Title,Location,Company,Salary,Sponsored,Description
DATA SCIENTIST,"Calicut, Kerala",Tech27 Systems Ltd.,None,Organic,"The required skills are :
Post graduate degree in Statistics, Math or any other with strong analytical background .
Must have exposure to Big Data analytics..
Need Strong mathematical background (calculus, linearalgebra, probability and statistics).
Applied Machine Learning experience (regression and classification, supervised, and unsupervised learning) is a plus.
Must be a quick learner and capable to solve complex problems in multiple domains.
Skill Set : Language - C#,C++, Python or R, Scripting - Java script Position Type : Permanent Qualification : Any postgraduate degree with analytics Experience : 0 - 4 Yrs Salary Package :Best in Industry Job Location : Calicut, Kerala, India Recruitment Process : Technical Interview & HR interview"
Data Analytics Engineer,"Chennai, Tamil Nadu",Vestas,None,Organic,"Vestas is the world leader in wind technology and a driving force in the development of the wind power industry. Vestas’ core business comprises the development, manufacture, sale, marketing and maintenance of Wind Turbines. Come and Join us at Vestas!

Operations Engineering, Remote Operations Centers, Predictive Analytics

ROC Predictive Analytics team is part of the Remote Operations Centers team in Global Service, mainly focused on monitoring assets using SCADA data to measure performance and determine condition of the wind turbines and components, combining and developing methods to detect and highlight potential failures and damages before they happen, having an important role on optimizing operational costs and supporting the business units on meeting their contractual obligations. This team is also responsible for the operational data analytics of our KPIs, being in charge of developing formulas and dashboards as well as driving conclusions – insights from the data that supports the Remote Operations Centers leaders on decision taking

Responsibilities
Primary responsibility is supporting ROC leadership on data analytics needs for decision taking and strategy development.
Secondary responsibility will be monitoring and diagnosing the health and condition of wind turbine components to highlight potential failures or damages before they happen.
Constant interaction with service operations performing a follow up on the alerts detected by the system and the technical actions applied on field.
Improvement of statistical models based on feedback from field.
Knowledge sharing to spread technical solutions.
Support to service operations on interpreting the predictive models to optimize maintenance.
Participate in Continuous Improvement Programmes

Qualifications
Degree in Computer Science, IT, Business Science, Engineering or similar
+4 years of experience on both statistical modeling and technical, engineering skills.
Deep knowledge on SQL databases & SQL scripts creation, with skills on handling big sets of data.
Deep knowledge on visualization software like PowerBI, Spotfire or Tableau.
Familiar with business metrics such as KPIs and other indicators.
Experienced on the commercial and operational side, and decidedly “hands-on” and not just theoretical.
Bring not just an analytics-orientation, but the ability to use analytics to drive key success metrics related to yield management and revenue generation, i.e. providing data insights that facilitate decision taking.

Competencies
A mechanical and electrical background including field troubleshooting will be a distinct advantage as well as previous maintenance experience within the power plant sector
Focused, structured, self-motivated, communicative, reliable, credible, open minded, ambitious
Good presentation skills
Should be willing to travel abroad

What We Offer
We offer an exciting and international job with excellent opportunities for professional and personal development possibilities in an inspiring environment at the world’s leading wind turbine manufacturer. We value initiative, responsibility and the right balance between creativity and quality in all solutions. You will become part of a highly professional environment with a strong technical commitment

Additional Information
Your primary workplace will be Chennai, but as you will have colleagues at different locations you may expect some travel activity
Please note: We do amend or withdraw our jobs and reserve the right to do so at any time, including prior to the advertised closing date. Please be advised to apply on or before 31st July'2020
About Vestas
Vestas is the energy industry’s global partner on sustainable energy solutions. We design, manufacture, install, and service wind turbines across the globe, and with more than 113 GW of wind turbines in 81 countries, we have installed more wind power than anyone else.
Through our industry-leading smart data capabilities and unparalleled more than 96 GW of wind turbines under service, we use data to interpret, forecast, and exploit wind resources and deliver best-in-class wind power solutions.
Together with our customers, Vestas’ more than 25.000 employees are bringing the world sustainable energy solutions to power a bright future.
Vestas promotes a diverse workforce which embraces all social identities and is free of any discrimination. We commit to create and sustain an environment that acknowledges and harvests different experiences, skills and perspectives, and gives everyone equal access to opportunity.
We invite you to learn more about Vestas by visiting our website at www.vestas.com and following us on our social media channels."
Data Analyst,"Jaipur, Rajasthan",Thrillophilia,None,Organic,"Welcome to Thrillophilia ! 1.5 Million users come every month to plan their trips on Thrillophilia . We are your one stop solution to book your tours, activities, staycations and much more.


At Thrillophilia, we’re proud to stand at the forefront of the Big Data revolution. Using the latest analytic tools and processes, we’re able to maximize our offerings and deliver unparalleled service and support. To help carry us even further, we’re searching for an experienced data analyst to join our team. The ideal candidate should be highly skilled in all aspects of data analytics, including mining, generation, and visualization. Additionally, you should be committed to transforming data into readable, goal-driven reports for continued innovation and growth.
Responsibilities
Interpret data, analyze results using statistical techniques and provide ongoing reports
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in complex data sets
Locate and define new process improvement opportunities
Use data to create models that depict trends in the customer base and the consumer population as a whole
Develop, implement, and maintain leading-edge analytic systems, taking complicated problems and building simple frameworks
Identify trends and opportunities for growth through analysis of complex data sets
Evaluate organizational methods and provide source-to-target mappings and information-model specification documents for data sets
Create best-practice reports based on data mining, analysis, and visualization
Requirements
Proven 1-year experience as a data analyst.
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc)
Strong Knowledge of Excel, Python, r language
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing and presenting findings"
Business Analytics Internship,"Noida, Uttar Pradesh",UniConverge Technologies Private Limited,"₹2,000 a month",Organic,"About the company:
We are a group of IIT/NIT alumni and professionals from a variety of fields like algorithms, system modelling, telecom, data analytics, cloud computing, it, automation testing and distributed architectures etc. but beyond all this, we are a bunch of emerging technology enthusiasts. We are evangelists who like to break the norms to make alive the most sophisticated IoT systems. We believe that the future is about unified and converged technologies and this is reflected in our vision statement.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Work on understanding and analysis of company's business 2. Suggest new strategies to capture market post covid 19 situations 3. Study of competitors strategy 4. Talk to various clients to validate strategy
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 30th Jun'20 and 4th Aug'20
are available for duration of 2 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Number of internships/jobs available: 2
Categories: Analytics,Data Science"
Data Scientist,"Pune, Maharashtra",AppZen,None,Organic,"AppZen delivers the world’s leading AI platform for modern finance teams. Starting with business spend, we automate manual process, uncover problems, and optimize decision making for enterprises around the globe, including one-fourth of the Fortune 500. Our platform combines patented deep learning, computer vision, and semantic analysis with intelligence from thousands of online data sources to understand financial transactions in business context and make decisions before those transactions happen. AppZen is a must have for CFOs and their teams to reduce spend, achieve compliance, and streamline process.

We’ve taken off this year! Since we released our platform in 2016, over 1,800 enterprises have standardized on AppZen, including three of the top ten banks, four of the top ten media companies, three of the top ten pharmaceutical manufacturers, two of the top five aerospace companies, and five of the top ten software providers. We were a Gartner Cool Vendor last year, have been recognized as one of the fastest-growing technology companies in the market, and we just announced $50 million in Series C funding.

We are looking for a Data Scientist to come and work on our growing AI stack. You will be working with a team of highly skilled and motivated data scientists and machine learning engineers. If you are excited about natural language understanding and machine translation, AppZen is the right place for you to apply and grow your skills.
Must-Have:
Solid understanding of machine learning fundamentals, and familiar with standard algorithms and techniques.
Ability to analyze a wide variety of data: structured and unstructured, observational and experimental, to drive system designs and product implementations.
Expert knowledge of a statistical computing language such as Python or R Knowledge of probability and statistics, including experimental design, predictive modeling, optimization, and causal inference Experience in design and deployment of real-world, large-scale, user-facing systems.
Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc.
Manage your own process: identify and execute on high impact projects, triage external requests, and make sure you bring projects to conclusion in time for the results to be useful.
Excellent written and verbal technical communication skills; communicate proposals and results in a clear manner backed by data and coupled with actionable conclusions to drive business decisions.
M.Sc. or M.E. or M.Tech in Computer Science, Engineering, Statistics, or other relevant technical fieldMust have 4-6 years of industry experience.
Able to work onsite in Pune, IN
You are a team player
Come as you are, we do not discriminate! We celebrate, support, and thrive upon our diverse customer and employee base."
Data Analyst,"Bengaluru, Karnataka",Unacademy,None,Organic,"Unacademy is India’s largest, online learning platform. It allows educators to create courses on various subjects. Our vision is to get the best minds of the country to share knowledge in an easily comprehensible form. You can find out more about our journey in this YourStory article.
Headquartered in Bengaluru, the platform brings expert educators together with millions of students in need of quality education. With a growing network of 10,000 registered educators and 3 million learners, Unacademy is changing the way India learns. The company has raised Series D funding from prominent investors such as Sequoia India, SAIF Partners, Nexus Venture Partners and Blume Ventures.

Roles and Responsibilities:
Interpret data, analyze results using statistical techniques and provide ongoing reports
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality.
Acquire data from primary or secondary data sources and maintain databases/data systems.
Identify, analyze, and interpret trends or patterns in complex data sets.
Filter and “clean” data.
Work with management to prioritize business and information needs.
Locate and define new process improvement opportunities.

Eligibility:
Any Graduate / Post Graduate with 1 to 5 years of relevant experience.
Preferrably worked in Data reporting, Data Insights, Data Analysis role for minimum of 1 year."
Researcher – Data Analytics at Saint,"Chennai, Tamil Nadu",Saint-Gobain India,None,Organic,"JOB DESCRIPTION / RESPONSIBILITIES
Manages multiple significant projects in Life Sciences group within Saint-Gobain, which may require the use of wide application of research tools and effective project planning techniques,
Adapts, learns and implements new or improved research or engineering techniques and procedures, associated with these projects,
Acts as technical specialist and assesses the feasibility of proposed project plan/tests/processes/criteria for a variety of projects and activities,
Effectively uses internal worldwide network to expand technical capability and research opportunities for the group,
Is customer focused on problem resolution, understanding customer needs, and identifying research opportunities,
Develops close relationships with the business team and serves as an influential resource to business and competency team,
Is instrumental in differentiating inventions and supports development of IP,
Contributes to exploratory projects and anchors at least one,
Makes substantial contributions to determining feasibility of goals/objectives and supports commercialization of products,
Reviews and analyses technical reports and may steer technical discussions among team

DESIRED CANDIDATE PROFILE
PhD/ME/MS from reputed university. Minimum years of experience in data analysis (4 plus), statistical analysis, data mining, algorithms for optimization
ESSENTIAL EXPERIENCE
Statistical programming languages, analytical packages/libraries (R, Python) and experience with statistical tools (R studio, SPSS, Revolution R, Python notebooks), MATLAB
SPECIFIC SKILLS / PERSONAL ATTRIBUTES
You will play a key role to solve complex problems, analyze large and complex data sets by developing advanced statistical and machine learning models based on business initiatives
Utilize big data analytics and advanced data mining techniques to direct the gathering of data, assess data validity and synthesize data into large analytics datasets to support project goals
Able to understand different process issues through data generation, propose different optimization algorithms (constrained/unconstrained)
Build and train scalable models using best practices, enabling re-use for future project
Utilize product mindset to build, scale and deploy holistic analytical products after successful prototyping
Lead small and participate in large data analytics project teams. Work closely with senior team members and associates in other regions to deliver collaborative solutions
Clearly articulate and present recommendations to business partners to convey insights
Mentor junior analysts across the division in analytical best practices
Adherence to Saint-Gobain policies, procedures, mission, values, and standards of ethics and integrity is a must
NO. OF POSITIONS
1
LOCATION OF POSTING
Chennai
OTHER DETAILS
Send your applications to Vidhya.R@saint-gobain.com"
Data Architect - Aiware,"Thiruvananthapuram, Kerala",AIWARE Technology Systems Private Limited,None,Organic,"Data Architect - Aiware
Posted on:
03/01/2020
Closing on:
11/02/2020
Contact email:
hr@aiware.ai
Brief description :
As a product start-up we are focusing on building DataOps as practice, to bring the best engineering solutions in data management practices and processes that improve the speed and accuracy of analytics, including data ingestion, data quality, automation, integration, and, model deployment and management.
n the role of Data Architect, you will be responsible for design and lead engineering of building data pipelines to extract knowledge or insights to drive the future of applied analytics.
In this role you will work with business leads, analysts and data scientists to understand the domain and engage with engineering teams to build data pipe lines/products that enable better decision making.
You should be able to directly communicate with senior business leaders, be part of business teams and to present solutions to business stakeholders. Experience in working independently and driving projects end to end, strong analytical skill.
Preferred skills
What We Are Looking For

Over 10 years of experience with
Hands-on experience in data modelling, data visualization and pipeline design and development
Big data (Hadoop, Hive)
Programming language (Python, Java)
MPP platforms (Spark)
Real-time processing engines (Spark Streaming, Flink)
Enterprise integration and dataflow (Apache Nifi , Apache Kafka)
Data visualization (Power BI, Tableau, D3) technologies,
Prior experience in working on AWS or GCP or Azure
Desirable :

AWS Certified Big Data - Specialty
Cloudera or Hortonworks Certified Big Data Engineer"
Senior Data Engineering Analyst,"Bengaluru, Karnataka",UnitedHealth Group,None,Organic,"Job Responsibilities:

This role is responsible for analysis of all aspects of data and information for all Hawkeye applications, related upstream / downstream applications including DW and a deep understanding of all the processes involved to address the business needs and perform effectively and efficiently

Job Qualification:

Any Degree/Engineering, having 5-7 years’ experience as DB Development having good communication and technical skills.

Skills required for DB analyst position:
Database : SQL Server 2005/2008/2012
Good knowledge in RDBMS concept

Good knowledge in Normalization, referential integrity

Good knowledge in SQL, PL/SQL, T SQL, SQL fine tuning, writing Stored Procedures
Experience in performance tuning (Desirable)

Sound Experience and understanding of SSAS, OLAP cube and Architecture
Good knowledge and practical experience in developing/debugging SSIS packages: Also VB scripts in SSIS, configurations in SSIS, error handling in SSIS packages, logging from SSIS packages, transaction handling from SSIS packages etc.

Good knowledge with ETL with different structures, migration from Excel/CSV files/text files to database



Job Responsibilities:

This role is responsible for analysis of all aspects of data and information for all Hawkeye applications, related upstream / downstream applications including DW and a deep understanding of all the processes involved to address the business needs and perform effectively and efficiently

Job Qualification:

Any Degree/Engineering, having 5-7 years’ experience as DB Development having good communication and technical skills.

Skills required for DB analyst position:
Database : SQL Server 2005/2008/2012
Good knowledge in RDBMS concept

Good knowledge in Normalization, referential integrity

Good knowledge in SQL, PL/SQL, T SQL, SQL fine tuning, writing Stored Procedures
Experience in performance tuning (Desirable)

Sound Experience and understanding of SSAS, OLAP cube and Architecture
Good knowledge and practical experience in developing/debugging SSIS packages: Also VB scripts in SSIS, configurations in SSIS, error handling in SSIS packages, logging from SSIS packages, transaction handling from SSIS packages etc.

Good knowledge with ETL with different structures, migration from Excel/CSV files/text files to database"
"Manager - Storefront, Search Planning & Analytics","Bengaluru, Karnataka",Myntra.com,None,Organic,"Roles & Responsibilities:

This person will lead the Planning & Analytics charter for Merchandising & Search within the team. This will involve:
Owning all performance & funnel metrics wrt merchandising, search & sort. Ensuring that such metrics are institutionalized across teams and running performance cadences with respective stakeholder
Manage visibility-based analytics, planning of category level visibility and Store optimization through data rigor
Liasoning with Brand, Marketing and Design teams to plan monthly & yearly campaigns and co-owing metrics like CTR, session to list view etc.
Planning a lot of merchandising/sort experiments on the platform in order to improvement performance or test various hypothesis through rigorous AB’s and driving best practices as a result of these
Drive key initiatives of Visibility elasticity of brands, user funnel optimization and sort order optimization for the platform
Will play a key role for big sale events like ‘End of reason sale’, ‘Big fashion days’ for the platform
Coordinate and execute campaigns with the store operations team and ensure customer experience is top notch
Optimize and improve personalization, Gamification of actions on the platform
Qualifications & Experience:
MBA from a top tier school, with total work experience of 3-5 years, with preferably 1+ years in an Ecommerce firm driving growth/planning
Sharp analytical abilities
Ability to work well under deadlines, pressure and to successfully meet these deadlines
Bias for action – Has sound judgement, thoroughly thinks through the problems to come up with solutions
Strong stakeholder management skills
Sharp Business and creative Acumen
Ability to work with a lot of ambiguity
Extremely strong in execution as this role will involve overseeing significant execution
Strong sense of customer centricity
People management and mentoring added advantage"
"Associate Analytics consultant, Analytics consultant, Senior...","Bengaluru, Karnataka",Quantzig,None,Organic,"If you are interested, please email your resume to us at recruitment@quantzig.com

Job Location: Bangalore
Experience: 1+ years
Key Skills: Tableau, PowerBi, SQL, SAS, Spotfire R / Python, Master-level skills in SQL and query languages Excellent written and verbal communication skills
Roles & Responsibilities:
If you are creative, understand design ideas, are detail oriented and know to make amazing visuals, you are the person we are looking for
You should be passionate to make an impact with high degree of work ownership and are self-driven.
You should be creative and passionately curious about exploring data to deliver impactful business insights
Experience in delivery and client facing roles from major analytics service providers in the industry are preferred
You should possess customer-centric thought process and is able to understand client’s business processes with ease, identify problems with precision and develop customized, accurate analytical solutions
Understand efficient coding standards and has a knack to plan for QC checks
Added advantage if you understand Cloud hosting, customizing visualization tools using DAX, data integration with analytical data-streams
Desired Profile:
Be a consultant to our clients. Think out-of-the-box and develop visualization solutions which help clients in solving their business problems
Tremendous passion towards learning is a must. You must be able to merge the art of consulting and the science of Design in visualization
Drive and energy to work hard and achieve success in an entrepreneurial environment
Should have hands-on experience in delivering projects across multiple industries and analytics areas (e.g. Supply chain analytics, Marketing Analytics, Customer Analytics, Digital Analytics, Pricing Analytics etc.)
Deep understanding of at least one tool
Strong communication, storyboarding and presentation skills"
Analytics Consultant,"Borivali, Mumbai, Maharashtra",FICUS VENTURES,None,Organic,"Technical and domain expertise-
Expertise in Python/SAS plus SQL & advanced analytics/Statistics Techniques such as general linear model

Job Responsibilities:
Interface with clients to understand business problems and translate them into analytical problems that can be addressed by data analytics
Develop & conceptualize sophisticated & innovative analytical solutions that integrate diverse information solutions and generate actionable insights
Provide high-end consulting to clients to help them sharpen their business strategy by implementing analytical models that support the realization of business objectives
Manage end to end project delivery with project teams and build client relationship
Lead with limited direction, usually within a complex environment, to drive rigorous, fact-based solutions and insights for clients
Support business development teams in preparing client pitches
Build a team of skilled and motivated analysts/senior analysts to deliver large data-based projects to the financial services clients; outline goals, conduct the performance review and appraisal of the team and coach employees

Experience:
The overall experience 3+ years with at least 2 years of hands-on experience in running Advanced analytics projects
Problem solving capability
Expert-level proficiency in statistical/ML predictive techniques
Expertise in R/Python/SAS plus SQL & advanced analytics/Statistics Techniques such as general linear model, decision trees, linear regression etc
Good experience in Model validation, Model documentation, Statistical analysis.
Knowledge of visualization tools such as PowerBI, Tableau, Qlik is a plus
Problem-solving, Project management, and communication skills & Creative thinking
Knowledge of data conversion strategy, capturing data, creating source to target definitions for ETL/ data flow process, data quality, and database management

Education:
E/B.Tech/M.Tech in Computer Science or related technical degree OR Equivalent"
Big Data Engineer,"Bengaluru, Karnataka",InMobi,None,Organic,"Who are we?
InMobi Group's mission is to power intelligent, mobile-first experiences for enterprises and consumers. Its businesses across advertising, marketing, data and content platforms are shaping consumer experience in a world of connected devices. The group's portfolio companies include InMobi Marketing Cloud, TruFactor - an Intelligence-as-a-Service Platform, and Glance - the world's first Screen Zero.
Built on the pillars of ""Truth"" and ""Fact,"" TruFactor delivers an Intelligence-as-a-Service platform. The patented anonymization platform democratizes access to unique Consumer Intelligence. TruFactor's vision is to empower data scientists and developers to leverage consumer intelligence safely, securely and seamlessly.
Our small but mighty team is growing across our locations in Kansas City, San Francisco, Seattle and Bangalore. With offices and team members across the world, we pride ourselves on our open and global perspective. We maintain close ties with our parent company, InMobi Group, which provides the best of start-up culture with the rich experiences of a 12-year industry leader. Read more at trufactor.io
Position Overview:

Leads the development of solutions that produce TruFactor's Intelligence Products and support Analytics and Data Science in a fast-paced environment where innovation and agility are encouraged and rewarded. Works closely with stakeholders on Scrum teams to define and design solutions. Codes, tests, debugs, documents, and implements data engineering workflows at multi-terabyte scale. Undertakes complex projects requiring additional specialized technical knowledge. Coordinates with stakeholders to determine requirements that are more complex.
Basic Qualifications:

Bachelor's degree and two years related work experience
Experience using Python for data analysis
- Experience with Hadoop - Spark, HDFS, YARN, HIVE
- Experience working with AWS managed services - EC2, EMR, S3
Expertise in writing complex ANSI SQL queries with Oracle, MySql, Postgres databases
Experience in an Agile/Scrum environment

Preferred Qualifications:

- Experience working with Azure managed services - HDI, AKS, ADLS, Azure Blob
Experience using Airflow for production workflow orchestration
Experience developing server side apps exporting web services (e.g. REST, JSON, XML) in complex business workflows
Experience with NoSQL databases a plus
Ability to provide input on prioritization of features with strong sense of user-centered design
Ability to investigate another developer's code, understand and critique it and continue development on the application
Ability to work independently, set timelines and execute to plan"
Consumer Market / Retail Analytics - Senior Associate,"Mumbai, Maharashtra",PwC,None,Organic,"Line of Service
Advisory
Industry/Sector
CM X-Sector
Specialism
Analytics
Management Level
Senior Associate
Job Description & Summary
A career in our Advisory Service Delivery Centre is the natural extension of PwC’s leading class global delivery capabilities. We provide premium, cost effective, high quality services that support process quality and delivery capability in support for client engagements.
Responsibilities
As a Senior Associate, you’ll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:
Proactively assist in the management of several clients, while reporting to Managers and above
Train and lead staff
Establish effective working relationships directly with clients
Contribute to the development of your own and team’s technical acumen
Keep up to date with local and national business and economic issues
Be actively involved in business development activities to help identify and research opportunities on new/existing clients
Continue to develop internal relationships and your PwC brand
Preferred skills
Expertise in application of analytics and data science in Retailer/Trade Promotions, evaluating promo effectiveness, ad sales/ digital sales effectiveness, market mix modeling, demand forecasting, supply chain analytics, inventory / assortment optimization, customer segmentation, churn, cross - sell/up-sell, lifetime value
Thorough knowledge of segmentation, time series forecasting, classification and clustering, Bayesian, machine learning techniques and ability to apply these techniques to solve the relevant business problem
Expertise in analytics tools like R, Python and visualization tools such as Tableau, Qlikview, Spotfire, Power BI etc.
Ability to multi- task, and manage multiple deliveries, think out – of – the box
Prior experience of having worked in consulting/analytics environment
Ability to structure projects/engagements for the team
Strong verbal and written communication and presentation skills
Contribute towards firm and knowledge building
Minimum years experience required
4 - 6 years
Additional application instructions
Candidate should have expertise in pricing and promotion analytics, baseline modelling, sales forecasting,with good hold of statistical modelling tools like SAS, R, Python, Spark as well as visualization tools such as Tableau, Qlikview, Spotfire, Power BI etc
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Desired Languages (If blank, desired languages not specified)
Travel Requirements
0%
Available for Work Visa Sponsorship?
No
Government Clearance Required?
No
Job Posting End Date
October 12, 2018"
Technical Expert: Deep Learning & Computer Vision,"Bengaluru, Karnataka",Siemens AG,None,Organic,"With over 1800 researchers, Corporate Technology (CT) (www.ct.siemens.com) occupies a special position within Siemens' R&D facilities. It functions as an international network of expertise and as a global partner for technology and innovations. Through its R&D activities in Germany, USA, China, India, Russia, Japan and Eastern Europe, Corporate Technology helps secure the company's technological future and bolster its competitiveness.
Who are we?
Our Research Group (Advanced Data Management) is part of Business Analytics and Monitoring (BAM) Technology Field of CT Research in Digitalization and Automation. Headquartered in Munich, we are a passionate community of around 220+ researchers, data scientists and architects distributed across the globe. We strive to solve complex problems in various domains ranging from Manufacturing, Infrastructure, Energy, Mobility and Buildings to Smart cities by applying methods and principles of data analytics and artificial intelligence.

Here is your role. What part will you play?

o As a TE ,Can you move beyond theoretical models and build innovative, practical and robust real-world solutions for Computer Vision based applications in smart mobility, intelligent infrastructure and autonomous systems?
o Can you develop strategic concepts and engage in technical business development to address new markets with our business units, using video-analytics based technologies?
o Do you find it exciting to dive deep into an ocean of data and solve challenges associated with transforming and enriching such large complex datasets?
o Can you demonstrate outstanding ability to drive innovation and research in the form of patents and publishing papers at top-tier conferences/journals?

We don’t need superheroes, just super minds.

o PhD/Master’s degree in Computer Science and from a reputed institute with grass-root experience of at least 8 years in solving complex problems and driving actionable insights.
o Hands-on experience with one or more of the following is a must:
o Minimum 6 years of experience working on Image processing, Computer vision and Video Analytics problems with a clear understanding and ability to implement algorithms (especially deep learning algorithms)
o Solid hands-on experience in training deep convolutional and/or recurrent networks using frameworks like Tensorflow, Caffe and PyTorch
o Hands-on experience using OpenCV and OpenGL
o Experience with datasets such as Visual Genome for applications in image description and question answering
o Research, develop and prototype software technologies related to object detection, tracking, semantic segmentation, action recognition, 3D reconstruction, SLAM and photometric stereo
o Optimization techniques and model compression for deployment on resource-constrained hardware/edge devices
o Excited to collaborate with team members from idea generation, prototyping through production, present developed solutions and recommendations to business partners, and influence future technology roadmap and strategy of the portfolio
o Have rich experience in understanding and influencing technology choices and building solutions to remove obstacles to adoption.
o Closely follow latest developments in artificial intelligence and be an early adopter of disruptive trends/technologies
o Extremely energetic and willing to walk the extra mile for achieving targets and be an active AI evangelist within and outside Siemens.

Make your mark in our exciting world at Siemens.

We’re Siemens. A collection of over 377,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination, and help us shape tomorrow.

Find out more about department at: website department and about Siemens careers at: www.siemens.com/careers

Organization: Corporate Technology
Company: Siemens Technology and Services Private Limited
Experience Level: Experienced Professional
Job Type: Full-time"
"Java8, Kafka Streams, Machine Learning, AI Developer","Bengaluru, Karnataka",Augusta Infotech,None,Organic,"Hiring,
Software Developer (5+yrs) n Lead Developer (7+yrs) in Data Pipeline and Big Data

Mandatory Skills - Java8 and above, Kafka streams.

The Digital Products team aims to bring successful technology-based products to market in a high-growth environment. The teams mission is focused on accelerating technology adoption in commercial real estate by bringing creative, innovative and technical solutions to solve large, complex problems for our clients.
The Software Developer is a key position on the Digital Products team, responsible for defining the key framework components for our cloud environment.

Key Responsibilities:

As a Software Developer, you will be responsible for:

Build highly scalable data processing pipeline for various applications such as Bulk Ingestion, Real Time Streaming Applications and AI/ML based insights
Build configurable data pipeline based on Kafka Streams/KSQL to ingest bulk and real time stream data
Build Kafka Stream applications that meets the high-quality standards and scale horizontally in a cloud environment
Collaborating with the Dev Leads and Product Manager to ensure that the requirements are meet
Ensure applications are tested through usage of automated test tools
Delivering well instrumented system that provides insights in Operational Metrics and helps in resolving issues
Utilize Agile practices to manage and delivers features

Qualifications:

In order to achieve the key objectives of role, you will need the following skills and experience

Deep expertise with Java server-side development (Java8 and above) using Spring Projects specifically through usage of microservices
Expertise in Spring Projects such as Spring Data, Spring Streams, Spring integration, Spring for Apache Kafka and Spring Security
Knowledge of schema definition such as AVRO, Thrift, Protocol Buffers and Parquet
Experience building test automation for data loading, performance and API validation through tools such as JMeter, apigee, SoapUI,etc
Hands on experience with Kafka Stream Processing and KSQL
Experience in building large scale distributed systems and knowledge of enterprise architecture patterns. Knowledge of distributed system concepts such as Leadership, Consensus, Replication and Partitioning
Experience in build automation tools such as Gradle, Jenkins, Docker Images and Artifactory
Experience in working with Container Management/Orchestration Systems such as Kubernetes, Apache Mesos, AWS ECS, etc
Experience with Stream Analysis and ML with tools such as Spark, Apache Flink, etc
Experience with building instrumented, scalable, highly available, and secure systems
Hiring and retaining top engineers in the Integration team
Experience with one or more public clouds (AWS, GCP, Azure)
5+ years of hands on Java development with 2 years in building data processing applications using Spring Boot
BS in EE or CS
Required Skills and Experience
Industry:
IT/Computers-Software
Role:
Software Engineer
key Skills :
spring boot spring security java spring integration gradle microservices spark jenkins jmeter java8 kafka stream analysis apache flink machine learning *build kafka stream applications artificial intelligence oops data structures core java
Education :
B.E/B.Tech
Email ID:
Resume.Augusta@augustainfotech.com"
Dev - Data Scientist,"Bengaluru, Karnataka",Diamondpick,None,Organic,"Requirements:
Qualification: Master’s Degree in Computer Science, Statistics, Applied Math or related field.
7+ years’ practical experience with SAS, ETL, Data Processing, Database Programming and Data Analytics.
Excellent understanding of Machine Learning and Artificial Intelligence Techniques and Algorithms.
Experience with common data science tools like (but not limited to) R, Weka, NumPy, MatLab, etc.
Good knowledge of statistics.
Experience with programming languages such as Java and Python.
Skilled in Reporting and Data Visualization Software, with strong presentation skills.
Experience with SQL (Structured Query language) programming.
Extensive background in data mining and statistical analysis.
Ability to understand various data structures and common methods in data transformation.
Excellent pattern recognition and predictive modeling skills.
NoSQL and BigData experience preferred.

Skills Required
Java, Python, SQL, SAS, ETL, Data Processing, Database Programming, Data Analytics
Research and develop statistical learning and Machine Learning models for data analysis.
Understanding information needs and extracting data from a variety of sources in order to create analytics deliverables that meet those needs.
Leverage models to address key growth challenges, cross-channel spend allocation, response modeling and marketing program attribution.
Collaborate with Product Management to understand Business needs and devise possible solutions.
Ideas to generate key decision making KPIs.
Implement new statistical or other mathematical methodologies as needed for specific models or analysis.
Optimize joint development efforts through appropriate database use and project design."
