Title,Location,Company,Salary,Sponsored,Description
wordpress developer,"Dewas Industril Estate, Madhya Pradesh",PixelNX,None,Organic,"We are seeking a WordPress Developer responsible for both back-end and front-end development, including creating WordPress themes and plugins. This position requires a combination of programming skills (namely PHP, HTML5, CSS3, and JavaScript).The candidate should have a strong understanding of industry trends and content management systems. Experience with responsive design is required. Additionally, an understanding of the entire web development process, including UX design, development, and deployment is preferred.
Eligibility Criteria:
Proficient in PHP, MySQL, JavaScript, and jQuery
Knowledge of coding WP themes and WP Plugins from scratch
Knowledge of NodeJS, Angular Js is an addon
Good in verbal and written communication
Understanding and making documents for projects
Position vacant:
3 Developer can be fresher or 1+ year experience
3 Developer should be 2+ year experience


Candidate should be ready to relocate to Dewas (M.P.)"
Front End Developer,"HSR Layout, Bengaluru, Karnataka",Nanobi,None,Organic,"Experience : 1- 4 years of relevant experience
Location : HSR Layout, Bangalore

Requirements
Front End/ UI developer with deep expertise in Javascript, JQuery, HTML5, CSS3
Experience in developing front end applications with cross browser support and responsive design experience
Experience on AngularJS, Bootstrap, LESS/SASS, visualization libraries like D3, Fusion Charts is certainly an advantage
Hands on working knowledge of browser-server interactions, DOM manipulation, AJAX libraries and tools
Strong knowledge of OO design, common web design patterns and MVC modelling
Ability to write clean, readable bug free and production grade code
The role requires constant interaction with other developers in the team
Strong verbal and written communication skills"
Front End Developer,"Bengaluru, Karnataka",trikonnect,None,Organic,"Looking for a proficient, hard working and dedicated Front End Developer to join our team. We are looking for people who are driven to create the best work possible. We have an open, collaborative environment, with an intense focus on teamwork.
Requirements
Master of JavaScript along with sound knowledge in DOM, AJAX, and JSON.
Adept at hand-coding standards-compliant CSS and HTML
Experience and knowledge about the cool stuff in HTML5 and CSS3, and how to gracefully degrade.
Front-end web development within frameworks like Rails or Django
Strong analytical and problem-solving skills.
Experience with creating websites or apps for mobile devices
Intimate knowledge of cross-browser issues
Excited to push new web technologies and experiences
Comfortable working on a team in an agency environment
4+ years professional experience
Strongly Preferred
Work with a sense of urgency to deliver consistently
Approach your work with an open, flexible outlook and a focus on innovation
Engage with a positive attitude within the larger team to produce the best possible product and results
Maximize your time and output by thinking creatively and working smarter, not just harder
Pluses
Portfolio, GitHub (or other open-source account), list of published works.
True specialization in any specific area of HTML5 (Canvas, WebGL, etc).
Responsive web design from mobile to HD.
Experience with Django."
PHP Developer Trainee Level,Kerala,Virtual Sys Technologies,None,Organic,"Reviewing and understanding business requirements working with cross-functional teams
Working on a live project
Writing the codes & generate the test cases.
Developing and maintaining dynamic websites and web applications
Coordinating with co-developers and other related departments
Sending regular updates about project status
Design, code and test new Windows and web software applications
Developing and enhancing product offerings in accordance with design and consistent with
business objectives
Ensuring that development tasks are completed within the time line provided and that issues are fully tested with minimal defects
Requirements
Desired Skills: Knowledge of HTML, HTML5, CSS, CSS3, JavaScript, JQuery, SQL & MVC Framework like CodeIgnitor, Zend.
Desired Qualification: B.E / B. Tech (CS/IT), B. Sc (IT/CS), BCA, MCA, PGDCA
Experience: Fresher (0-1 Experience)"
Experienced Golang Developer,India,EngineerBabu,None,Organic,"Job Description
About Us
EngineerBabu is a product company, We build products for Startups. Our Portfolio includes MIT and Harvard Innovation Labs Startups. We are a heart-driven company and not a mind-driven company, so anyone joining needs to be able to speak from your heart and connect with people. We have always been a people-first organization. You can find recent updates here: https://www.linkedin.com/in/aditichaurasia/detail/recent-activity/shares/
EngineerBabu Linkedin and Youtube channel.
We’ve gotten by on strength of the product, the cult of personality, a unique point of view, running against the wind, and incredibly generous word-of-mouth promotion from our customers. We’re fortunate that it’s been working. 5 profitable years in business is the proof. We’re naturally proud of that.
Job Brief: We are looking for a great Go developer who possesses a strong understanding of how best to leverage and exploit the language’s unique paradigms, idioms, and syntax. Your primary focus will be on developing Go packages and programs that are scalable and maintainable. You will ensure that these Go packages and programs are well documented and has a reasonable test coverage. You will coordinate with the rest of the team working on different layers of the infrastructure. A commitment to collaborative problem solving, sophisticated design, and quality product is essential.
Responsibilities for the Role
Writing Glue Logic between various sub components such as ServiceNow, Sage, Monitoring etc
Writing scalable, robust,, testable, efficient, and easily maintainable code
Translating software requirements into stable, working, high performance software
Playing a key role in architectural and design decisions, building toward an efficient micro services distributed architecture
Skills Required for the Role
Strong knowledge of Go programming language, paradigms, constructs, and idioms
Knowledge of common Goroutine and channel patterns
Experience with the full site of Go frameworks and tools, including:
Dependency management tools such as Godep, Sltr, etc.
Go’s templating language
Go’s code generation tools, such as Stringer
Popular Go web frameworks, such as Revel
Router packages, such as Gorilla Mux
Ability to write clean and effective Godoc comments
Familiarity with code versioning tools {{such as Git, SVN, and Mercurial}}
About You:-
You’re creative. You’re organized. You’re experienced. You’ve done this before. You want to do it again. You absolutely want to do it for us. We value people who can take a stand yet commit even when they disagree. We’ll often subject ideas to rigorous debate, so you’ll need to stand up for what you believe, but we remember that we’re here for the same purpose: to do good work together.
Yes, you’ll need to learn how we work at EngineerBabu, but we’re also looking for someone to teach us how to work.
We’re not looking for a superhero who thinks sheer hours = good work. Excess doesn’t impress us – creativity and efficiency do. You’ll have 8 hours a day to work, and, we hope, at least 8 hours a night to sleep. What you do with the other 8 is up to you, never to us. You’ll report directly to the Project Managers.
How to Apply:-
https://airtable.com/shrsdXNzQyRcbyh4g
Experience Required
Mid-Senior level
Location
[remote]
Employment Type
Full Time"
Web/Graphics Designer,"Ahmedabad, Gujarat",SSTech System,None,Organic,"About the Role :
This position will be ideal for a person who loves all aspects of digital design, with a primary focus on web design. You will be designing brand new website concepts, logos & other branding elements for clients, as well as working on a variety of exciting internal design projects. Most of the time you have to work as a dedicated designer for Australian Based clients.
Experience :
1 TO 3 Years
Your Typical Week Would Include :
Designing brand new web design concepts for clients.
Working closely with our senior designer, project managers and web developers.
Working in Photoshop, Illustrator, and any other creative tools in your toolbox!
Designing content page layouts for clients’ websites. Mostly working as a dedicated designer.
Creating design elements for project managers and developers to add creative flair to clients’ websites.
Working on exciting internal projects.
Responsibilities for this Positions :
High levels of creativity, and a love of the web!
1- 3 years of commercial graphic/web design experience (as demonstrated in your online portfolio).
Experience with creating web design concepts (please include your portfolio)
Excellent communications skills in English as you have to deal with international clients.
Strong communication and client-facing skills.
Solid visual design skills.
Ability to think creatively with strong conceptual skills.
Mobile/responsive website development skills.
You should have technical expertise with Adobe (Photoshop and Illustrator).
In depth knowledge of HTML/CSS, JavaScript/jQuery and proven experience in UI/UX design.
Reliability, discipline and accountability to the rest of the team.
Excellent productivity and efficiency.
Positions :
1 X Web/Graphics Designer
If you are interested in the above profile; kindly reply back with your updated resume. Please make sure you include the following details :
Total Experience :
Current CTC :
Expected CTC :
Notice period to join :"
PHP Web Developers,"Jaipur, Rajasthan",Del Infosolution,None,Organic,"Experience: 1+ years
Key Responsibilities:
Create designs that are incredibly simple and elegant.
Develop HTML with responsive which will be mobile friendly.
Collaborate with other teams to understand requirement and develop creative solutions.
Requirements:
Highly proficient with designing & prototyping tools.
Excellent visual design knowledge.
Front-end programming skills (HTML5+CSS3).
PHP Web Developers
Current Vacancies: 2
Experience: 1+ years
Key Responsibilities:
Manage deadlines and execute on-time and on-task.
Communication with client for project updates and requirements.
Knowledge and ability to handle the full project.
Requirements:
Understanding of at least one open source CMS like WordPress, Joomla, Drupal etc.
Good knowledge of relational databases and of developing web services."
Front End Developer - ReactJs,"Bengaluru, Karnataka",Neetable Technologies Pvt Ltd,None,Organic,"Neetable Technologies Pvt. Ltd.
Front End Developer (ReactJs)
Bangalore, India
1-3 yrs
About The Company:
Neetable Technologies Pvt. Ltd is a boutique digital transformation and software development company that provides cutting edge engineering solutions helping Fortune 500 companies, enterprise clients and startups untangle complex issues that always emerge during their digital evolution journey.
Job Description:
Build scalable, responsive, optimized and elegant web user experiences using the latest standards, technology and have expertise in HTML5, CSS, and JS languages. Take ownership of all front-end development, including code structure, style guides, testing, etc. Ensuring high performance on mobile and desktop. Work closely with Team Lead, UX designers and back-end engineers to implement front-end solutions. Endorsing upcoming standards, launching, iterating and making a difference.
Technical Qualifications:
1-3 years of experience in technologies including HTML5, JavaScript, CSS3, AJAX, JSON, RESTful APIs.
Hands on experience in ReactJs.
Strong knowledge of Object-Oriented JavaScript and Design patterns.
Should have experience in responsive UI design and capable of developing pages for a variety of devices and window or screen sizes.
Ability to write high-performance, reusable code using JS best practices.
Job Type: Full-time
COVID-19 considerations:
As of now, we are providing work from home options"
"Full-Stack Web developer (Bangalore, India)","Bengaluru, Karnataka",THIS IS! Digital Media Group,None,Organic,"COVID-19 Update:
We are still looking for and hiring new employees for all positions listed on the website.

Due to the Coronavirus (COVID-19) outbreak, we will not have any personal on-site interview. All interviews will be conducted via Skype and you will be allowed to work from home until the situation gets better.

We work because we love what we do and we are seeking like-minded individuals!

That's why we're in it. To stretch, to think big, to stumble, to get back up, to never stop until we not only solve a problem but create something transformational. Our passionate teams are made from different disciplines and backgrounds because diverse minds don't think like — they think bigger, together.

As a Full-stack Web developer, you will be responsible for the front-end design implementation and user experience as well as the backend processing of user data.

Our main focus is working all of our apps and features into one seamless integrated system. You will be working with PHP frameworks, htlm5, css3, angular/react, and javascript/typescript.

Tasks

What you will do:
Your most important task is to help your team deliver good software projects and platforms that the whole team is proud of. That can include the following tasks

Developing Web-Applications, Websites, and APIs for mobile Applications
Build rapid MVP experiments adapted to requirement specific, innovation-focused, use cases
Conceptualize and execute all development stages in a team
Innovating technical design and system architecture across services and applications
Leverage open source and other technologies and languages outside of the framework should the need arise
Provide troubleshooting and root cause analysis for issues
Requirements

What you will have

Minimum 2 years of extensive experiences in similar capacity developing websites or applications
Familiar with PHP, RESTful, JSON, HTML5, CSS and Javascript
Experience in Agile software development methodology
Self-starter can work with minimal supervision
Perfect fit if you already know about Git, Continuous Delivery and DevOps
Benefits

Why THIS IS! Digital Media Group?

We are a worldwide team of passionate developers, project managers, and designers that create outstanding custom digital solutions for mobile devices, VR/AR headsets, browsers, and voice systems.

At THIS IS! DMG, we want to work with professional and smart individuals that are interested in increasing their skills and create perfect solutions. We are focussed and driven by our mission to provide the best solutions for our customers in every project.

Why work with us

You’re an individual person and a future expert in your field! That is why we try to offer everyone an environment where they can concentrate on their work. That's why we offer health insurance, learning allowance, and a kitchen full of food for everyone. It's not only this - We are also interested in what we can do for you to let you concentrate on your work and personal development. Somethings we are maybe already offering but we are also willing to talk about new ideas and improvements.

Competitive salary and benefits.
Possibility of Home Office, Remote Work, and Work & Travel
Casual and friendly work environment, T-shirt and jeans are welcome
Work-related education in new topics like Blockchain, Virtual Reality, BigData, AI and IoT
Sick leave and annual leave
And more to offer
No matter who you are, where you come from, what you believe, or what you geek out about, we bring people together to make great work. That's what makes us THIS IS! Digital Media Group.

If you love development, you should join us!"
Web developer,"Bengaluru, Karnataka",Kapture,None,Organic,"Good experience in doing development in HTML / CSS / jQuery to develop code bases of significant size & complexity
Proven ability in website development in PHP, WordPress
Should know how to develop WordPress themes (CMS integration)
Strong understanding of browser environments and cross-browser compatibility nuance
Good experience in developing responsive applications and have knowledge of Twitter Bootstrap

Email your resume with the job code to work@kapturecrm.com"
Web Developer (Freelance),"Rajapalaiyam, Tamil Nadu",world technology corporate,"₹12,000 - ₹15,000 a year",Organic,"world technology corporate is a leading software development company in India.
Role and responsibilities: web developers UI and UX designers. (FREELANCERS)
FULL TIME AND PART TIME
Experience: 0-2 years
Educational Qualification: any graduate, IT development skills(for non-graduate)
skills required: WordPress, Html5, CSS, javascript, jquery, angular, node js, .net.
salary: 12,000 to 15,000 (depends on experience)
Contact:
phone : +91 9566538277 [ Muthuganapathy@karthick CEO ]
+91 7639732692 [ Kumarasamy director ]
Job Types: Full-time, Part-time
Salary: ₹12,000.00 - ₹15,000.00 per year
Experience:
CSS/CSS3: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Required)
Education:
Bachelor's (Preferred)
Programming Languages needed:
CSS (Preferred)"
FRONTEND DEVELOPER – AHMEDABAD,"Ahmedabad, Gujarat",Magneto IT Solutions,None,Organic,"Location: Ahmedabad
Experience: 2+ Years (Candidate must have good knowledge of Javascripts framework)
CTC: No bar for deserving candidates.
Qualification – Any IT/Computer Degree/Bachelor Degree Must.
Working Days – 5 days in week( Every Sat-sun off)
Job Description
Build front end applications using HTML5, CSS3 and JavaScript frameworks such as Angular.JS, React.JS, Vue.JS, Knockout.JS.
Experience building responsive design layouts using a formal framework like Bootstrap and familiarity with best practices (web security concepts, ensuring browser & device compatibility)
Create/build real-time systems with high concurrency.
Understanding of document description languages such as JSON and XML
Optimize applications for maximum speed and scalability
Assure that all user input is validated before submitting to back-end
Participate in user experience design and architecture initiatives
Ability to understand requirements and map to technical implementation
Experience with CSS pre-processing frameworks (Sass, Less, Stylus)
The ability to clearly present complex data in a consumable manner across multiple chart/graph types
Good understanding of asynchronous request handling (AJAX)
Experience with GIT or code versioning tools and process
The skills you need to excel in this position include:
Strong Analytical Skill
Ability to work in a team environment with the willingness to share skills & systems knowledge, best practices, standards etc., with other team members.
Ability to work under minimum supervision and with self organizing teams. Excellent troubleshooting and debugging skills.
Writing reusable, testable, and efficient code.
Solid organization, verbal / written communication & presentation skills.
Experience working on Agile/Scrum team environment
Strong analytical skills (macro and micro) and process orientation
Strong sense of personal accountability for results
Proven experience with the definition/documentation of large web systems and infrastructure
Why Join Us:
5 Days a week Working(Saturday-Sunday Off)
Excellent Compensation
Professional Development
Flexible time
Retention Bonus
Job Satisfaction"
Frontend Developer/Web Designer,"Ahmedabad, Gujarat",Giriraj Digital,None,Organic,"Job Summary
Strong experience on HTML, HTML5, CSS, CSS3, Bootstrap
Added benefits if you know SASS,LESS
Proven work experience as a Front-end Developer
Proper understanding of W3C standards
Experience with JavaScript, AJAX, JQuery and AngularJs
In-depth understanding of the entire web development process (design, development and deployment)
Understanding of layout aesthetics
Knowledge of SEO principles
Familiarity with software like Adobe Suite, Photoshop and content management systems
An ability to perform well in a fast-paced environment
Use markup languages like HTML to create user-friendly /Responsive web pages
Ensure the technical feasibility of UI/UX designs
Work experience 1 to 4 years.
Qualification: B.E / B.Tech/MCA or equivalent technical qualification.
Good Communication skill & Good team player as well as an individual performer.
Passion for best design and coding practices and a desire to develop new bold ideas
Passionate about technology, hunger to learn more and willing take responsibility
Strong analytical skills, conceptual thinking, and problem-solving skills
Responsibilities and Duties
Stay up-to-date on emerging technologies
Collaborate with back-end developers and web designers to improve usability
Optimize application for maximum speed and scalability
Assure that all user input is validated before submitting to back-end
Collaborate with back-end developers and web designers to improve usability
Benefits
5 Days working (Monday to Friday)
Open and friendly work culture.
Flat hierarchies and a great working environment.
Technically strong project which enhance your skill and knowledge.
Good Mentoring with caring approach.
Salary: No bar for right candidate.
Yearly increment with attractive earning scheme."
WordPress Developer,"Jaipur, Rajasthan",Scientific Web Solutions,None,Organic,"Description: We are looking for WordPress Developer responsible for both back-end and front-end development, creating WordPress themes and plugins. The candidate should have a strong understanding of industry trends and content management systems. Experience with the responsive and adaptive design is strongly preferred.

Responsibilities and Duties:
Strong understanding of object-oriented PHP back-end development.
Good understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQuery, Bootstrap, and Foundation.
Experience with MySQL and SQL queries.
Experience developing plugins and building themes for WordPress Multisite.
Setting up e-commerce applications such as WooCommerce.
Able to Customize Plugins.
Payment Gateway Integration.

Qualification: BE/BTech/MCA/MSc(IT)
Job Type: Full-time
Required experience: 6 month to 3 years
Work Location: Jaipur"
Web Developer - Drupal 7,"New Delhi, Delhi",TCG Media,None,Organic,"Job Description:
Responsible for any type of development in all 4 magazines website.
Responsible for future website development.
Responsible for changes made in nys.co.in, tcg.media
Responsible for adhoc website development.
Time to time security upgrade in drupal based websites.
Time to time module patch update in drupal based websites.
Update technology patch in drupal.
Monitor website caching and its impact on the website performance.
Keep eyes on website load time and its improvement.
Bug rectification checkup on monthly basis.
Scheduled website backup to the local machine.
Uploading websites to server whenever new development made.
Upload patch script whenever need to the server.
Check server performance on monthly basis.
Configure server as per website requirement.
Monitor Email delivery on server.
Manage WHM and its components on Linux.
Create Name-server and DNS on the domain registrar."
PHP Developer,"Ahmedabad, Gujarat",AimCrafters,None,Organic,"HP Developer...!!
Fresher and with experience of 1 year can apply..!!
The ideal candidate should be highly resourceful and innovative developer with dedication in learning new things further. He/ She must have intermediate or more than intermediate knowledge of layout
design and coding of websites specifically in CodeIgniter. Qualifications Experience in web development and software design. Must have intermediate knowledge MVC Structure
front-end technologies (HTML
JavaScript
CSS)
PHP frameworks
and MySQL databases."
Web Developer,"Bengaluru, Karnataka",Bharatiya Engineering Science & Technology Innovat...,"₹15,000 - ₹18,000 a month",Organic,"We are looking for an outstanding Web Developer to be responsible for the coding, innovative design, and layout of our website. Web developer responsibilities include building our website from concept all the way to completion from the bottom up, fashioning everything from the home page to site layout and function.
Candidates with Good Knowledge on PHP, Word press are eligible
Candidates with Basic Knowledge on Photoshop
Job Types: Full-time, Walk-In
Salary: ₹15,000.00 to ₹18,000.00 /month
Experience:
Wordpress: 1 year (Preferred)
PHP: 3 years (Preferred)
Photoshop: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
CSS (Preferred)
Work Remotely:
Yes"
Front-End Web Developer,"Gurgaon, Haryana",Pinkerton,None,Organic,"The Front-End Web Developer will produce a high-quality web portal for our internal and external customers. The Developer will build new web applications around Angular, HTML5, CSS, and other front-end technologies.
DETAILS
The Essential Functions Include:
Represent Pinkerton's core values of integrity, vigilance, and excellence.
Develop functional and appealing pages for web and mobile-based applications based on usability.
Implement responsive web design principles to ensure that our company website renders well across multiple devices and web browser.
Use a combination of markup languages to write web pages.
Create quality mockups and prototypes on tight timelines.
Create cascading style sheets (CSS) that are consistent across all browsers and platforms.
Promote the usage of UI Best practices according to the industry standard.
Assist in the development of applications and features that will be put on the website and in internal functions as well.
Monitor and rectify website performance issues during high traffic on website.
All other duties, as assigned.
Education/Experience
Bachelor's degree in Information Technology or similar field with at least four years of experience in building enterprise applications using Angular, Bootstrap, and other latest front-end technologies.
Competencies
Expertise in Angular, HTML, CSS, JavaScript, and Bootstrap.
Knowledge of responsive design, cross-browser compatibility and accessibility standards.
Creative Thinker to produce new design ideas and concepts.
Ability to work independently and with limitedinstructions.
Ability to solve problems creatively andeffectively.
Knowledgeable of the latest user interface trends, techniques, and technologies.
Excellent visual design skills with sensitivity to user-systemInteraction.
Experience with graphic design and multimedia contents.
Familiarity with Azure, Microsoft Stack, MS-SQL based application development environment.
Experience of working in agile/scrum development practices.
Experience in web and portal security and authentication mechanisms including single sign on.
Able to work independently and serve as an effective team player.

Pinkerton is an equal opportunity employer and provides equal opportunity to all applicants for all positions without regard to race/ethnicity, color, national origin, ancestry, sex/gender, gender identity/expression, sexual orientation, marital/prenatal status, pregnancy/childbirth or related conditions, religion, creed, age, disability, genetic information, veteran status or any protected status by local, state, federal or country-specific law."
Back End Developer,"Jaipur, Rajasthan",Winglet Technologies,None,Organic,"We are looking for a Back-End Web Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your coworkers into the application. A basic understanding of front-end technologies is therefore necessary as well.
01
RESPONSIBILITIES
Integration of user-facing elements developed by a front-end developers with server side logic.

Building reusable code and libraries for future use.

Optimisation of the application for maximum speed and scalability
Implementation of security and data protection.

Design and implementation of data storage solutions
02
SKILLS & QUALIFICATION
Basic understanding of front-end technologies and platforms, such as JavaScript, React, HTML5, and CSS3.
Good understanding of AWS (Amazon web services)
Development of micro services in JAVA, Python
Understanding accessibility and security compliance.
User authentication and authorisation between multiple systems, servers, and environments.
Integration of multiple data sources and databases into one system.
Management of hosting environment, including database administration and scaling an application to support load changes
Outputting data in different formats.
Understanding differences between multiple delivery platforms such as mobile vs desktop, and optimising output to match the specific platform.
Creating database schemas that represent and support business processes
Implementing automated testing platforms and unit tests
Proficient knowledge of a back-end programming language
Proficient understanding of code versioning tools, such as Git
Understanding of “session management” in a distributed server environment"
Angular Developer,Kerala,Teknokraaft Info Systems,None,Organic,"Candidate should have 2+ years of experience in developing web-based user interfaces using Angular2+. Knowledge in TypeScript, HTML5, CSS3, Bootstrap, SCSS & LESS will be an advantage."
Software Developer (Intern),Title,Commud Networks,None,Organic,"We're looking for passionate developers who love clean code, TDD and pair programming. If you are someone who spends his/her spare time on open source projects, keep up to date on the latest developments and techniques in the web based communication world, and love to hack on cool new projects, then keep reading!

We are looking for software development interns to join the Commud gang for both 6 and 8 months terms.
Your day at Commud
Start your day at 9 am
Do pair programming with another great developer on cool new upcoming features.
Collaborate with a designer to make your feature look world-class.
Participate in talk about the latest programming languages, tools and frameworks with other developers.
What you Get
Become a master in Java, HTML5, Ruby and web development.
Become a smart mobile application developer.
Constantly keep up to date with the latest news and techniques in the programming & design.
Be rewarded by your peers for your latest & greatest work through our unique bonus system."
Web Designer/Frontend Developer,Kerala,Datastone Solutions,None,Organic,"No of vacancies : 2
Job Responsibility
Designing of Website, UI Interface etc...
Must have experience in frontend development.
Experience & Skills
Photoshop/GIMP/Inkscape
HTML5
CSS3
Javascript/ jQuery
Send your resumes to hr@datastoneglobal.com"
Web Designer Developer,"Nagpur, Maharashtra",Dealsmyproperty,None,Organic,"web designer Developer creates the look, layout, and features of a website. The job involves understanding both graphic design and computer programming. Once a website is created, a designer helps with maintenance and additions to the website. They work with development teams or managers for keeping the site up-to-date and prioritizing needs, among other tasks.Writing and editing content, Designing webpage layout, Determining technical requirements, Updating websites, Creating back up files, Solving code problems.Job Type: Full-time

1.00-3.00 Years

Master in Computer Application (M.C.A), Other, Bachelor Of Computer Application (B.C.A)"
Web Developer,"Boisar, Thane, Maharashtra",Ayush placement & services,"₹35,000 - ₹50,000 a month",Organic,"Urgent Requirement for the Post of aWeb developer.
Please find the below Company JD.
If you interested send your update resume with below details on given Email ID:
Total EX:
Relevant Ex:
Current CTC:
Expected CTC:
Notice Period:
Education: B.Tech./B.E., MCA, MCS, MSc,Bsc .Computer Science. Required Exp : 1 yrs to 2yrs.
Role: Web Developer
Description: A Proven software development experience (6 months) year as Full Stack Developer a Passion for best design and coding practices and a desire to develop new bold ideas a Write ""clean"", well designed code a Produce detailed specifications a Contribute in all phases of development lifecycle a Troubleshoot, test and maintain core product for strong optimization and functionality a Contribute to technical discussions and implementation a Identify and learn new programming/development technologies, tools, and trends a Identify tests cases and automate test plans a Effectively... communicate and present information to team members and management
Key Skills: a Languages HTML, HTML5, PHP, JavaScript, SQL, ActionScript 2 a Frameworks CakePHP, AngularJS a Libraries/APIs jQuery, Google Maps, pChart, PHPUnit a 3rd party API integration (LMS / CRM / Social Media platform / Web Pages). a Tools Visual Code IDE, JIRA, AWS ELB, AWS ElastiCache, AWS EBS, GitHub a Platforms Linux, Amazon Web Services (AWS)
Employment Type: Permanent Job, Full Time
Industry: IT-Software / Software Services Location: Bavdhan, Pimple Saudagar, Pimpri-Chinchwad,
Note: if you are not interested kindly inform to your friends.
Job Type: Full-time
Salary: ₹35,000.00 - ₹50,000.00 per month
Experience:
CSS/CSS3: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
CSS (Preferred)
Benefits:
Health insurance
Provident fund (PF)
Paid leaves / Leave encashment
Travel allowance
Work from home
Industry:
Software Development
Work Remotely:
Yes"
Web Designer / Front-End Developer,"Surat, Gujarat",nopAccelerate,None,Organic,"nopAccelerate is looking for right candidate to fill open position to work as Web Designer at Surat office. If you want to become part of awesome nopAccelerate Team, apply now.
Position: Web Designer
Number of Positions: One
Place: Surat, India
Roles & Responsibilities:
Develop and execute compelling creative designs to engage customers and prospects
Produce new website designs, and banners with a strong understanding of the elements of design such as typography, composition, color, and imagery
Maintain and develop consistent site-wide graphic design
Conceptualize new templates and site designs
Design, test and produce digital material including emails, graphics, multimedia, etc.
Design and optimize email and page templates for recurring use
Proactively offer suggestions and strategies to drive engagement and revenue through web design and presentation
Pro-active self-starter and independent thinker with ability to be creative, flexible, and detail-oriented under daily deadlines with multiple projects
Required Skills:
Great eye for design with a strong conversion focus
Strong working knowledge of Photoshop, Illustrator, Dream Viewer, Web Site Layouts, Flash, etc.
Outstanding web graphic design skills
Solid understanding of web designing best practices for e-commerce websites
Should have strong sense of concept development
Should be able to research and adapt latest designing tools & techniques
Web designing and some front-end development skills like HTML/CSS/JS coding knowledge a plus
Must have good problem solving and analysis skills
Team-player with strong communication & collaboration skills
Eligibility Criteria:
Candidate should be any graduate/diploma in creative arts
Excellent communication & presentation skills
Atleast 1 years of relevant industry experience is required"
Senior Front-End Developer,Uttar Pradesh,AAPC India,None,Organic,"Front-End Architect or Senior Front-End Developer
Job Timings: 1:00 PM to 10:00 PM IST
Job description
We are hiring for the role of Senior Front-End Developers and Front-End Architect.
Responsibilities:
Collaborate with management, marketing, sales, IT, graphic designers, content editors, and be responsible for various web projects and properties.
This individual will literally own the front-end code (HTML, CSS, and JavaScript) for our primary website and various other web properties.
The ideal candidate will have a proven background and relevant experience in design, front-end development.
Website development and maintenance – Proactively develop, manage, and maintain all website properties
Demand generation – Support the execution of marketing campaigns and programs via website properties to drive demand, leads, and sales
Search engine optimization – Ensure SEO best practices are fully implemented and supported for website properties
Sales enablement – Communicate the value proposition of the company online through effective website design, development, user-experience (UX), and user-interface (UI)
Job Requirements:
Minimum 10-12 years of design / front-end / back-end development work experience and the ability to work well with a cross-functional team.
Front-end developing and browser-based technologies (Strong HTML/CSS, JavaScript/AJAX, and front-end languages).
Bootstrap and Angular JS.
Experience working with marketing automation solutions (Hubspot, Marketo, etc.).
Web 2.0 technologies that facilitate information sharing, collaboration, and networking (document collaboration, social networking, wiki, blogs, widgets, and other community applications).
Strong user interface, user experience, and web design experience.
Strong mobile web sites, apps, and hybrid web apps experience.
Solid understand of search engine optimization best practices.
Expertise with application integration (forums, shopping carts, forms, RSS, content management systems, etc.).
Testing procedures including the ability to write your own test plans and follow them if necessary.
Expertise in Adobe Creative Cloud (Photoshop, Illustrator, Fireworks, etc.).
Expert knowledge of HTML/CSS, web standards, best practices and writing clean, semantic code with cross browser compatibility in mind.
Self-motivated with a passion for design, and a strong understanding of design principles, conventions and best practices.
Experience working with site maps, storyboarding, user flow, wire framing, and use case scenarios.
Demonstrated ability to build complex web front-ends.
Ability to balance delivery speed with high quality deliverables.
Strong verbal and written communications skills.
Strong debugging and problem solving skills.
Ability to take initiative and to work with minimal supervision while also reporting on deliverables and results.
Understanding of responsive design and experience optimizing front-end code for performance / speed / SEO.
Familiarity with PHP, .NET, and custom WordPress theme experience a plus.
Motion graphics experience.
Comfortable working in a fast-paced, highly collaborative environment.
Experience working with USA staff and very strong written and spoken communication skills.
Analytical mindset and eye to detail.
Eager to learn and adaptable.
Contact
Dilip Kumar Chaurasia | HR
Dilip.Chaurasia@aapc.com"
PHP Developer,"Ahmedabad, Gujarat",Vivan Web Solution,None,Organic,"Education:- BE/B.Tech/BCA/MCA/MSCIT/DIPLOMA
Experience:- Freshers to 2Years
Responsibilities:-
Code PHP Development and Customization
Knowledge of HTML/CSS/JS/JQUERY
Knowledge of Payment Gateway
Good Communication Skills"
Front End Web Developer,"Pitampura, Delhi",Memat Digi,None,Organic,"Memat Digi is a digital marketing agency specializing in lead technology that is analytics-driven and ROI focused. Our crew is made up of digital strategists, records architects, analysts, writers, developers and engineers all passionate about riding results for our remarkable clients.
We are passionate about Memat Digi digital marketing and web solutions are searching for some extremely good technical brain to be a part of our team! We would love to speak to you if you think you should help our team."
