Title,Location,Company,Salary,Sponsored,Description
Web Developer,"Hyderabad, Telangana",ICS Technologies Pvt Ltd,None,Organic,"Create & Develop high quality designs for websites.

Responsibilities
Excellent knowledge of PHP, HTML/HTML5, CSS/CSS3, JavaScript, JQuery.
Knowledge on Bootstrap and responsive.
Should have expert creation of high-quality designs, graphic banners, templates, logos.
Design knowledge of HTML5 websites with Responsive Flat designs.
Candidate should have 0-3 years of experience with excellent knowledge of different multimedia positions & should have creative thinking with good command over English.
Develop style guide and visual design document for products.
Additional knowledge of design software's like design pro, 3D Max and animations are a plus point.
Command over tools like Dream weaver, PhotoShop, Flash are plus point.
Previously done work samples need to be submitted along with Resume & Cover Letter (For Experienced profile).



Skills
PHP, HTML/HTML5, CSS/CSS3, JavaScript, JQuery.
Plus Skills : Bootstrap, Responsive, SEO, and Google Analytics.



Qualifications
Minimum qualification: Bachelor's degree.
At least 2-3 years of implementation of Web based server experience.
Individual should have client facing experience.
Proficient with Excel, Outlook and Word.
Designing, coding and debugging applications in various software languages.
Full lifecycle application development.
Successfully completed Certification Exams.
Experience in Website Development is a must."
Front-end Developer,"Bengaluru, Karnataka",AssetCorp Technologies,None,Organic,"Qualifications:
BE, B.Tech, BSc., BCA, MCA
Must have Good Knowledge of Programming
Quick Learner

Responsibilities:
Use markup languages like HTML to create user-friendly web pages
Maintain and improve website
Optimize applications for maximum speed.
Design mobile-based features
Collaborate with back-end developers and web designers to improve usability
Help back-end developers with coding and troubleshooting

Skills Required:
HTML5, CSS3, Javascript, JQuery, Bootstrap, JSON, AJAX, Adobe PhotoShop.

Experience Required:
0 - 2 Years

Employment Terms:
Full time, on site at our HQ in Bengaluru, Karnataka, India"
Front end developer,India,Web Synergies,None,Organic,"Location: Kochi/Bangalore
ROLE: Front end developer
JOB LOCATION: Kochi/Bengaluru
QUALIFICATION: B.E/B.TECH/MCA/ANY EQUIVALENT DEGREE
EXPERIENCE: 3 to 7 Years
NOTICE PERIOD: Immediate to 1 month (should be negotiable)
JOB DESCRIPTION:
Javascript
HTML
jQuery
CSS
SASS and LESS
API calls - Post, Put, Get, Delete
Some of the required areas of expertise/experience/tasks are as follows:
Good communication skills.
Ability to work independently without hand-holding.
Ability to work on an existing codebase.
Ability to plan and take the project on your own.
Proactiveness to work with a remote team.
Suitable candidates present profiles to hema@websynergies.biz
Contact: (O): +91 40 4002 7682 / 4230 7684 Ext. 209"
HTML Developer/UI Builder,"New Delhi, Delhi",Aphro ECS,None,Organic,"It is famous saying that “food is first eaten by eyes and then by mouth”, so the first look and feel is the most important aspect for anything and it is also applicable for the websites. Websites are the mirror of what a company deals and does. Team AphroECS is looking for excellent website and graphic designer who have the eye for beauty and perfection along with logical presence of mind in understanding the client’s requirement. The candidate should be expert in handling clients directly and independently for both national and international regions. Candidate with minimum of 2 years or more should only apply. Following below is the description for our requirements and preferences.
Responsibilities include but are not limited to
Conceptualisation , theme selection , home page designing , flash intro designing.
Understand the client requirements & design specifications and developing DIV based websites.
jQuery based HTML and cross browser compatible sites
Designing brochures, logos, software interface and other graphics.
Providing creative input and support throughout the various stages of the design process.
Desired Candidate Profile
Excellent knowledge of Photoshop, Flash, HTML, CSS, Dreamweaver
Must have creative knowledge in Photoshop for Layout, Dreamweaver, HTML, HTML5, CSS, Div, Responsive website designing, Website home page layout
Jquery, web page creation.
Knowledge of photoshop for slicing
Should have passion for designing and implementing fresh and new ideas.
Candidate must have quick grasping capacity and good communication skills.
Capacity to work under pressure.
Experience – 2-4 years
Location – New Delhi"
Front End Web Developer - Html/css,"Jaipur, Rajasthan",Star Ikon Placement Services,None,Organic,"Translating UI/UX design wireframes to actual code that will produce visual elements of the application.

Work with the UI/UX designer to implement the graphical design technically

Take an active role on both sides and define how the application looks as well as how it works.

Responsibilities :

Develop new user-facing features

Build reusable code and libraries for future use

Ensure the technical feasibility of UI/UX designs

Optimize application for maximum speed and scalability

Assure that all user input is validated before submitting to back-end

Collaborate with other team members and stakeholders

Skills and Qualifications :

1. Proficient understanding of web markup, including HTML5, CSS3

2. Understanding of basic programming language like php

3. Proficient understanding of client-side scripting, JavaScript frameworks including jQuery

4. Good Communication skills both written and verbal

5. Good Logical and Analytical skills
Salary
Not Disclosed

Industry
IT Software - Application Programming / Maintenance

Work Experience
2 - 3 Years

Qualification
Other Bachelor Degree, MD/Medicinae Doctor



Key Skills
HTML
Front End Development
ui design


Company Profile
Contact Person
KULDEEP JANGID

Address
Jaipur

Mobile
9910625535

Email ID
startfollowme@gmail.com"
"""Web Developer & Designer""","Hyderabad, Telangana",Feasible Technologies Private Limited,None,Organic,"Candidate must have a strong understanding of UI, cross-browser compatibility, general web functions and standards.
The position requires excellent communication skills and professionalism.
Experience in planning and delivering software platforms used across multiple products and organizational units.
Deep expertise and hands on experience with Web Applications and programming languages such as HTML, CSS, JavaScript, JQuery and API's.
Deep functional knowledge or hands on design experience with Web Services (REST, SOAP, etc ..)
Strong security principles.

0.00-3.00 Years"
Full Stack Web Developer - Intern,"Bengaluru, Karnataka","Kleidsys Technologies Pvt. Ltd, # 1421, B Block, 13th Main, Sahakarnagar, Bangalore-97","₹5,000 - ₹10,000 a month",Organic,"Seeking for aspiring interns who wants to prove their Full Stack Web development abilities.
Freshers looking for full-time job can also apply as interns. Upon satisfactory performance, employment confirmation will be given.
Candidates must have passion for web technologies - HTML, CSS, JavaScript, jQuery, PHP & MS SQL Server.
Responsibilities are as below -
Understand the requirement set collaboratively with team
Draft development plan for the requirement
Code the solution using our proprietary web framework.
Unit test the development, consolidate delivery, diagnose defects reports and fix them.
Required training in the framework will be given, but candidate must possess good knowledge on above mentioned technologies.
Salary is not a constraint for the right candidate, who will have proven their skills.
Job Types: Full-time, Internship
Salary: ₹5,000.00 - ₹10,000.00 per month
Experience:
PHP, SQL: 1 year (Preferred)
total work: 1 year (Preferred)
Javascript: 1 year (Preferred)
HTML, CSS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Web Developers/HTML Experts [Tamil],"Bengaluru, Karnataka",OneIndia,None,Organic,"Experience
2+ Years

Location
Bengaluru

Education
MCA or equivalent

Job Description:
1.
To place articles on the portal

2.
Change and manage the home page

3.
Interact with the technical team


Required skill sets:
1.
Knowledge to read and write in Tamil is a must.

2.
Should have good command over English.

3.
Should have knowledge in use of web content management systems and tools."
AI UI/UX Front End Engineer,"Chennai, Tamil Nadu",AstraZeneca,None,Organic,"Job Title: AI UI/UX Front End Engineer
Career Level: D1
Location: Chennai

Company
AstraZeneca is a global, innovation-driven biopharmaceutical business that focuses on the discovery, development and commercialization of prescription medicines for some of the world's most serious diseases. But we're more than one of the world's leading pharmaceutical companies. At AstraZeneca, we're proud to have a unique workplace culture that inspires innovation and collaboration. Here, employees are empowered to express different perspectives and are made to feel valued, energized and rewarded for their ideas and creativity.

Role
Are you interested in building data products that could benefit millions of patients? Do you like the freedom to design and code on experimental projects?
We are assembling a new team committed to building and analysing disease knowledge graphs, comprising diverse skillsets: data scientists, engineers, bioinformaticians and with an interest in graph and natural language processing. This team will transform our ability to surface key biological insights improving our understanding of oncology, respiratory and cardiovascular disease, targets and drug response.
We are looking for an entrepreneurial Front-End Developer who is experienced in the design of web apps and can take ownership of the visual appearance of our product.
We are working in collaboration with our scientists to help develop better drugs faster, choose the right treatment for a patient and run safer clinical trials.
Our team is integrating knowledge from biomedical literature, genomics, screening and chemistry to
Discover novel drug targets.
Identify patterns defining distinct patient groups and biomarkers.
Understand drug mechanism of action and safety.
Build recommendation systems supporting decision making in drug programs.
As part of our team, you will design and build innovative web applications and data visualizations that AstraZeneca’s drug discovery scientists use to make each of these key decisions.
You will architect efficient and reusable API and front-end systems that drive complex web applications.
You will collaborate with Data Scientists, Software Engineers and Product Managers across AstraZeneca to build compelling user-facing products.
Candidate Knowledge, Skills and Experience
Essential
Independent, Creative, collaborative, & product focused
Experience coding as part of a team (including participating in PR reviews, establishing unit testing, linting and performance frameworks within CI/CD)
JavaScript experience, including concepts like asynchronous programming, closures, types, and ES6.
Coded a significant project in React before.
Experience in iterating over designs using prototyping tools such as Figma or Sketch.
HTML/CSS experience, including concepts like layout, specificity, cross browser compatibility, and accessibility
Have contributed to APIs design

Desirable
You have experience with React[PV5] [W(6] , Mithril.js, Vue.js or other front end libraries for writing reusable components
You have worked on you own as the solo front-end developer in a team.
You have experience iterating over designs with clients or users
You use redux or other libraries for state management
You have experience using typescript
You have created data visualizations (D3.js, Vega, plotly.js) and maybe even used network visualization libraries (sigma.js, linkurious.js, cytoscape.js)
You have designed or used graphQL APIs in your projects.
You have some knowledge of linux command line and/or CI/CD systems.
You have knowledge of the biological or drug discovery domain
Other
The role will have no direct line reports, but task management responsibilities within project or services may occur.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Required Web Designer / UI Developer – Full Time,"Dhanbad, Jharkhand",MyCoders,None,Organic,"Required Web Designer / UI Developer – Full Time
My Coders believes that Web Designers are artists, who create masterpieces of a website. At My Coders, we provide you creative freedom to embrace your inner efficiency and evolve as an innovative and successful Website Designer. Being hired by us, you’ll get to work on high end projects that will enrich you professionally and vocationally. We welcome the incredible talents to come, work with us for a certainly brighter future.
Skills Required:
HTML
CSS
bootstrap
Javascript
Photoshop
Dream Weaver and so on
Qualifications:
A Bachelor’s degree would be preferred in a related field.
At least 1 year of experience as an active Website Designer.
Fluent and handy with most of the aforementioned skills.
PLEASE NOTE: A prospective candidate should be able to handle the deadlines mentioned without any compromise on the quality of the project."
WordPress Web Developer,India,Indian Institute of Digital Education,None,Organic,"Job Function
Work on Divi WordPress theme and Divi Builder
Creating and updating website pages as per the requirement
Handle multiple projects with flexible requirements
Working on HTML, CSS, PHP, JavaScript/JQuery, and other recent technologies
Optimize performance for the website and Search Engine Optimization (SEO)
Skills Required:
The candidate should be proficient with WordPress, HTML, CSS, PHP, and
JavaScript
The candidate should have basic knowledge of Search Engine Optimization (SEO)
The candidate should have an eye for design
The candidate should know the basics of Photoshop and Illustrator or should be
willing to learn
Qualification
Any graduate – Any specialization
Any postgraduate – Any specialization
Interested candidates kindly send in your resume at [email protected]"
Front End Engineer,"Bengaluru, Karnataka",ADCI - Karnataka,None,Organic,"Experience with object-oriented design
2+ years of professional non-internship experience with front end, web or mobile software development using JavaScript, HTML and CSS

The Amazon Product and Customer Insights team is looking for a scale-focused and customer-obsessed web developer. Our team’s mission is to build innovative automation solutions to reduce manual effort, reduce errors and improve security standards of existing processes for the Product and Customer Insights organization. After the successful growth in 2019, we are working towards the next wave of innovation in building tools and products which provide teams access to new data sources and new capabilities to measure customer experience.

As a Front-End Engineer, you would work closely with customers, product managers, and software developers to develop front-end software, using technologies including but not limited to JavaScript, HTML, and CSS. The ideal candidate exhibits a passion for customer experience and evaluates how we can improve product adoption and satisfaction. You have a track record of building interfaces which are beautiful in form, function, and simplicity. You will take direct action to improve customer experience by fixing bugs and performance issues, improving diagnostics and metrics, investigating customer-reported bugs, and listening to user feedback.

Responsibilities:
Use technology to solve difficult user interface and front-end engineering problems; all while applying the appropriate technologies, UX patterns, and best practices
Work closely with Software Engineers, Designers, and Product Managers to deliver features and new solutions to your customers
Participate in team planning, design, scoping, and prioritization discussions
Take defined software and UX designs and turn it into working code, using AngularJs and React
Develop front-end applications that are production-ready, maintainable, organized and testable
Help drive continued process improvements in development, testing, code maintenance, testing, and product performance
Help the team stay current with the rapid evolution in user experiences

MS in Computer Science or Engineering field.
Proficiency in at least one front-end languages and libraries, such as JavaScript, Node.js, React, HTML, CSS;
Proficiency in testing front-end applications and automated browser testing.
Have proven production systems based on Computer Science fundamentals such as: algorithm design, complexity analysis, data structures, distributed systems, and object-oriented design.
Experience in communicating with users, scientists, product managers, stakeholders, and other technical teams, to collect requirements, describe product features, technical designs, and product strategy.
Demonstrated passion for user experience design and improving usability."
Front-end Developer,"Bengaluru, Karnataka",AssetCorp Technologies,None,Organic,"Qualifications:
BE, B.Tech, BSc., BCA, MCA
Must have Good Knowledge of Programming
Quick Learner

Responsibilities:
Use markup languages like HTML to create user-friendly web pages
Maintain and improve website
Optimize applications for maximum speed.
Design mobile-based features
Collaborate with back-end developers and web designers to improve usability
Help back-end developers with coding and troubleshooting

Skills Required:
HTML5, CSS3, Javascript, JQuery, Bootstrap, JSON, AJAX, Adobe PhotoShop.

Experience Required:
0 - 2 Years

Employment Terms:
Full time, on site at our HQ in Bengaluru, Karnataka, India"
Full Stack Web Developer,"Hyderabad, Telangana",Heu Technologies Private Limited,None,Organic,"We are looking for a highly motivated and expert Full Stack Developer with an experience in developing, maintaining and supporting web applications.
Experience- 1-2 years
Work hours: 9 AM to 6 30 PM IST
Must Have Skills :
1. Front End: React.js and jQuery (must have skill). Angular.js (optional)
2. Back End: Django (must have skill)
Education: Bachelors
Experience Qualification
- Experience developing sophisticated applications using React framework
- Experience building dynamic and reusable components with React, Redux
- Proficiency with Angular, React JS, CSS, JQuery, Javascript (ES6), HTML5
- Thorough understanding of React.js and its core principles
- Solid experience building high-quality user experience (UI/UX) for high-volume applications
- Experience working with server-side frameworks such as django rest framework
- Experience in SQL Server Database
- Git knowledge-Experience with Git, GitHub and source code management and branching strategies
- Any experience in embedding PowerBI reports in Web is a Plus
- Knowledgeable of performance bottlenecks in web application development
- Experience in Cross-browser development
- Understanding of server/side code and awareness of performance bottlenecks in web application development
- Advanced knowledge of REST services
- Deep understanding of responsive design, web accessibility
- Ability to work collaboratively in a high paced environment
- Experience in Agile Development
- Excellent verbal and written communication
Responsibilities:
Develop code using industry best practices for maintenance of external/internal web site(s), the web-based system(s).
Write cutting edge front end solution to deliver the needed UI/UX designs and functionality to stakeholders
Test web applications in multi-platform, cross-browser development.
Propose and implement Architect using React JS
Troubleshoot/resolve defects in UI components
Maintain security of code
Optimize front end for maximum speed and scalability
Prepare front-end system requirement documents
Ability to work collaboratively with a team on a variety of projects and extend functionality within current web-based applications.
Understand the business requirement and design,development, implement and maintain the code
Note : Desired candidate should have good internet connectivity for Work From Home. Availability on call when support is required or if the app is down. Personal Laptop is required.
We have opened this position throughout India since we are open for remote working options too.
Job Type: Contract
Experience:
software development: 1 year (Required)
React: 1 year (Required)
Django: 1 year (Required)
Industry:
Software Development
Work Remotely:
Yes"
Front End Developer,"Thiruvananthapuram, Kerala",Experion,None,Organic,"JOB DESCRIPTION
Experience 2-5 yrs.
Work location – Kochi / Trivandrum
Mandatory skills
HTML5
CSS3
CSS Frameworks (Bootstrap, Foundation)
JavaScript (Including JS frameworks like AngularJS & React JS)
CSS Preprocess (SASS, LESS, Stylus)
Responsive & Cross Browser Development
Version Control Systems (Git & Bitbucket)
Testing, Debugging
Problem-Solving Skills
Primary Skills
HTML5
CSS3
JavaScript Frameworks
CSS Preprocessors
W3C WCAG 2.0
ECMAScript
Good Communication skills
As a Front-end developer, you will be responsible to defining the structure, components, and the presentation layer for web applications in align with the design and user experience defined. Optimize the web pages for maximum efficiency and scalability. Work as a team along with Back end Developers, Graphic Designers & User Experience Designers. Develop pages in line with mobile first and Content Accessibility Guidelines

Duties and Responsibilities
Developing the structure and presentation layer of web pages
Component based frontend development, considering the scalability and reusability.
Developing features to enhance the user experience
Optimize screens for smart phones and tablets
Building reusable code for future use
Utilizing a variety of markup languages and frameworks efficiently

Any Additional Information/Specifics
Nice to Have:
Understanding of SEO principles
Performance optimization of webpages"
Frontend UI Engineer,"Amritsar, Punjab",Gen x infotech,None,Organic,"Delivering a complete front end application and ensuring high performance on mobile and desktop
Proficiency in HTML, CSS, and JavaScript.
Having knowledge of Ionic, Cordova, Node, Gulp, NPM and other tools related to Hybrid mobile application.
Strong knowledge and Working experience in JavaScript, JQuery and AngularJS.
Coordinating the workflow between the graphic designer, the HTML coder, and yourself
Cooperating with the back-end developer in the process of building the RESTful API
Having knowledge of working with external web services
Proficiency in Photoshop and Illustrator.
Minimum 2-3 yrs Experience in Frontend development"
Full Stack PHP Developer,"Bengaluru, Karnataka",Deep Minds Business Solutions LLP,"₹30,000 - ₹55,000 a month",Organic,"Requirement: Full Stack Developer in PHP Domain
Location: Bangalore
Minimum Experience: 4-5 Years
️Technical Skills Required:
Core PHP 5.x with MySQL 4/5, HTML, CSS, JavaScript, J-Query, JSON, AJAX , WebServices

Must have knowledge in CodeIgniter or related Framework

Strong knowledge in SQL/PLSQL

Experience in 3rd Party Integration

Must have good knowledge of HTML5 and CSS3

Must have good knowledge in Javascript and Jquery Concepts or equivalent.

Should have working knowledge for Web servers, installation and hosting

Knowledge of hosting platforms- Windows, Linux (Red Hat, CentOS)

Well Versed with Development Methodologies"
Front-end developer,None,Tintri,None,Organic,"Overview:
Based in Silicon Valley, Tintri is a wholly owned subsidiary of DataDirect Networks (DDN), the data-at-scale powerhouse and world’s largest privately held storage company. Tintri solutions serve the needs of enterprise data centres with intelligent infrastructure. Our product portfolio includes advanced technologies from Tintri (acquired September 2018), Nexenta (acquired May 2019), and IntelliFlash (acquired from Western Digital November 2019). This portfolio offers a fresh choice and a new experience to elevate your user experiences through automation, analytic insight, and tight integration with application workflows for your enterprise applications, including mission-critical databases and business applications, virtualization, and flexible software defined solutions. Learn more about the Tintri portfolio of solutions at https://www.tintri.com/products

Tintri is looking for motivated and passionate individuals that are self-motivated in their work and careers but we are valuing and thriving in an environment where collaboration and teamwork are at best. We are all together on a quest to provide game changing storage solutions.
Job Description:
We are currently seeking a Front End Developer to work in Pune - DDN Storage.

Responsibilities for this role include but are not limited to:

Supporting of existing DDN applications and migration from Angular.js to Angular 9
Development of web application based on brand new design (Angular 9)
Working with UI/UX team and different UI groups
Contribution to unified framework (Angular 9) and components library to be used by multiple DDN's products

Qualifications for this role are:

5+ years of experience as a frontend developer
Strong experience with JavaScript, HTML, CSS
Strong experience with Angular 7+
Experience with REST API
Experience with Confluence, Jira, Git

Nice to have experience in
Experience building analytics products/ advanced charts
Experience building enterprise applications
Personal skills
Good English verbal, written, and communications skills
Excellent and demonstrable problem-solving skills
Excellent time management skills
Must be team-oriented, with an interest and willingness to help the team as a whole
Able to work effectively as part of a distributed team"
Web Developer (Fresher/Experienced),India,AAHLAAD,None,Organic,"We are looking for a Web Developer who can combine programming with the art of design. Responsibilities will include translation of the UI/UX design wireframes to actual code that will produce visual elements of the application.

Skills : HTML5 / CSS, Javascript / jQuery (Good to have: C++, Mobile development)

Name:Email:Total experience:
Years
Months

HTML5 / CSS:
Years
Months

Javascript / jQuery:
Years
Months

Current CTC (in lacs excluding variable):
Lacs
Thousands

Notice period (how fast you can join):Contact number:Current location:Upload resume :"
Frontend Developer (Exp. 6 months+),"Noida, Uttar Pradesh",Webgables Software,None,Organic,"Key Responsibilities : –
FrontEnd ( HTML ) Developer is responsible for developing interactive web based, mobile, or desktop applications.
Convert PSD to web standards XHTML
Hand coding HTML5, CSS3, cross browser coding and experience
Collaborating with design and development team
Delivering projects on-time as per specifications with an appropriate level of quality
Key Skills : –
HTML/XHTML, CSS3, Responsive, Bootstrap, Browser Compatibility, Create & develop quality design (PSD’s) for web (optional) and mobile sites, Javascript, jQuery, Photoshop(optional)."
"UI Developer (HTML, CSS, BootStrap) (Hyderabad)","Hyderabad, Telangana",Zessta,None,Organic,"Responsibilities:
PSD to HTML/CSS markups
Work closely with design, product management, and development teams to create elegant, usable, responsive and interactive interfaces across multiple devices
Use responsive web design to create applications that automatically conform to multiple screen sizes/devices
Writing reusable content modules and maintainability of the code
Production and maintenance of websites and web application user interfaces
Skills and Experience:
Minimum 2 to 6 years of experience as a UI developer
Fluent in the essential front-end web development languages, i.e., HTML, CSS and JavaScript
Expertise in SASS, Bootstrap, and the CSS GRID system
Proficient with jQuery
Passionate to create good design and usability
knowledge of Search Engine Optimization (SEO) to develop search-friendly websites and interfaces
Knowledge of Adobe Photoshop is a plus
Education:
Bachelors or Masters from premier Institutes preferred ."
HTML Developer,"Ahmedabad, Gujarat",LITMUS BRANDING,None,Organic,"Young and Restless? Are you passionate to turn your job experience into priceless work with dream company? Then here you go.
Responsibilities
Responsible to translate the UI/UX design wireframes to responsive code that will produce visual elements on web with mobile responsive elements.
Responsible to create cross-browser and cross-platform compatible websites.
Directly responsible for converting psd to HTML.
Work collaboratively with creative team and fulfill company's target within timeline
Skills and Qualifications
Must have: Ability to plan and successfully complete work
Hands-on: Expertise in one or more required tools like, editors, photoshop etc.
Good to have: Full range of capabilities for any task, ready to learn new things and comfort with English language

Requirements
1
Expertise knowledge in HTML5 and CSS3.
2
Expert in Bootstrap 4.x.
3
Familiar with Javascript, jQuery and related libraries.
4
Connect with Development Team for further development of website and quick in resolutions.
5
Basic knowledge of Photoshop.
6
Understanding of responsive design.
7
jQuery slider knowledge will be plus.
8
Optimizing websites for maximum speed and scalability with w3c validated.
9
Positive attitude having good working approach."
Visual Designer (Web UI/UX),None,rtCamp,None,Organic,"We are looking for web designers with a strong creative & artistic drive who can provide fresh perspectives and ideas. If you’re someone who loves to create aesthetic, appealing, and functional web designs, this is the role for you!
Responsibilities
Create web designs, wireframes, mockups, brand guidelines and related elements according to requirements.
Work with developers team to ensure that they translate your vision into a functional website/web app.
Communicate with clients throughout the project lifecycle, leading design strategy.

Must Haves
A strong sense of typography, minimalism, and design aesthetics.
Good experience designing for the modern web.
Working proficiency with Adobe Creative Suite, Sketch or Figma.
Good communication skills in English.
Good to Have
Basic HTML & CSS knowledge. You are not required to code but you may need to understand how the code works, so you can do your work better.
Familiarity with WordPress and it's theming system.
Writing habits so that you can publish your research and experiments in design on rtCamp’s blog or your own."
Front End Developer,"Bengaluru, Karnataka",MARMETO,"₹2,00,000 - ₹5,00,000 a year",Organic,"Job Description- Front-End Developer
Exp-2+years
Marmeto is an IT solution company, we believe in solving the unseen issues and deliver the tech solutions with a personal touch. Currently providing service and in house products of our own. Touch-based 650+ clients across the globe.
We are associated with Kolkata Knight Riders, The Hindu, TCS, Boat, Nokia, PayPal, Amazon, Wonderchef, The Raw Factory, Tredy Foods, Zapyle, Sproxil, Qtrove, Get Me a Course, Kisan, The Better India, Harrison Bags, Mordialloc Florist and the list goes on.
Job Summary:
We are looking for an ambitious and self-driven Front-end Developer to join our team. As a Front-end Developer, you will be responsible for implementing visual elements that users see and interact within a web application. At our company, you will be working with the latest technology, you will have the chance to advance and grow your career.
What do we expect from you?
- Use a variety of programming languages in order to create user-friendly web pages
- Optimize web applications for maximum speed
- Always stay consistent with our brand guidelines
- Make suggestions for better solutions to problems
- Keep abreast of the latest and emerging technologies.
Search is still on.....
If you are passionate about talent and technology and dream codes, then this is just the right side of the
world. Our requirements are quite simple, we need someone who is:
- 2+ years of experience as a Front-end Developer
- Excellent knowledge of browser troubleshooting and debugging practices and techniques
- Experience with markup languages
- Experience with HTML, CSS, Bootstrap, SCSS, JavaScript, and jQuery
- Knowledge of graphics software such as Adobe Suite, Photoshop etc.
- Sense of ownership and pride in your performance and its impact on the company’s success
- Critical thinker and problem-solving skills
- Team player
- Good time-management skills
- Great interpersonal and communication skills
- Plus point if you have worked on Shopify
Job Type: Full-time
Salary: ₹200,000.00 to ₹500,000.00 /year
Experience:
web development: 2 years (Preferred)
HTML/CSS/Javascript/Jquery: 2 years (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Web Developer,"Bengaluru, Karnataka",Pimarq,None,Organic,"PiMARQ JD Code: 001
Role Name: Web Developer
The company is a leading pioneer in innovation, technology, service and consulting which empower clients in India & Aboard to make and execute systems for their digital transformation. Its team, expert and experienced professionals who possess assorted knowledge, skills, and abilities of software development and digital marketing.
Location-Based in North Bangalore
Responsibilities and Duties
Write well designed, testable, efficient code by using best software development practices
Create a website layout/user interface by using standard HTML/CSS practices
Integrate data from various back-end services and databases
Gather and refine specifications and requirements based on technical needs
Create and maintain software documentation
Stay plugged into emerging technologies/industry trends and apply them into operations and activities
Cooperate with web designers to match visual design intent
Required Experience, Skills and Qualifications
Proven working experience in web programming/Andriod Development
Top-notch programming skills and in-depth knowledge of modern HTML/CSS
Required knowledge of programming languages: PHP, WordPress, Javascript
A solid understanding of how web applications work including security, session management, and best development practices
Adequate knowledge of relational database systems, Object Oriented Programming, and web application development
Hands-on experience with network diagnostics, network analytics tools
Basic knowledge of Search Engine Optimization process
Aggressive problem diagnosis and creative problem-solving skills
Strong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumen
Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques
Experience Required: 1-3 Years
Job Type: Full-time"
UI/UX Developer (Fresher):,"Hyderabad, Telangana",Crashmeal,None,Organic,"We are looking for a talented and passionate UI/UX developer to join our team. You can present and work collaboratively on your creative ideas.
Duties and Responsibilities
Possess superior UI/UX skills to translate high-level requirements into interaction flows and then transform them into intuitive, and functional user interfaces.
Understand web design plans and UI layout ideas.
Create various web applications using code and visual design skills, which includes designing and creating user interface layouts and web pages.
Perform usability tests and analyze the results to gauge the consumer’s experience when using web applications and online programs.
Analyze user data to evaluate user interfaces for existing applications and web pages and to identify areas needing improvement.
Skills and Qualifications
Coding – Up to date knowledge of writing code using multiple web development languages, primarily HTML, Flash, CSS, and Java
Analytical thinking – Test and analyze web applications and user data, which requires strong analytical skills
Communication skills – Excellent verbal communication skills to give presentations and collaborate with the rest of the design team
Graphics design – Thorough understanding of various design programs, such as the Adobe Creative Suite, to create visually pleasing graphic designs for web applications and pages
Customer service – Create web pages and applications meant to maximize the user experience.
LinkedIn profile link"
Junior UI Developer,"Wazirpur Phase Iii, Delhi",Netlings Webworks Pvt. Ltd.,None,Organic,"Overview
Netlings is looking for a 'Junior UI Developer' to join our team. You are a recent grad with a strong passion for the web and whose curiosity keeps you up-to-date on the latest trends and best practices.
You'll be working with us on converting web designs into XHTML/CSS/Javascript code utilizing all the latest web standards and best practices.
Required Skills:
Hands-on knowledge of HTML and its extensions, CSS, Javascript (JQuery)
Understanding of web standards and semantic coding
Experience translating PSDs/layered pngs into well structured, tabless XHTML/CSS markup
Knowledge of developing cross platform/browser compatible XHTML/CSS markup
Graphic and layout sensibility and comfortable working with Photoshop, Dreamweaver and Fireworks.
Nice to Have:
Good communication skills
Ability to learn and implement things quickly
Good problem solving and troubleshooting skills
Essentials Job function:
Taking web designs in PSDs and other formats and converting into high quality XHTML/CSS code.
Writing Javascript interactions as needed.
Education Requirements:
IT or Arts Graduate, preferably BCA, MCA, BTech
Experience:
< 1 year"
UI Developer,"Bengaluru, Karnataka",SoftTech Services,None,Organic,"Job Summary:
We are a fast growing Managed Service Provider with some of the leading Global Enterprises/Telecom Service Providers as our clients. We are in the process of expanding our India Operations and looking for an experienced UI Developer professional to join our team.
Roles and Responsibilities:
Develop storyboards to conceptualize designs and convey project plans to clients and management
Seek to enhance the user experience by creating seamless navigation through various digital programs and interfaces within the company
Develop overall concepts for improving the user experience within a business web page or product, ensuring all interactions are intuitive and convenient for customers
Collaborate with back-end team and programmers to improve usability
Assure that all user input is validated before submitting to back-end
Identify and troubleshoot UX problems (e.g. responsiveness)
Conduct layout adjustments based on user feedback
Adhere to style standards on fonts, colors and images
Eligibility:
3-5 years of experience in creating and implementing UI development
Hands on experience with HTML, CSS, Javascript, Bootstrap, React Js.
Educational Qualification Graduation/Diploma in relevant field
Experience creating code to client’s personalized needs and requirements
Excellent communication and interpersonal skills
Ability to prioritize, manage time well, stay organized, quickly address needs and adjust focus as needed
Quick learner, with a positive attitude and ability to work well within a team
Job Location: Bangalore
Email : careers@intuitorit.com"
