Title,Location,Company,Salary,Description
SAP Development Engineer - ABAP,"Pune, Maharashtra",Maersk,None,"Maersk is going through times of unprecedented change. As we aspire to secure sustainable growth of our businesses, we need to re-think the way we engage with our customers and partners.
If you are passionate about working in an entrepreneurial and ever-changing environment, developing new products that engage and provide an enhanced customer experience – you maybe what we are looking for.
We offer
Joining Maersk will embark you on a great journey with career development in a global organization. As an SAP Development Engineer working with the new age SAP Platform .You will gain broad business knowledge of the company’s activities globally, as well as take part in the transformation of the transport and logistics industry.
You will work and communicate across geographical and cultural borders that will enable you to build a strong professional network. We will provide you with opportunities that broaden your knowledge and strengthen your technical and professional foundation.
Key responsibilities
Build, test and deploy SAP solutions based on the design from the solution architects and at the same time be able to progress into detailed design for a successful implementation and transition to application support team
Solve complex business problems in the areas of finance, operations, human capital, customer, and governance, risk and compliance whilst using SAP technologies primarily.
Has experience in at least 2 Full Lifecycle SAP Implementation project
Excellent communication skills as the job requires a high degree of verbal and written communication
Be highly motivated, hardworking and possess good time management and communication skills.
Knowledge and experience of delivering projects in an Agile framework
Mentor and develop junior team members.

Core SAP ABAP Development skills

Must have developed technical solutions in FI, MM, SD, MDG modules of SAP critically in S/4HANA and also in ECC based systems
Must have In-depth technical knowledge of SAP FI / MM / SD based business processes. SAP TM would be an added advantage.
Develop, architect, manage SAP Cloud Platform (SCP) front-end design and deliver S/4 HANA Development & Content Framework, Fiori applications based on ABAP stack & technologies like SAP UI5, HTML5, Fiori, ABAP, OData and Java-script.
Works as part of the SAP Technical team to understand business pain areas and provide insight to enhance the development pipelines, provide design solutions for integrating other non-SAP applications.
Be at the forefront of exploring new SAP Technologies, a quick learner willing to learn new technologies and methodologies; maintains current knowledge of industry trends and standards. Builds and maintains a solid understanding of the application areas and the business areas.
Collaborate & contribute with developers/architects of the product team/development team(s) for targeted outcomes.
Support Product Owner by ensuring architecture feasibility, readiness and compliance.
Good hands-on experience in design, developing OData Services using SAP NetWeaver Gateway, ABAP CDS, UI5.
Knowledge of RESTful ABAP programming model and experience in development on HANA based SAP Products like S4HANA / PO
Good experience in development and troubleshooting large scale custom Web-Dynpro, FIORI based Applications and usage of WebIDE / Eclipse based development experience
Good experience in consuming or exposing web services (i.e. SOAP, REST) and BOPF framework
Should have worked with ABAP Objects, BADI's, BTE's and Enhancement Framework
Should have been part of Upgrade projects/Support Pack applications and should have done SPAU resolution/OSS note applications
Good experience in designing and developing interfaces using ALE/IDoc's, Flat Files, RFC's, BAPI’s
Good experience in BRF+, Workflows, Classical/ALV/Interactive Reports, SmartForms/ADOBE forms/SAPScripts, Dialog Programs and BDC programs
Experience of NW Gateway Mobile platform, SAP PO and MDG modules is a plus
Working Knowledge of UI frameworks like Angular JS JQuery/JavaScript and HTML is a plus
Working knowledge of Opensource programming like Python, C/C++ would be advantageous

We are looking for
7+ years of core SAP Development experience with SAP at its core and main skill
Bachelor or master degree or equal by experience
SAP Development Certifications would be advantageous"
Messaging Engineer Advisor,"Bengaluru, Karnataka",NTT DATA Services,None,"Req ID: 73661

At NTT DATA Services, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees are key factors in our company’s growth, market presence and our ability to help our clients stay a step ahead of the competition. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA Services and for the people who work here.

NTT DATA Services currently seeks a Systems Support Senior Associate to join our team in Noida, Uttar Pradesh, India.

Technical/Professional Requirements:
Prior experience with Windows OS (2012, 2016, 2019), User administration, patch, IIS log files, Performance Monitors and System Services management.
Knowledge of integrating to back-end systems including Documentum is a plus
7 x 24 hour on-call support
Responsible for complex testing and analysis of all elements of the computer systems.
Analyzes and provides innovative solutions to system engineering and design projects.
Represents the organization in front of critical audiences such as clients/customers/vendors/executives
Thorough understanding and management of customer business needs and expectations
Candidates must have exceptional customer service, problem solving, and communication skills
Must have sufficient technical depth to communicate with development and other internal organizations at a peer level as well as convey technical concepts to non-technical individuals
Possess the ability to work independently with minimal management supervision and with a global team of engineers
Strong team player with ability to work in a team and as individual contributor
Strong organizational and documentation skills.
Fast learner, flexible and able to work on multiple tasks
Qualification
Official Microsoft Product Certification is a plus
Bachelor's Degree in Computer Science/Information System or equivalent knowledge is plus
Possess 6-8 years of relevant professional experience or equivalent combination of education/experience.

This position is only available to those interested in direct staff employment opportunities with NTT DATA, Inc. or its subsidiaries. Please note, 1099 or corp-2-corp contractors or the equivalent will NOT be considered. We offer a full comprehensive benefits package that starts from your first day of employment.

About NTT DATA Services

NTT DATA Services partners with clients to navigate and simplify the modern complexities of business and technology, delivering the insights, solutions and outcomes that matter most. We deliver tangible business results by combining deep industry expertise with applied innovations in digital, cloud and automation across a comprehensive portfolio of consulting, applications, infrastructure and business process services.

NTT DATA Services, headquartered in Plano, Texas, is a division of NTT DATA Corporation, a top 10 global business and IT services provider with 118,000+ professionals in more than 50 countries, and NTT Group, a partner to 88 percent of the Fortune 100. Visit nttdataservices.com to learn more.

NTT DATA, Inc. (the “Company”) is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, gender identity, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result."
Sr Software Engineer,"Noida, Uttar Pradesh",IHS Markit,None,"Department Overview:
IHS Markit provides global pricing and reference data, indices and information services across multiple asset classes. Customers throughout the financial services industry leverage our Information products and services for independent valuations and to support research and analysis, risk management, regulatory reporting and trading. Markit Indices sits within the Information division of Markit, one of three divisions of the global parent. Markit Indices is a leading independent provider of financial indices across all major asset classes. Our span of products cover global equity and fixed income markets and include globally recognized benchmarks such as our branded index families including iBoxx and iTraxx, and our Markit PMITM economic indices. Indices also offers related services which provide Index and ETP constituent aggregation and analysis to manage risk, attribute performance and inform investment decisions. In Asia our indices include the award-winning Markit iBoxx ABF Pan-Asia, Markit iBoxx Singapore Dollar and Markit iTraxx index and the HSBC PMI indices. We are market leader for bond indices used on exchange traded funds.
Position Summary:
This role will have responsibility to understand the overall architecture and an opportunity to work on developing, improving and optimizing various Fixed Income Indices applications as per the Indices strategic road map.
What You'll Do
Implementation of financial services software using enterprise Java, RDBMS and modern web technologies.
Work closely with analysts to gather business requirements, develop and deliver highly scalable and numerate financial applications
Quickly understand system architecture and become involved in design and development, taking ownership of assigned modules to drive projects to completion.
Experience working with global technology and product teams
What You Need to Get the Job Done

Business Competencies, Education and Experience:
The right candidate will have an academic degree in software engineering or exceptional track record if the candidate has a degree in any other discipline
5-10 years professional programming experience
Substantial Java development experience is essential, including Object Oriented Design Patterns.
Strong knowledge on any RDBMS.
Good Knowledge of Spring, Angular, REST and modern Java web technologies.
Experience on NO SQL Database, preferably MongoDB
Experience on using high volume data processing and analytics technologies like Spark, Ignite etc. advantageous
Experience on some of the cloud technologies like AWS, Docker, Kubernetes, ECS etc is nice to have.
Experience with Python advantageous but not mandatory
Well versed with continuous integration and continuous delivery tools and techniques
Experience with highly numeric applications advantageous
The right candidate would also demonstrate solid OO programming and have strong opinions on best programming practices
The ideal candidate will have a demonstrable track record actively contributing to the implementation of innovative, best-practice-based, technical solutions in a complex and challenging environment
Commercial Awareness:
Knowledge of Indices & Credit world is advantageous
Management Requirements:
Dynamic and charismatic, demonstrating ability to motivate others
Must be hands on with technical ability to challenge others’ work

Personal Competencies & Personal Impact:
Must work effectively with team spread across globe
Strong analytical skills
Proactive and able to work independently with minimal supervision
Self-motivated and enthusiastic
Open minded, flexible and willing to adapt to changing situations
Focused on delivery
Communication:
Must be an excellent communicator both written and verbally
Teamwork
Ability to collaborate effectively with overseas team
What You'll Love About Us – Do ask us about these!
Total Rewards. Monetary, beneficial and developmental rewards!
Work Life Balance. You can't do a good job if your job is all you do!
Prepare for the Future. Academy – we are all learners; we are all teachers!
Employee Assistance Program. Confidential and Professional Counselling and Consulting.
Diversity & Inclusion. HeForShe!
Internal Mobility. Grow with us!
Company Overview:
IHS Markit harnesses deep sources of information, analytics and expertise to forge solutions for the industries and markets that drive global economies. Our company partners with clients in business, finance and government to provide the unrivaled insights and perspectives that lead to well-informed, confident decisions. We call this The New Intelligence.
IHS Markit serves more than 50,000 key customers in more than 140 countries, including 80 percent of the Fortune Global 500. We help decision makers apply higher-level thinking to daily tasks and strategic issues across a host of industries and disciplines including energy, finance, automotive, engineering, technology, maritime and trade, chemical, and economics and country risk.
Headquartered in London, IHS Markit (Nasdaq: INFO) is committed to sustainable, profitable growth.
-
IHS Markit is committed to providing equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by the laws and regulations in any of our locations.
We are proud to provide reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position, please contact or call +1 212 849 0399. Determination on requests for reasonable accommodation are considered on a case-by-case basis. This contact information (email and phone) is intended for application assistance and accommodation requests only. We are unable to accept resumes or provide information about application status through the phone number or email address above. Resumes are only accepted through the online application process, and only qualified candidates will receive consideration and follow-up.
IHS Markit maintains a substance-free workplace; employees may be asked to submit to a drug test (where permitted by law). In addition, as a federal contractor in the United States, the company participates in the E-Verify Program to confirm eligibility to work.
For information please click on the following links:
IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency Statement
-
Current Colleagues
If you are currently employed by IHS Markit, please apply internally via the Workday internal careers site."
"Automation Architect , Client Software & Solution Engineerin...","Bengaluru, Karnataka",Dell Technologies,None,"Title: Automation Architect , Client Software & Solution Engineering (Part of Client Engineering)
Job location: Bangalore
Reporting manager: Senior Director, Bangalore, India
Dell Overview:
Dell provides the technology that transforms the way we all work and live. But we are more than a technology company — we are a people company. We inspire, challenge and respect every one of our over 140,000 employees. We also provide them with unparalleled growth and development opportunities. We can’t wait for you to discover this for yourself as a Director of Engineering on our client product development team in Bangalore.
Dell creates technology solutions for a changing world. Our Information Technology (IT) Architecture team translates our customers’ business requirements into total enterprise-wide solutions. It takes deep technical knowledge to create architectural designs that exceed service requirements. We’re skilled in analyzing the customer’s business goals, objectives, needs and general business environment to create technical system solutions. Our expertise includes integrating hardware, processes, methodologies and software into the customer environment.

About Business Unit:
Our Client Software Engineering team ensures that our customers have the software systems they need for a changing world. Working at the cutting edge, we design and deliver software systems modifications as well as enhancements of new products. We oversee product development at all stages: planning, designing, developing and testing of software and hardware products.
Key Responsibilities:
This position is for Software Solution Automation Architect in Dell Client Software and Solution team, Bangalore. The Client Software and Solution team tightly integrated with most of the development organizations, including platforms, OS engineering, systems management, cloud, and Telemetry. This position works very closely with its US, China, Taiwan counterparts: Engineering, Marketing, Quality, Product test, support, and core teams.
Principal Accountabilities:
Automation architect will be responsible for driving end to end automation strategy for client software team.
Provide expertise and leadership regarding Solutions Architecture in the Cloud Computing Space, Client software engineering space.
Demonstrate Strong technical leadership in the following competency areas – Cloud Architecture, Linux Stack, MongoDB, ReactJS, AWS, AZURE, GCP and programming languages Java, Python, JSP
Good knowledge about business and process know-how in line with Automation.
Skilled at understanding and analyzing the trends in Automation industry (End to End Automation)
Abreast with the latest technologies in Automation & Control industry such as IoT, Cyber Security, Cloud, etc.
Ability to discuss complex technology with a variety of audiences
Technical knowledge of automation products and exposure to Automation industry
Technical knowledge of software development life cycle, software development tools & technologies, Automation & Control
Excellent analytical and problem-solving skills
Excellent oral and written communication skills
Mentoring skills – ability to build, groom, and lead a team
Qualifications
Typically requires 20+ years of related experience.
Should have good knowledge on creating automation frameworks from the scratch using pytest, TestNg, Junit.
Should have worked on developing test automation frameworks(either TDD or BDD)
Must have experience working on API automation(REST+python preferred).
Must have of experience working on automation development using any programming language preferably python.
Must have experience working on UI automation using Ruby or Selenium(either Java/Python).
Must have experience working on CI/CD tools like Jenkins.
Preferably have worked on performance testing using tools like JMeter.
Should have worked previously using tools like Git/Rally or any equivalent Agile tool.
Preferably have worked on testing tools like SoapUI/Postman.
Should have good communication and problem solving skills.
Experience in enterprise technology buying and evaluation process. Understanding of large scale computing solutions.
Experience in developing and debugging in one or more of the languages C# and/or Python
Experience in network infrastructure, security, and application development.
Knowledge of technology solutions and ability to learn, understand, and work quickly with new emerging technologies, methodologies, and solutions in the Cloud/IT technology space.
Ability to deliver results and work cross-functionally. Ability to engage/influence audiences and identify expansion engagements.
Ability to communicate with a wide variety of audiences: engineers, management, and support
BS or MS Engineering degree in Computer Science/IT/Electronics/Electrical Engineering
Benefits:
We offer highly competitive salaries, bonus programs, world-class benefits, and unparalleled growth and development opportunities — all to create a compelling and rewarding work environment.
Our EVP:
Our Culture Code unites us and makes us a great family of companies and a great place to work. It’s how we run the business, go to market, work together and provide inspirational leadership.
Our culture code is defined by our values and are made real every day by defining expectations for how we work and how we lead.
Apply now!
Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Learn more about Diversity and Inclusion at Dell here.
Job Family: Engineering Software-Engineer Job ID: R066155"
Data Engineer I / Data Engineer II,"Mumbai, Maharashtra",Colgate-Palmolive,None,"Relocation Assistance Offered Within Country
# 84507 - Mumbai, Maharashtra, India
Scope of Responsibility
This role will involve working with business analysts to understand needs and then developing the solution which entails planning, design, development and maintenance of our data repositories, pipeline and analytical solutions. The ideal candidate is self driven and looking to build high quality tools to provide actionable insights to our business partners to facilitate data-driven decision making. The candidate needs to be a self-starter - eager to learn new technologies, extract insights and value from data and how to leverage technology to deliver those insights. The candidate should also have an interest in analytics, focus on customer experience and design and intuitive visualization to ensure business users are getting the most from delivered tools.

Specific Responsibilities
Major position responsibilities include but are not limited to the following:
You are excited at the prospect of leveraging technology to solve complex data problems
Build data applications on SAP BI/BW, HANA & Google cloud platform
Design, develop, and maintain a world class data warehouse and analytics architecture to meet business analysis, reporting needs, and data science initiatives
Work directly with supply chain business users and data scientists to assist in project analysis
Participate in the development and maintenance of ETL jobs and data pipelines to aggregate data from various on premise, cloud platforms & external data sources
Design and develop data marts for consumption by analytics tools and end users
Develop code standards, guidelines to manage and ensure data quality and integrity
Optimize and scale data warehouse and data processing infrastructure
Evaluate new technologies and constantly work towards continuous improvements in data engineering, our platform, and the organization

Basic Qualifications
Bachelor’s degree required, Graduate degree in Computer Science, Statistics, Informatics, Information
Systems or another quantitative field is preferred
At east 4 year of experience as Data Engineer role.
At least 1 year of experience in SAP data warehousing & analytical tools like Tableau etc.
Demonstrates ability in data modeling, ETL development, and Data warehousing
Knowledge of data management fundamentals and data storage principles
Experience with Python/Javascript or similar programming languages
Working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.

Preferred Qualifications
Experience building and optimizing""big data"" data pipelines, architectures and data sets.
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Experience with data warehousing platforms/storage platforms such as SAP BW/HANA
Experience with SAP data extractors, SAP Integration tools like SLT, SDI & understanding of Supply chain processes is preferred
Experience with cloud data warehousing/Big data environments like Snowflakes, Bigquery, Google cloud storage etc is a plus
Experience with object-oriented/object function scripting languages: Python, Java, etc.
Experience with data pipelines and streaming frameworks such as Pubsub, Spark, Airflow, Kafka etc
Experience with RDBMS; NoSQL experience also encouraged
Ability to embrace, learn, and apply new technologies and tools
Familiarity with agile software development methodology
Ability to communicate well with both technical and non-technical teams

Equal Opportunity Employer
Colgate is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity, sexual orientation, national origin, ethnicity, age, disability, marital status, veteran status (United States positions), or any other characteristic protected by law.
Are you interested in working for Colgate-Palmolive? You can apply online and attach all relevant documents such as a cover letter and resume or CV. Applications received by e-mail are not considered in the selection process. Become part of our team. We look forward to your application.
Colgate-Palmolive is a leading global consumer products company, tightly focused on Oral Care, Personal Care, Home Care and Pet Nutrition. Colgate sells its products in over 200 countries and territories around the world under such internationally recognized brand names as Colgate, Palmolive, elmex, Tom’s of Maine, Sorriso, Speed Stick, Lady Speed Stick, Softsoap, Irish Spring, Protex, Sanex, Elta MD, PCA Skin, Ajax, Axion, Fabuloso, Soupline and Suavitel, as well as Hill’s Science Diet and Hill’s Prescription Diet.
For more information about Colgate’s global business, visit the Company’s web site at http://www.colgatepalmolive.com. To learn more about Colgate Bright Smiles, Bright Futures® oral health education program, please visit http://www.colgatebsbf.com. To learn more about Hill's and the Hill’s Food, Shelter & Love program please visit http://www.hillspet.com. To learn more about Tom’s of Maine please visit http://www.tomsofmaine.com.
Reasonable accommodation during the application process is available for persons with disabilities. Please contact Application_Accommodation@colpal.com with the subject ""Accommodation Request"" should you require accommodation."
Mobile Application Developer,"Bhopal, Madhya Pradesh","Noble-D, LLC","₹22,000 - ₹36,000 a month","Noble-D, LLC is a cloud focused data analytics and product design firm based in United States. Among several different products, we are also building a product for PetTech.
Product, which is primarily a mobile app right now is being designed using cutting edge AWS cloud enabled server less technologies for the backend and IOS front end. MVP is due to be launched in next 8 weeks.
We are looking for an independent Mobile app Engineer who can work with other team members as “App engineer”. Primary skills required include strong IOS development and design skills, expert level knowledge with modern app design patterns and strong experience working with REST APIs.
If you are looking for a project, where you get to learn new things, help the team with your experience and expertise and enjoy the freedom of being creatively independent then we would love to hear back from you.
Job Types: Part-time, Contract
Pay: ₹22,000.00 - ₹36,000.00 per month
Experience:
work: 3 years (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Software Development
Work Remotely:
Yes"
Sr Software Engineer,"Hyderabad, Telangana",f5,None,"Come work at a place where innovation and teamwork come together to support the most exciting missions in the world!
The Opportunity
At F5, we make apps faster, smarter, and safer…from anywhere. Come work with the F5-as-a-Service (F5aaS) team in an exciting, fast past environment charting the course for F5’s future. You’ll get to build cloud-native services for all major private and public cloud environments to help protect and accelerate and secure cloud-based applications. Come join a dynamic team using F5 IP, various open-source platforms, public cloud IaaS services, and demonstrating your own skills. Build services that are performant, reliable, secure, and scalable within a company known for our excellent culture.
We have an opening for a Software Engineer II. This individual is responsible for the development, modification and execution of processes to maintain software quality.
Day to Day
Participate in defining new software architectures, products and solutions.
Keep abreast of new technologies, potential business partners
Serve as source of technical expertise to a project team and is a mentor for junior staff members
Document software designs via functional specifications and other design documents
Technically lead the implementation of major system components
Recommend and maintain technical design methodologies, processes and standards
Proactively identifying and resolving key technical issues
Conduct presentations both internally and externally - this includes technical and non-technical colleagues and customers
What You Will Bring to the Team
Experience with any of the following programming languages – Java, Go
Experience with CI/CD and project management tools (e.g. Git, Jenkins, Jira, Confluence, Bugzilla, etc.)
Experience with web technologies (REST, JSON etc.)
Experience with public clouds (e.g. Amazon Web Services, Microsoft Azure, and Google Cloud Platform)
Preferable – Experience with container technologies (e.g. Kubernetes, Docker, etc.)
Must be self-directed, detail-oriented and have excellent written & verbal communication skills
What You Must Have
Requires a minimum of 8-10 years of related experience with a bachelor’s degree
The Job Description is intended to be a general representation of the responsibilities and requirements of the job. However, the description may not be all-inclusive, and responsibilities and requirements are subject to change.
Equal Employment Opportunity
It is the policy of F5 to provide equal employment opportunities to all employees and employment applicants without regard to unlawful considerations of race, religion, color, national origin, sex, sexual orientation, gender identity or expression, age, sensory, physical, or mental disability, marital status, veteran or military status, genetic information, or any other classification protected by applicable local, state, or federal laws. This policy applies to all aspects of employment, including, but not limited to, hiring, job assignment, compensation, promotion, benefits, training, discipline, and termination. Reasonable accommodation is available for qualified individuals with disabilities, upon request."
SAP Technical Engineer - Basis,"Pune, Maharashtra",Maersk,None,"Maersk is going through times of unprecedented change. As we aspire to secure sustainable growth of our businesses, we need to re-think the way we engage with our customers and partners.
If you are passionate about working in an entrepreneurial and ever-changing environment, developing new products that engage and provide an enhanced customer experience – you maybe what we are looking for.
We offer
Joining Maersk will embark you on a great journey with career development in a global organization. As an SAP Technical Engineer-Basis whilst working with the new age SAP Platform you will gain broad business knowledge of the company’s activities globally, as well as take part in the transformation of the transport and logistics industry.
You will work and communicate across geographical and cultural borders that will enable you to build a strong professional network. We will provide you with opportunities that broaden your knowledge and strengthen your technical and professional foundation.
Key responsibilities
Build, test and deploy SAP solutions based on the design from the solution architects and at the same time be able to progress into detailed design for a successful implementation and transition to application support team
Solve complex business problems in the areas of finance, operations, human capital, customer, and governance, risk and compliance whilst using SAP technologies primarily.
Has experience in more than 4-5 Full Lifecycle SAP Implementation project
Excellent communication skills as the job requires a high degree of verbal and written communication
Be highly motivated, hardworking and possess good time management and communication skills
Knowledge and experience of delivering projects in an Agile framework
Mentor and develop junior team members.

Core Basis Skills
Enterprise-wide business applications with a deep technological application infrastructure awareness. Plus Experience in crafting domain-specific IT strategy, planning and execution across Technology stack for SAP S4/HANA, SAP Enterprise Core Component (ECC), Business Intelligence (BI), SAP HANA, SLD, Process Orchestration (PO), Web Dispatcher, Solution Manager and SAP Cloud Platform products like Analytics Cloud.
Strong Technical knowledge and experience in all aspects of SAP BASIS/ NetWeaver 7.x on HANA and/or any other DB
Experience with installations, system copy, support packages, enhancement packages, installations and upgrades of SAP Products primarily in S4HANA / ECC / BW / B4HANA
Good working knowledge of Database System (i.e SAP HANA and/or Oracle)
SAP BASIS tasks such as Designing & Implementing Landscape and Infrastructure, Client Strategy, Capacity Planning (Sizing), High-Availability & Disaster Recovery setup, Backup & Recovery Strategy, Storage systems, SAP Upgrades, OS/DB Migration, Solutions, and Basis Administration.
Excellent communication skills as the job requires a high degree of verbal and written communication
Working Knowledge of Operating Systems (Microsoft Windows, Linux, Unix)
Experienced in Cloud Hosted SAP systems e.g on Azure / GCP etc
Must be capable of doing Landscape Design, Backup/Recovery, High Availability for both HANA and Non-HANA SAP systems
Strong Infrastructure component capability like Virtualisation, Storage, Network would be added advantage.
Must be able to perform SAP Technical Hands-On skill functions including scripting using JavaScript / Unix scripting / Python or Perl
Some Development experience ABAP would be advantageous
Strong experience of FIORI implementation, Mobile, SSO in Cloud using various security frameworks like SAML, Token authentication using OAUTH
In depth knowledge of setting up Solution Manager frameworks e.g Monitoring , Focus Build , Focus Insight , Data Volume Management (inclusive of Archiving and Ageing), Workcenter Dashboards
Solid experience in terms of problem solving and performance troubleshooting with strong analytical background
Experience in SAP Cloud Products and its integration to On-Premise , Private Cloud Installations.

We are looking for
8+ years of core Basis experience with at least 4 SAP technologies/products
Bachelor or master degree or equal by experience
SAP Certifications in their specialisation area"
Verification Engineer - 4Yrs To 10Yrs,"Bengaluru, Karnataka",e-Infochips,None,"Job Description
Roles and Responsibilities :
Minimum 3 to 4 years of experience in System Verilog HVL.
Minimum 2 to 3 years of experience in UVM.
Hands on experience of developing assertion, checkers, coverage and scenario creation.
Must have executed at-least 2 SoC Verification project
Experience in developing test and coverage plan, Verification environment and validation plan.
Knowledge of atleast one industry standard protocols like Ethernet, PCIe, MIPI, USB or similar is required.
Expertise in IP as well as SOC verification
Perl/shell scripting is a good to have
Perks and Benefits
As per company standards
Salary: Not Disclosed by Recruiter
Keyskills
ValidationUSBShell ScriptingSOC VerificationPCIEPerlSystem VerilogUVM
Desired Candidate Profile
Please refer to the Job description above
Company Profile
eInfochips Limited
eInfochips, an Arrow company, is a leading global provider of product engineering and semiconductor design services. With over 500+ products developed and 40M deployments in 140 countries, eInfochips continues to fuel technological innovations in multiple verticals. The company service offerings include digital transformation and connected IoT solutions across various cloud platforms, including AWS and Azure.

Along with Arrow $27B in revenues, 19,000 employees, and 345 locations serving over 80 countries, eInfochips is primed to accelerate connected products innovation for 150,000+ global clients. eInfochips acts as a catalyst to Arrow Sensor-to-Sunset initiative and offers complete edge-to-cloud capabilities for its clients through Arrow Connect.

Founded in 1994, our work culture is built over years of experience in providing innovative solutions to our clients and our indomitable spirit to excel in all aspects of our engagement. We believe that our success lies upon the skills and quality of our people we work with.

Silicon engineering services: ASIC / FPGA Design & Development, Design Verification & Validation, Physical Design DFT
Embedded systems engineering services: Hardware Design, System Software, System Verification,Validation, Multimedia
Software engineering services: Cloud Enablement, IoT Mobility, Application Software, QA and Test Automation, BI and Data Visualization
Extended services: New Product Development, Lifecycle Management, Product Sustenance
IPs: DevOps for IoT, IoT Gateway Framework, IoT Device Lifecycle Management, Video Management Software, Reusable Camera Framework, Test Automation Framework, Reference Designs EVMs, Verification IPs, OptiX Physical Design Framework

Industry
Semiconductors / Electronics
Functional Area
IT Software - Embedded, EDA, VLSI, ASIC, Chip Design
Role Category
Programming & Design
Role
Team Lead/Technical Lead
Employment Type
Full Time, Permanent"
CIEL/SEL/14206: QA Engineer(Automation with Manual and Cloud...,"Bengaluru, Karnataka",CIEL HR Services,None,"Responsibilities
:
We are looking only from the TRM/Finance domain.
Need Manual+ Automation profile (selenium testing)
Must have worked on Could Technologies
Must have Java as a backend.
Should have worked on complex applications, must have problem Solving Skills and good communication.
Should have worked on Interface Testing like Rest API and Postman Tools scrum / agile"
