Title,Location,Company,Salary,Sponsored,Description
Embedded Software Engineer,"Coimbatore, Tamil Nadu",AEI corporation Pvt Ltd,"₹3,50,000 - ₹5,00,000 a month",Organic,"Role overview : Junior developer for Embedded, system software, industrial protocol stack, industry4.0
Work description:
As part of our Industrial IoT team, you will have the opportunity to develop and integrate cutting edge industrial IoT technologies from real-time Ethernet to fieldbus to industrie4.0 and TSN.
In the process you will work on the a range of micro-controllers from ARM, Texas Instruments, Analog Devices on baremetal and various RTOS platforms, as well as create drivers on general OS platforms - Linux and Windows.
As part of a creative team, you will be responsible for driving end-user solutions to address real-world problems, using your engineering skills.
Skills:
- Baremetal application development on micro-controllers using C
- RTOS based application and driver development
- Linux system level knowledge and driver development
- Networking basics understanding
Work Experience:
- 2-to-5 years hands-on experience in small foot-print embedded systems
- Software stack design, planning, module development
- Static code check, unit-testing, Robust-programming
- Version control, Status reporting, guide preparation
Educational Qualification: Minimum qualification needed is B.E./B.Tech in ECE/E&I/EEE/CSE/IT
Nice to have: *
- Field-bus development & integration experience
- Understanding of real-time protocols, industrial IoT technologies
- Customer support experience
Job Types: Full-time, Walk-In
Pay: ₹350,000.00 - ₹500,000.00 per month
Experience:
5: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Android Developer,"Calicut, Kerala",Liber Services LLP,None,Organic,"*Wanted*
Entrepreneurial, experienced full-stack developer/ potential tech co-founder committed for future build of a validated ready to launch product, solving interesting problems, within a sizeable market and a clear path to scale.
-About the platform:
An on demand home service App. Allowing as a freelance platform for skilled workers and a booking system for maintenance service providing companies.
A potential MVP has been build with Technology stack
----------------------------
Backend:
PHP 5.6, codeigniter framework
iOS:
Xcode 11.4
Language: Swift 5
Android:
Android studio 3.5.1
Language: Java
*Depending on project plan, the build could be recommended to another tech stack.
-Say hello if:
1. You're somewhat of a perfectionist when it comes to code-quality, technology choice and scalability, readiness to learn everything.
2. You have a strong work ethic and would essentially be good enough to build this by yourself (ie, Should know every bit while leading )
3. You'd like to join a proven entrepreneurial team on building a pre-validated ready to launch product, solving sizeable problems in a sizeable market, with a clear path to scale
4. You're able to reach calicut daily ( where pilot project is to be launched)
-Ideally you have:
* A talent and passion in coding, developing and technical thinking. Readiness to learn everything and a high performing problem solving skill.
* Strong work ethics and will power . More over a man of words.
-Intention: Begin working together on a contracted evaluation period, test the relationship/output, and determine the structure/ offer from there.
Job Types: Full-time, Part-time, Fresher
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Java (Required)
HTML (Preferred)
Benefits:
Meal card / Food coupons
Selection rounds:
HR Interview
Technical Interview
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Website Designer/Developer - Full Stack and Social Media Ent...,"Bengaluru, Karnataka",Stimulus Corp Educational Services,"₹10,000 - ₹25,000 a month",Organic,"Website Design and Development
Fix issues and enhancements on the website
Design new layouts and UI/UX
Social Media Marketing Content
Hands-on various video conferencing and office tools to assist the team on various technological support.
Job Type: Full-time
Pay: ₹10,000.00 - ₹25,000.00 per month
Experience:
web designing: 1 year (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Education & Instruction
Work Remotely:
Yes"
Full Stack Mobile / Java Developer & Tester,"Chennai, Tamil Nadu",TraCoGo,None,Organic,"TraCoGo, Singapore and Chennai based start-up is looking for skilled, dedicated IT professionals. We currently have multiple openings for Mobile App and Full stack Developers. Please review the position requirements below and apply today if your skills match our needs.
Requirements
BS/MS degree in Computer Engineering / Science or equivalent
3-5 years’ experience in Agile Development
2+ years of React Native and React JS - this skill is the top priority
3+ years of experience: Java, J2EE, JSF, Java Script, Typescript and Node.js
Take Extreme Ownership in the task involved - it's one of our core operating principles
Strong analytical skills, problem solving ability and attention to detail
Produce fully functional mobile applications by writing clean code
Maintain coding standards to facilitate code maintenance and enhancement
100% Hands-on and work on the Rapid Application Development (RAD)
Test-Driven Development & Automated functional testing
Working knowledge of the general mobile architectures, trends and emerging technologies
Proven ability to quickly learn and apply new technologies
Understanding of deep knowledge in programming, architecture, interfaces, data security and deployment for the Application development and delivery
Required Experience
Experience in React Native app(s) development & deployed in App and Play Store
Experience developing Apps that heavily interact with Web Services (REST, JSON)
Experience developing bridges to native components
Knowledge of working with API Management Tools (Apigee/ WSO2/ Kong…)
Solid knowledge on Software Development Life Cycle (SDLC) and Object-Oriented Development (OOD)
Experienced in Service Oriented Architecture (SOA) and Microservices
Knowledge and proficiency in NGinix, Kubernetes, Jenkins and Cloud (AWS/Azure/GCP)
Experience in PostgreSQL/ MySQL, NoSQL - MongoDB/ DynamoDB/ CosmosDB /Google Datastore
Experience with Netbeans, Eclipse, Visual Source Code, React Native Debugger
Familiar with Github/ BitBucket or other repositories
Experienced using bug tracking tools (JIRA/Asana or others)
Additional Experience
Experience with eCommerce / Payment processing application will be preferred
Experienced in App Localization and Internalization are asset
Product Development experiences are plus and top priority
Experience with Unit Testing frameworks and UI testing frameworks are plus.
Experience with Hybrid Mobile App Development framework Flutter/Ionic
What We Offer
The opportunity to join an innovative team focused on one objective: to become the global standard
An user-oriented team that lets you learn, innovate and share
The chance to make a difference within a fast-paced organization
Being an active participant in the growth of a start-up
Job Type: Full-time
Experience:
Mobile development: 1 year (Preferred)
software development: 1 year (Required)
total work: 1 year (Required)
J2EE: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
JS Developer | React Developer | NextJS Developer,"Mohali, Punjab",60Degree Digital,None,Organic,"Job Description
Looking for a strong JS developer that is versed in NextJS (React) as well as GraphQL. Developer MUST be versed in ReactJS as well as express, GraphQL, JS technology.
Must also be very familiar with working with Postgres as well as other DB tech such as elastic search and similar technologies.
Experience: At least 2+ years of experience
Looking for an INDIVIDUAL developer that will work with a virtual team, in-house developers and project managers. Full- time job
Tech stack is:
- React
- NextJS (built on React but with specifics)
- Ant design for the UI library
- SASS modules used with the react components
- GraphQL
- Apollo Server (built on Graphql but with specifics)
- Postgres
- KnexJS and ObjectionJS for interfacing with Postgres
- Experience with latest JS syntax, ES6, ES2018 etc
Interested candidate can email CV
Job Type: Full-time
Work Remotely:
Temporarily due to COVID-19"
Full Stack Developer,"Goregaon, Mumbai, Maharashtra",YouGov,"₹3,00,977 - ₹12,07,925 a year",Organic,"We don’t just collect data, we connect data.
We have the best data and the best tools. We continuously challenge conventional approaches to market research, and we disrupt our industry to ensure that our clients always get the best solutions.
YouGov is an international data and analytics group. Our core offering of opinion data is derived from our highly participative panel of 7 million people worldwide, with 33 million interactions and billions of data points. We combine this continuous stream of data with our deep research expertise and broad industry experience into a systematic research and marketing platform. We have 34 offices in 22 countries and panel members in 38 countries.
Our values are to be fast, fearless, get it right and trust each other.
Are you our new Full Stack Developer in our Mumbai office?
The Role
We are looking for a full stack Software Engineer to join our team, working closely with the CTO to deliver and architect a next generation audience conversation platform. As a Software Engineer you will be fully involved in creating our product roadmap and driving product delivery.
You will have the chance to work across the entire product suite: from the authoring platform and our conversation engine, to developing new features on our analytics platform.
We’re looking for candidates with
3+ years of commercial experience using client side javascript, CSS, HTML5 and JS libraries
Commercial experience with HTTP APIs, using statically typed languages (C#, Java, Typescript, Golang)
Modern JavaScript development tools and libraries
Experience with at least a few common Node.js frameworks and libraries (express, hapijs, etc..)
Experience or high level understanding of code testing methodologies.
Our stack
Frameworks: Node.js, Vue.js
Languages: Typescript, HTML
Databases: MySQL, Kinesis, Redis, Elasticsearch
Ops: Docker/ECS, Lambda, S3, Cloudfront, Terraform
We value
Appreciation for a test-driven, code-review culture
A strong work ethic and a focus on delivery.
Positivity, determination to succeed, high energy with humility and a strong personal drive.
Sound judgment along with a desire to challenge traditional thinking.
Highly organised with a flexible approach to working.
What we offer
A competitive salary
Flexible / remote working
Equipment - whatever you need to succeed!
Big emphasis on career development, progression & growth
The opportunity to shape our vision, culture & growth.
Job Type: Full-time
Salary: ₹300,977.00 to ₹1,207,925.00 /year
Industry:
Marketing"
Full Stack .Net Developer,"Bengaluru, Karnataka",Valves Only,"₹5,00,000 - ₹10,00,000 a year",Organic,"We are looking for a full stack .Net developer who can work for our canadian client from offshore.
Job Description
6+ years of experience developing applications in .NET
Must have experience in front end technologies
Good hands-on experience on SQL Server and Entity Framework
Use various design patterns to manage code and data efficiently.
Designing, coding, debugging and deploying applications
Research and recommend solutions to existing business challenges
Mentor junior team members in technical and functional tasks
Ensure adherence to standards, and help develop policies and development guidelines
Take ownership of deliverables
Estimate and track tasks and other work items against project deadlines
Client handling experience
Self-sufficient to understand requirements of the project
Strong written & verbal communication skills
Proactive and can work independently or as part of a team
Ability to manage pressure and meet deadlines
Desired Candidate Profile
To Design, Architect, Develop, Test and Deploy applications and maintain existing systems.
Strong knowledge of .NET framework
Basic knowledge in Xamarin
Job Types: Full-time, Temporary, Contract
Salary: ₹500,000.00 to ₹1,000,000.00 /year
Work Remotely:
Yes"
Full Stack PHP Developer,"Surat, Gujarat",Zluck Solutions,None,Organic,"Responsibilities and Duties
Develop quality web applications
Work on Frontend & Backend
Understand existing web applications and customize it.
Understand business requirements and translate them into well-engineered and integrated technical solutions and reusable components.
Design and develop APIs
Integrate Web Services, third-party APIs, Payment Gateways and Plugins (Google,Stripe.)
Deliver on time with quality
Qualifications and Skills
Minimum 2 Years of experience in Full stack development Or any Frame Work
capable of working front-end & back-end
Solid object-oriented PHP experience
Strong Core PHP skills and Understanding of other MVC frameworks such as Laravel, Wordpress, Codeigniter, etc...
Good Knowledge of jQuery, Ajax, Java Script, HTML, CSS including extending existing functionality, creating custom modules.
Familiarity with customizing WordPress is a plus
Good JavaScript & AJAX skills
Knowledge of front end technologies like HTML5, CSS3, and JavaScript/jQuery
Understanding of business requirements and translating them into well-engineered and integrated technical solutions and reusable components.
Ideal candidate will be organized, eager to work hard and open to learning and growing with the company.
Strong understanding of relational database such as MySQL or similar technologies with the ability to understand and write complex SQL queries.
Experience in building scalable libraries and frameworks on RESTFUL API and Web Services.
Integration Experience with Web Services, third-party APIs, Payment Gateways and Plugins (Google,Stripe.) will be a plus.
Should be able to do work on deadline and should be a good team player.
Experience with ReactJS, AngularJS, VueJS or similar frontend framework is a big plus
NodejS experience is big plus
Job Type: Full-time
Experience:
Full Stack Development: 2 years (Required)
Education:
Bachelor's (Preferred)
Location:
Surat, Gujarat (Required)
Language:
English (Preferred)
Work Remotely:
No"
IOS/Android/ Hybrid App Developer (Work From Home- All Over...,"New Delhi, Delhi",Auxesis Infotech Pvt Ltd,"₹25,000 - ₹70,000 a month",Organic,"Roles and Responsibilities
Auxesis is looking for a qualified IOS/Android Developer to join our IT team.
Responsibilities
# Design and build iOS and Android mobile applications
# We are seeking a Mobile Software Developer who will develop native and hybrid software applications.
# This individual will be self-sufficient and a super talented app architect who wants to make a big impact on next-generation B2B and B2C mobile applications.
# As our Mobile developer, you will have a full-stack understanding to Create front end components (iOS, Android, and React Native) for mobile software applications from specifications and wireframes.
# Create the necessary back end (Servers, Non-sequel DBs, APIs) functionality for front end components.
# Integrate mobile applications to hardware devices or APIs
# Collaborate with User Experience teams for iteratively defining 5-star app user experiences.
The candidate should be comfortable to do Work from Home any where from India
Perks and Benefits
# Flexible office timings
# Extra wages or leave compensations for working on non-working days
# Onsite opportunities
# To learn and grow with work and organization
# Work From Home
Requirements
# Experience - 2- 6 year
# Knowledge on Both IOS/Android Developer
About Us
Working at Auxesis Infotech Pvt Ltd is an opportunity to collaborate with some of the brightest minds in our region. With an emphasis on interactive and creative engagement, we have continued to better help the companies we serve to make a difference in their communities with an improved digital and interactive experience.
Job Type: Full-time
Salary: ₹25,000.00 to ₹70,000.00 /month
Experience:
total work: 2 years (Required)"
Full Stack Developer (Laravel & Angular),"Kochi, Kerala",Acube Innovations Private Limited,"₹45,000 - ₹60,000 a month",Organic,"APPLY ONLY IF YOU LOVE APPLICATION DEVELOPMENT and HAVE 4+ years of Laravel, 1+ years of Angular experience.
We are looking for a Software Engineer, who is an experienced Laravel & Angular Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic and maintenance of the central database and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. This position requires a combination of programming skills (namely Laravel and JavaScript framework) and MySQL (understanding table type, query execution time, query optimization and so on).
Responsibilities and Duties
Ensure effective Design, Development, Validation and Support activities in line with client needs and architectural requirements.
Ensure continual knowledge management.
Adherence to the organizational guidelines and processes.
Write clean, secure, test-driven, easily maintainable and modular codes.
Database designing and maintenance.
Build reusable code and libraries for future use.
Troubleshoot and debug applications.
Perform UI/backend tests to optimize performance.
Collaborate and work with mobile app developers on the backend needs of projects.
Adhere closely to development plans and anticipate changes to specification or schedule as they become necessary during development.
Work with project managers when gathering requirements, presenting work, etc. and be able to take complex technical terms and break them down into layman's terms.
Keep abreast of new trends and best practices in web development.
Client communication (verbal/written) as and when required.
Develop, record and maintain cutting edge web-based PHP applications on portal plus premium service platforms
Build innovative, state-of-the-art applications and collaborate with the User Experience (UX) team
Ensure HTML, CSS, and shared JavaScript is valid and consistent across applications
Prepare and maintain all applications utilizing standard development tools
Utilize backend data services and contribute to increasing existing data services API
Lead the entire web application development life cycle right from concept stage to delivery and post-launch support
Convey effectively with all task progress, evaluations, suggestions, schedules along with technical and process issues
Document the development process, architecture, and standard components
Qualifications and Skills
BTech in Computer Science and Engineering.
Demonstrable experience with PHP including OOP, security, refactoring & design patterns.
Excellent knowledge of Laravel framework and experience building factories/facades/libraries using abstract classes, interfaces, traits.
MUST HAVE Experience in unit testing using testing frameworks like PHPUnit /PHPspec.
Good knowledge of RDBMS (MySQL/MS SQL/PostgreSQL), database designing and query optimization techniques.
Experience in NoSQL (MongoDB/DynamoDB) databases will be an added advantage.
Good core knowledge of HTML5, CSS3, jQuery and Bootstrap framework.
MUST HAVE Experience in Angular Javascript Framework.
Hands-on experience in RESTful API design and development including implementation of oAuth2.0 for authentication and authorization
4+ years of Laravel work experience
1+ years of Angular work experience
AWS Experience will be an added advantage.
No of Vacancies: 6
Job Type: Full-time
Salary: ₹45,000.00 to ₹60,000.00 /month
Experience:
ANGULAR: 1 year (Required)
LARAVEL: 4 years (Required)
AWS: 1 year (Preferred)
Angular Karma: 1 year (Required)
GIT: 1 year (Preferred)
PHPUnit: 1 year (Required)
Education:
Bachelor's (Required)
Language:
English (Required)
Required Documents:
Aadhar Card (Preferred)
Passport (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Angular/Web Full Stack Developer,"Pune, Maharashtra",Truein (Yugstart Technologies Pvt Ltd),None,Organic,"Truein is looking to fill tech roles. Someone who is proactive, quick learner and have go-getter attitude.
About us:
We are a SaaS company with primary focus on visitors and staff entry solution in enterprise space. We help companies to create wow experience at the entrance and increases security without cumbersome processes. Truein product-platform leverages Face recognition, Computer vision and ML technologies. We are backed by investors, high potential team and marquee customers.
Required: Angular/Web development experience
Have exposure to PHP, MySQL, API
Exposure to RxJS and Redux is a plus.
Experience: 2 to 3 years.
Education: BE/BTech Computers, MSc/MCA or similar
Location: Pune (Remote until lockdown)
Job Type: Full-time
JD at: GoTruein.com/career
Job Type: Full-time
Experience:
total work: 1 year (Preferred)
Angular2+: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Software Development"
Senior PHP Developer (Laravel),"Bengaluru, Karnataka",Tuna Software Solutions PVT LTD,"₹40,000 - ₹80,000 a month",Organic,"Required:
· Full-stack developers with 4+ years of experience
· Proficient in PHP (Laravel Framework), Javascript, MySQL, AJAX, jQuery, Bootstrap, CSS and HTML
· Demonstrated attention to detail
· Excellent written and oral communication skills
· Knowledge of object-oriented PHP programming
· Proficient understanding of code versioning tools, such as Git
· Solid coding skills with the ability to drive teams through massive refactoring exercise & improve coding standards across large codebases
· Deep knowledge, understanding & experience of working with a large variety of multi-tier architectures
· Deep understanding & experience of high-performance web-scale & real-time response systems with experience & expertise in a variety of large-scale persistent systems including large databases.
Preferred:
· Experience in the direct marketing industry
· Photoshop or any design tool experience
· Familiar running an NGINX and Apache webserver
Job Type: Full-time
Salary: ₹40,000.00 to ₹80,000.00 /month
Experience:
software development: 4 years (Preferred)
PHP Laravel work: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
PHP (Required)"
Full Stack Developer,"Hyderabad, Telangana",Compliance Group Inc.,"₹5,00,000 - ₹15,00,000 a year",Organic,"We are looking for a full stack engineer to produce scalable software solutions. You'll be part of a cross-functional team that's responsible for the full software development life cycle, from conception to deployment.
As a full stack developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility. If you're also familiar with Agile methodologies, we'd like to meet you.
Responsibilities:
Participating in the design and creation of scalable software
Writing secure, clean, functional code on the front- and back-end
Testing and fixing bugs or other coding issues
Work with development teams and product managers to ideate software solutions
Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
Work with cross functional teams
Requirements:
Proven experience as a full stack developer or similar role
Degree in Computer Science, or related field with 2+ years of overall experience.
Experience developing web and mobile applications
Familiarity with common stacks
Experience working in multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, JSON, ObjectionJS, Knex or any ORM)
Experience building applications JavaScript frameworks - React, Node.js, GraphQL
Familiarity with databases (e.g. MySQL, MongoDB), web servers and UI/UX design
Knowledge of Data Structures and Algorithms.
Excellent communication and teamwork skills
Great attention to detail
Organisational skills
An analytical mind
Start-up experience is a plus, but not required.
Expected Start Date: 1/7/2020
Job Type: Full-time
Salary: ₹500,000.00 to ₹1,500,000.00 /year
Experience:
ReactJs: 2 years (Preferred)
work: 1 year (Preferred)
total work: 3 years (Required)
Node JS: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Full Stack Web Developer (Minimum 3-7 yr exp.),West Bengal,RADIQ IMAGE INFORMATION SYSTEMS PRIVATE LIMITED,"₹3,00,000 - ₹7,00,000 a year",Organic,"Raqid Image Information Systems is located in Sector V, Martin Burn Business Park, Salt lake city, Kolkata, West Bengal.
We are looking to hire for a full stack web developer/Front end and Backend Developer/PHP developer/web developer/react js developer/ node js developer/python developer/laravel developer will also preferred for this position. The job location is Kolkata
Preferable but not a must working in the field of Healthcare domain / Medical software
Maintenance and extension of existing web applications
Creativity, flexibility and personal responsibility is important
A server application (PHP)
HTML5 image viewer (MVC) with backend Yii and frontend Javascript
Frameworks to be updated or replaced in the future
Writing documents as part of the software development cycle
flexibility. Good knowledge of image processing, medical informatics and further foreign
language competence – mainly English would be an added bonus.
The job entails traveling to Germany, our Head Qtr., for training and knowledge development.
offer you posting in Germany permanently. We offer you excellent growth opportunities
*
REQUIRED EXPERIENCE, SKILLS, AND QUALIFICATIONS
Very good written & Speaking expression in English
Practical experience in web development on frontend and backend
Windows platform
Good knowledge of HTML/CSS, PHP, My SQL
Script Languages (HTML, CSS, CSS3)
Databases: MySQL - different versions
Others: Node js, Magento 2, React js, ZEND, CODEIGNITER, Angular js, LARAVEL.
Benefits:
We provide you a secure job in an up-and-coming segment:
We offer a Modern workplace in a familiar atmosphere in a cosmopolitan environment
Occasional visits abroad for support and services
Job Type: Full-time
Salary: ₹300,000.00 to ₹700,000.00 /year
COVID-19 considerations:
We are providing work from home for COVID- 19.
Experience:
Full stack developer: 3 years (Required)
Java: 3 years (Required)
Angular / Node JS: 3 years (Required)
Education:
Bachelor's (Preferred)"
React JS Senior Developer,"Bengaluru, Karnataka",Infosys,None,Organic,"Role Designation- Consultant

Responsibilities- • Actively aid the consulting team in different phases of the project including problem definition, effort estimation,diagnosis, solution generation, design and deployment.,• Design, build, and maintain efficient, reusable, and reliable codes by setting expectations and features priorities throughout development life cycle.,• Contribute to unit-level and, organizational initiatives.,• Adherence to the organizational guidelines and processes.

Technical and Professional Requirements- • Minimum 5 years of relevant experience. ,• Full Stack development experience preferred. ,• In-depth knowledge of design issues and best practices. ,• Excellent knowledge on Open Source technologies like NoSQL (MongoDB), Data Formats (XML / JSON), JavaScript Frameworks (Angular / React.JS), Redux, JavaScript , JQuery, CSS, HTML5, ES2015 / ES2016, in memory databases (Redis / Hazelcast), Build tools – (angular-CLI / Reactscript / webpack),• Solid understanding of Express.JS, Node.JS. ,• In Depth Knowledge of Creating Secure Restful Web Services or micro services along with caching, content management capabilities.,• Knowledge of API Design and Development and Security Patterns on API’s using API Gateway. ,• Having Experience in Creating SPA / PWA’s or Web Components using HTML5, Angular, LESS/SASS. ,• Familiar with modern reactive frameworks and Event Driven architectural patterns with MEAN/MERN Full Stack Paradigm. ,• Implementing automated testing platforms and unit tests using jasmine, karma, protractor, mocha, chai, etc. ,• Good Error and Exceptional Handling Skills. ,• Knowledge of Automation scripts using puppet / Ansible. ,• Experience in Cloud Technology for Deployment of Services is a plus (Docker / Kubernetes / OpenShift / Pivotal / AWS / Azure / GCP). ,• Analyzing user requirements, envisioning system features and functionality. ,• Identify bottlenecks and bugs, and recommend system solutions by comparing advantages and disadvantages of custom development. ,• Contributing to team meetings, troubleshooting development and production problems across multiple environments and operating platforms. ,•,Understand Architecture Requirements and ensure effective Design, Development, Validation, Testing and Performance, monitoring.,• Location of posting is subject to business requirements.


Educational Requirements: BCA , BSc , BE , BTech , MCA , MSc , MTech
Service Line: Application Development and Maintenance"
Full Stack Developer,"Noida, Uttar Pradesh",Crescerance,"₹3,00,000 - ₹6,00,000 a year",Organic,"We are looking for a highly skilled computer programmer who is responsible for creating web applications that take into consideration all aspects of application development. The important skills for this position are C# (.Net framework 4.0 and above, .Net Core), Asp.net MVC, Angular, Web API, Entity Framework.
Accountabilities
1. Facilitate conversations between Business stakeholders, Quality assurance / testing teams, and software developers in an incremental, iterative fast-paced product development environment and reducing the reliance on extensive documentation and reducing the length of the feedback loop in product development projects
2. Work closely with development team (Project manager and developers) in the definition, testing, training,
3. implementation, and support of functional requirements
4. Identify requirements via industry standard analysis techniques such as data flow modelling, workflow analysis, and functional decomposition analysis
5. Author detailed product requirement specifications for engineering team in an agile development environment
6. Participate in daily stand up and clarify requirements for engineering team
7. Work closely with internal team to understand and formulate solutions to client needs, and interacting closely with external teams of developers
Requirement
1. VB .Net (Mandatory ) and C# (.Net framework)
2. Asp.net MVC
3. SQL Server / Azure SQL
4. REST API, SSRS, DevExpress reports
5. Entity Framework
6. JavaScript, jQuery, Bootstrap
7. Angular 4+
8. HTML, CSS
9. Bachelor's degree in Computer Science
10. Prior experience working with US (Good to have)
11. Proven track record of launching products
12. Proven track record of customer obsession
13. Strong analytical problem solving experience
Job Type: Full-time
Salary: ₹300,000.00 to ₹600,000.00 /year
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
javascript: 1 year (Preferred)
Angular / Node JS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Full Stack Developer,"Bengaluru, Karnataka",Thought Frameworks,"₹8,00,000 - ₹10,00,000 a year",Organic,"We are looking for an enthusiastic full stack developer with node.js development experience in building a world class product on latest cutting edge technology.
As a full stack developer on the engineering team, you will be doing
Writing web services (REST) using node.js framework such as express
Develop low-latency, high availability and high performance applications using node.js framework
Develop using microservices architecture style and asynchronous using loopback
Implementation of security such as web service authentication and data storage (such as database, key-value stores, object storage) in the application
No other fuss only code
Required Technical Expertise
Strong proficiency in node.js web service development
Experience in using node.js frameworks (such as express, strong loop)
Experience in asynchronous programming and use of libraries in node.js
User authentication and authorization in microservices architecture
Integration of multiple data sources and databases into application
Understanding of microservices and scalable architecture
Experience in creating database schemas (sql & nosql) for the applications
Additional advantage
o Knowledge of cloud native development platform such as Kubernetes
o Experience with front end web frameworks (React, Angular) for responsible web design
Preferred qualification
Willingness to work in a startup ecosystem
Job Location : JP Nagar, Bangalore
Immediate Joinees Only please
Expected Start Date: 13/7/2020
Job Type: Full-time
Salary: ₹800,000.00 to ₹1,000,000.00 /year
Experience:
Full Stack Developer: 4 years (Required)
NodeJS, REST: 4 years (Required)
Angular / Node JS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Full Stack Developer,"Pune, Maharashtra",Softomatic,"₹10,000 - ₹15,000 a year",Organic,"Position - full stack developer
Qualification - any
Position - full time
Location - remote
Salary - 10-15k
Skills - html, css, WordPress, MySQL, java script, jquery, PHP
ReactJS , nodeJS, angularJS, laravel
Preference to candidate who has worked in any JS based frameworks like react node or angular
Job Type: Full-time
Salary: ₹10,000.00 to ₹15,000.00 /year
Education:
Bachelor's (Required)"
Full Stack Java Developer,"Kunjaban, Tripura",Acuvea Healthcare Technologies Private Limited,"₹25,000 - ₹50,000 a year",Organic,"Job Description: -
Join a hot startup. Build world-class product. Contribute to all phases of the software development life
cycle. Perform high-level design & architecture. Build highly complex enhancements and resolve
complex bugs. Ensure system performance & quality.
Roles & Responsibilities: -
✓ Strong background in Java development including version 8+ with functional programming
✓ Extensive experience with RDBMS MySQL and PostgreSQL
✓ Experience with JBOSS, Tomcat and Sever configuration management like high availability,
scalability, security
✓ Implement coding patterns and evangelist of best practices
✓ Experience of REST API client and server (based on JSON or SOAP)
✓ Should be experienced in Restful web services, and API integration
✓ Implement debugging techniques and ability to find root causes of problems
✓ Create database schema and optimize data handling and storage
✓ Should be able to work with the front-end, middle-ware and back-end tiers of our platforms
✓ Produce highly usable systems that are high performance, easy to maintain and engineered to
meet business needs
✓ Coordinate as tech lead with software engineers working on related deliverables
✓ Mentor more junior staff
✓ Provide technical expertise to product or project team
✓ Working in small teams as well as independently using agile programming techniques
✓ Design and implementation of new software development and enhancement efforts
✓ Learn, diagnose and implement features and bug fixes
✓ Implement coding patterns and evangelist of best practices
✓ Coordinate with tech lead and other software engineers working on related deliverables
✓ Should be able to work with the front-end, middle-ware and back-end tiers of our platforms
✓ Produce highly usable systems that are high performance, easy to maintain and engineered to
meet business needs.
Required Skills: -
1. Core Java
2. Spring Framework (Spring boot) & Restful API
3. React.js
4. MySQL, PostgreSQL, SQLite
5. Android
6.Javascript
7. JQuery
8. HTML, CSS, Bootstrap
Required Experience (in yrs.): - Minimum 3 to 5
Salary Structure: - 4 to 5 Lakhs P.A
Job Type: Full-time
Pay: ₹25,000.00 - ₹50,000.00 per year
Experience:
HTML5, CSS, BOOTSTRAP, Javascript, JQuery: 1 year (Preferred)
Core java: 3 years (Required)
Springboot: 3 years (Required)
React.js: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Software Development
Work Remotely:
No"
