Job Title,Description,Company Name,Location,Unnamed: 4,Unnamed: 5
iOS Developer,"JOB DESCRIPTION
Minimum 2-5 years of experience in developing iOS app
Proficient with the languages, tools, and frameworks core to iOS development, including Objective-C, Swift, Cocoa Touch, Cocoapods, XCode, Android Studio etc.
Experience with various iOS frameworks such as Core Data, Core Animation, React Native etc.
Experience with offline storage, threading, and performance tuning.
Proficient understanding of code versioning tools such as Git/Azure DevOps.
Knowledge of material designs and other UI/UX standards.
Understanding of Apple design principles and interface guidelines.
Knowledge of low-level C-based libraries is preferred.
Familiarity with cloud message APIs and push notifications.
Apply Now","BaffleSol Technologies
3.6",Gurgaon,,
iOS Developer,"Job Description / Requirement
Over 1 year hands-on iOS development experience.

Experience writing Unit Tests.

Extensive experience of building iOS native apps, with at least two submissions on iTunes.

Extensive knowledge of iOS SDK, Objective-C, Swift ,Cocoa, UI Kit, etc.

A passion for mobile web technologies like HTML5, JavaScript.

Excellent product and design sense.

Good knowledge of data structures, algorithms and time/space complexity analysis.

Good problem solving abilities.

Ability to communicate with other organizational units like product management, user experience, etc. to understand requirements carefully and execute.
Now is the time to join Aks Interactive solutions Pvt Ltd.. We are growing rapidly and Scouting for talent across domains.
Our business offerings are widespread and on a global scale. We utilize experts in Analytics, strategy development and technology implementation to add value to our services.

If you are interested in pursuing a career with professionals in cutting edge web applications development then email your resumes to hr@aksinteractive.com","AKS Interactive Solutions
4.2",New Delhi,,
iOS Developer,"Responsibilities
Design and build applications for the iOS platform
Ensure the performance, quality, and responsiveness of applications
Collaborate with a team to define, design, and ship new features
Identify and correct bottlenecks and fix bugs
Help maintain code quality, organization, and automatization
Skills
Proficient with Objective-C or Swift {{depending on project requirements}}, and Cocoa Touch
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning
Familiarity with RESTful APIs to connect iOS applications to back-end services
Knowledge of other web technologies and UI/UX standards
Understanding of Apple’s design principles and interface guidelines
Knowledge of low-level C-based libraries is preferred
Experience with performance and memory tuning with tools {{such as Instruments and Shark, depending on project needs}}
Familiarity with cloud message APIs and push notifications
Knack for benchmarking and optimization
Proficient understanding of code versioning tools {{such as Git, Mercurial or SVN}}
Familiarity with continuous integration
Job Types: Full-time, Walk-In

Salary: ₹15,000.00 - ₹40,000.00 per month

Experience:
work: 1 year (Preferred)
total work: 1 year (Required)
iOS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Objective-C (Preferred)
Work Remotely:
No","THE ITLION
5.0",Ahmedabad,,
iOS Developer,"Job Responsibilities:
Design and build applications for the iOS platform.
Help maintain code quality, organization, and automatisation.
Ensure the performance, quality, and responsiveness of applications.
Identify and correct bottlenecks and fix bugs.
Collaborate with a team to define, design, and ship new features.
Proficient with Objective-C or Swift (depending on project requirements).
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Strong knowledge of SDLC methodologies - ideally Agile.
Experience with offline storage, threading, and performance tuning.
Familiarity with RESTful APIs to connect iOS applications to back-end services.
Familiarity with push notifications.
Proficient understanding of code versioning tools (such as Git, Mercurial or SVN).
Understanding of Apples design principles and interface guidelines.
Experience with performance and memory tuning with tools (such as Instruments, depending on project needs).
Fresher with good technical knowledge or have training in iPhone are also welcome to apply for the Job.
We at Innovegic Solutions are looking out for professionals who believes in “Work while you Work and Play while you Play”. If you think that you play bold with your expertise and blend innovation and technology together to bring out the best then YOU ARE THE ONE, our company is searching for. So, if you love playing by deadlines and values the ticking clock, we would love to have you on board. Kindly share your resume on hr@innovegicsolutions.com or call us on +919904772669 for instant reply.","Innovegic Solutions
5.0",Gujarat,,
iOS Developer,"Job Type : Full Time

City : Ernakulam

Work Experience : 4+ Years
Proven working experience in iOS app development and have published original iOS apps
Design and build applications for the iOS platform
Optimize existing code and implement new functionalities for the iOS application
Experience working with remote data via REST and JSON
Experience with third-party libraries and APIs
Experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics and Core Text
Comfortable in all stages of software development, from problem exploration and design, all the way to execution and delivery
Write maintainable high-performance code in Swift/Objective C
Collaborate with a team to define, design, and ship new features
Identify and correct bottlenecks and fix bugs
Help maintain code quality, organisation
Experience with unit testing
Interested candidates may send their updated resumes to jobs@b-mates.com or career@b-mates.com","B-Mates Technologies
1.0",Ernakulam,,
iOS Developer,"Skills and Requirements
3 to 5 years experience should be required in iOS application development,
Good knowledge in OOPS concepts,
Solid understanding of Objective C,Swift, XCode and the iOS ecosystem,
Solid understanding of REST web services,
Should be well aware about all Apple Development Document related to iPhone/iPad application development,
Good knowledge of Cocoa Frameworks, Map, Core data , SQLite, Core Location,multi-threading,design patterns etc
Experience with integrating third-party libraries ,
Willingness to take responsibility and deliver products.","Loopmethods
3.1",New Delhi,,
iOS Developer,"Designing and building mobile applications for Apple’s iOS platform.
Collaborating with the design team to define app features.
Ensuring quality and performance of application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before final release.
Publishing application on App Store.
Maintaining the code and atomization of the application.
Designing and implementing application updates.
Job Type: Full-time
Experience:
total work: 1 year (Required)
iOS: 1 year (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19","IMG GLOBAL INFOTECH PRIVATE LIMITED
4.3",Jaipur,,
iOS Developer,"We are looking for IOS Developers to work on a product development who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.

Responsibilities:
Design and build advanced applications in native IOS platform
Collaborate with cross-functional teams to define, design, and ship new features.
Work with microservices
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on testing, bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.

Requirements:
Bachelor or Master degree in Computer Science, Engineering or a related subject
1-4 years of IOS development
Have published at least one IOS app in App store
Experience with IOS Swift and Pods
Experience working with microservices via REST and JSON
Experience with third-party libraries and APIs
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
Solid understanding of the full mobile development lifecycle.
Cross-platform knowledge is an added bonus

Experience:
1 - 4 years","Mapprr
4.2",Hyderabad,,
iOS Developer,"Design and build advanced applications for iOS platform
Unit-test code for robustness, including edge cases, usability, and general reliability
Developing high performance personal and commercial applications with Push notification, location based services, social features as well as interfacing with existing system with JSON, SOAP and XML
Improving application performance, optimization for loading times
Continuously discover, evaluate, and implement new technologies to maximize development efficiency
Understanding of iOS Design Principles and interface guidelines.
Proficient understanding of code versioning tools such as Git or SVN
Experience with Social Networking API (Facebook, Twitter and Google etc.) integration
No. of Vacancies: 1","Delaine Technologies
4.8",India,,
iOS Developer,"Functional Area Other
Industry Type Other
Keywords XML,JSON,SQLite,Web services,IOS,SOAP

Critical Skills Required:
Experience using SQLite.
Ability to work with web services on the iOS platform (consuming REST/SOAP APIs) and related underlying technologies (JSON, XML)

Role Summary:
Create high performance and scalable consumer centric applications and its components on the iOS platform.

Desired Candidate Profile

Profile Description
NA

Under Graduate Qualification BE / B.Tech (Any Specialization)

PG Qualifications Any PG Course (Any Specialization)
Note: Candidate should have either UG or PG qualifications","CarWale
3.4",Mumbai,,
iOS Developer,"Job Description
Will lead development, maintenance and testing of iPhone phone and iPad apps.
Design and build advanced applications for the iOS platform
Collaborate with cross-functional teams to define, design, and ship new features.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Participate in the entire app life-cycle right from concept stage until delivery and post launch support.
Will design and build advanced applications for the iOS platform.
Will work with our team of talented engineers to design and build the next generation of our mobile applications.
Will work with outside data sources and API’s.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Deliver across the entire app life cycle –concept, design, build, deploy, test, release to iOS Store and support.
Working directly with developers and product managers to conceptualize, build, test and realize products.
Working along the web developers to create and maintain a robust framework to support the apps.
Create compelling device specific user interfaces and experiences.
Optimizing performance for the apps.
Keep up to date on the latest industry trends in the mobile technologies.
Explain technologies and solutions to technical and non-technical stakeholders.
Attend industry events/ conference –both attending and presenting.
Keen to Keep Researching for New, Interactive and Latest updates.
Train and Help other Colleagues, Employees, Trainers, Developers, Interns and other Students in the Company.
Pro-Active and Willing to take Initiatives and Responsibilities.
Should be able to Work and Act as a Public Representative and Promote the Company’s Name, Fame and Business Wherever Possible.
Capable to handle multiple projects Simultaneously.
Meeting/liaising with clients to discuss requirements and/or project progress.
Desired Candidate Profile
Minimum Work Experience of 1 – 5 Years. Freshers may also apply.
Design and build applications for the iOS platform
Ensure the performance, quality, and responsiveness of applications
Excellent knowledge in information architecture, human computer interaction and usability design principles.
Ability to use analytic data and user testing to inform design decision.
Ability to multi task and good time management skills.
Collaborate with a team to define, design, and ship new features
Identify and correct bottlenecks and fix bugs
Help maintain code quality, organization, and automation.
Proficient with Objective-C or Swift, and Cocoa Touch.
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning
Familiarity with RESTful APIs to connect iOS applications to back-end services
Knowledge of other web technologies and UI/UX standards
Understanding of Apple’s design principles and interface guidelines
Knowledge of low-level C-based libraries is preferred
Familiarity with cloud message APIs and push notifications
Knack for bench marking and optimization
Proficient understanding of code versioning tools such as Git, Mercurial or SVN.
Familiarity with continuous integration.
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies.
Solid understanding of the full mobile development life cycle.
Should be Creative, with Artistic Flair and with Good Imagination, Analytic and High Order Thinking Skills.
Competencies for success are Creativity, Learning on the Fly, Technical Learning, Action Orientated, Dealing with Ambiguity, Peer Relationships, Time Management, Written Communications and Problem Solving.
Experience building web and native apps.
Excellent debugging, optimisation and testing skills.",Dewelopers,New Delhi,,
iOS Developer,"Mobile Apps are the product of our creativity and years of expertise in mobile apps development and technology. We are Hiring an excellent iOS developer to join our mobile application team. We offer a competitive salary, complete and comprehensive benefits package and the opportunity to work with the latest technologies.

Essentials Skills
Objective C
SQLite
X-code
XML/JSON
REST/SOAP
Excellent communication and problem solving skills
Job Description
Good knowledge in iOS (latest developments) and Strong in objective C.
SQLite and Core data
Strong in objective C
Having prior knowledge on XML/JSON parsing.
Expertise on working with REST and SOAP api’s
Having knowledge of 3rd party integration.
Should be able to interact with client.",Onto Technologies,Chennai,,
iOS Developer,"Responsibilities:
Architect, design and build advanced applications for the iOS platform
Translate requirements and mock-ups into fully functioning features
Collaborating with a team to define, design, and ship new features
Provide estimates on development cycles
Work on bug fixing and improving application performance and quality
Communicate with stakeholders and clients in the US/Europe
Participate in community knowledge sharing activities and skill building
Skills:
Proficient with Swift 4/5 and/or Objective-C with a good understanding of Cocoa Touch
Understanding of the full mobile development life cycle
Strong understanding of object oriented principles
Understanding of architectural patterns MVC and MVVM.
Experience with offline storage, threading, and performance tuning
Understanding of Apple’s design principles and interface guidelines
Familiarity with RESTful APIs to connect iOS applications to back-end services
Familiarity with Push notifications, Deep Linking and Core Location
Knowledge of other web technologies and UI/UX standards
Understanding of Git.
Nice to have:
Experience with iOS frameworks such as Core Data, Core Animation etc.
Familiarity with SwiftUI
Experience in Payment gateway integration in mobile apps
Experience with third-party libraries and APIs
Knack for benchmarking and optimization
Have 2+ years of Software Engineering experience
Has launched apps in the AppStore
Experience building real-time applications is a bonus
Experience with tools like Photoshop and Sketch is a bonus
Proven ability to build, launch and iterate quickly on apps under pressure
Questions we should ask:
Current Residence State
Permanent Residence State
10th & 12th Percentage
10th & 12th Board
Graduation Passing Year
Any open source contribution? Please provide the link(s)
How comfortable are you with Swift 4/5. How much will you rate yourself on a scale of 10?
Published iOS applications in the app store
Name a few open source libraries that you use frequently
If you have any questions related to working at VinSol, you may visit our Careers FAQ page.","VinSol
3.4",New Delhi,,
iOS Developer,"Immediate hiring for iOS Developer. Proficient with Swift, Core Animation, UIUX standards.

Experience Required: 1 to 3 Yrs

Location: Indore

Job Roles & Responsibilities:

- iOS Developer responsible for the development and maintenance of applications aimed at a range of iOS devices including mobile phones and tablet computers.

- Your primary focus will be the development of iOS applications and their integration with back-end services.

- You will be working alongside other engineers and developers working on different layers of the infrastructure.

- Motivated self-starter and a very good team player.

- Excellent presentation skills including the ability to explain technical solutions and design decisions in whiteboard discussions.

- Should be able to work under tight deadlines.

- Candidate should have excellent communication skills.

Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.

Interested candidates can directly reach out to us on 9893258403.

Job Type: Full-time

Salary: ₹15,000.00 - ₹25,000.00 per month

Experience:
Swift: 1 year (Preferred)
total work: 1 year (Preferred)
iOS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Location:
Indore, Madhya Pradesh (Preferred)
Programming Languages needed:
Objective-C (Preferred)
Work Remotely:
Temporarily due to COVID-19","Clarigo Infotech Pvt Ltd
4.7",Indore,,
iOS Developer,"WebZino is looking for an iOS Developer who seizes a passion for pushing Mobile Technologies to the limits. The developer will be able to work with our team of talented engineers to design and build the next generation of our mobile applications. iOS programming works closely with other app development and technical teams.

iOS Developer Requirements:
Bachelor’s degree in Computer Science or Software Engineering.
Proven experience as an app developer.
Proficient in Objective-C, Swift, and Cocoa Touch.
Extensive experience with iOS Frameworks such as Core Data and Core Animation.
Knowledge of iOS back-end services.
Knowledge of Apple’s design principals and application interface guidelines.
Proficient in code versioning tools including Mercurial, Git, and SVN.
Knowledge of C-based libraries.
Familiarity with push notifications, APIs and cloud messaging.
Experience with continuous integration.
Job Type: Full-time

Salary: ₹20,000.00 - ₹25,000.00 per month

Experience:
iOS Development: 2 years (Preferred)
total work: 2 years (Preferred)
iOS Developing: 1 year (Preferred)
Programming Languages needed:
Objective-C (Required)
Swift (Required)
Work Remotely:
Temporarily due to COVID-19","Webzino Technologies Pvt Ltd
4.5",Surat,,
iOS Developer,"Kolkata

iOS Developer

Desired Skills
Desired Skills:
Ensure the performance, quality, and responsiveness of applications
Help maintain code quality, organization, and automatization
Proficient with Objective-C or Swift and Cocoa Touch
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning
Familiarity with RESTful APIs to connect iOS applications to back-end services
Knowledge of other web technologies and UI/UX standards
Understanding of Apple’s design principles and interface guidelines
Familiarity with cloud message APIs and push notifications
Knack for benchmarking and optimization
Familiarity with continuous integration

2

Vacancies

4- 6 years

Experience

Apply Now","Unified Infotech
4.2",Kolkata,,
iOS Developer,"We are looking for an iOS developer responsible for the development and maintenance of applications aimed at a range of iOS devices including mobile phones and tablet computers. Your primary focus will be development of iOS applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.

RESPONSIBILITIES
Design and build applications for the iOS platform.
Ensure the performance, quality, and responsiveness of applications
Collaborate with a team to define, design, and ship new features
Identify and correct bottlenecks and fix bugs
Help maintain code quality, organization, and automatization.
Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review.
REQUIREMENTS
BS/MS degree in Computer Science, Engineering or a related subject.
Proficient with Objective-C or Swift {{depending on project requirements}}, and Cocoa Touch.
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning.
Familiarity with RESTful APIs to connect iOS applications to back-end services.
Knowledge of other web technologies and UI/UX standards.
Understanding of Apple’s design principles and interface guidelines.
Knowledge of low-level C-based libraries is preferred.
Experience with performance and memory tuning with tools {{such as Instruments and Shark, depending on project needs.
Familiarity with cloud message APIs and push notifications.
Knack for benchmarking and optimization.
Proficient understanding of code versioning tools {such as Git, Mercurial or SVN.
Familiarity with continuous integration.
Number of openings : 2.
Salary : As per industry standards and prior relevant experience.","tapplent
2.4",Bengaluru,,
iOS Developer,"Job Title iOS Developer
Department Mobile Application
Technology Swift, Objective C
Experience 1+ years
Qualification BE/ME/ B.Tech/ M.Tech/MCA
Location Indore","Parkhya Solutions
4.3",Indore,,
iOS Developer,"Job Description

We are looking for a hands-on iOS Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of the our mobile applications. Your primary focus will be development of iOS applications and their integration with back-end services. A commitment to collaborative problem solving, high quality code, a passion for technology and a enthusiasm towards learning is essential.

Responsibilities

i) Design and build applications for the iOS platform as this is a hands-on developer position
ii) Collaborate with the team to define, design, and ship new features
iii) Ensure the performance, quality, and responsiveness of applications
iv) Identify and root cause performance bottlenecks, random crashes, and fix bugs
v) Help maintain code quality, perform peer code reviews, write unit tests, enable automation and localization
vi) Stay up-to-date with technical trends and suggest solutions.
vii) Gradually take on more responsibility and have a bigger impact take on more challenging tasks, mentor others

Skills

i) Minimum 06 months of iOS development experience with proficiency in Objective-C, Xcode, Core data, sqlite, cocoa touch & cocoa pods
ii) Understanding of iOS UI design principles, patterns, and App store guidelines for releasing and maintaining of applications using best practices
iii) Knowledge of the open-source iOS ecosystem and the libraries available for common tasks
iv) Familiarity with offline storage, REST APIs to integrate with backend services
v) Self-motivated, very eager to learn, with strong logical reasoning skills
vi) Passion for quality

If you are interested, please share your resume along with the below questions at careers@chkdin.com
a) How do you rate yourself as a quick learner (in the scale of 1 - 10)?
b) How do you rate yourself as a team player (in the scale of 1 - 10)?
c) What is your expected salary/perks?
d) What makes you apply for this job?",Chkdin,Bengaluru,,
iOS Developer,"Job Description:
Design & build advanced applications for the iOS platform
Debug, test & deploy changes to the Application
Continuously discover, evaluate & implement new technologies to maximize development efficiency
Work both collaboratively as a part of team & independently with minimal supervision on multiple projects

Skills required:
Knowledge of iOS app development using Objective C / Swift language
Candidate must have knowledge of data base & SDLC
Good knowledge of OOPS concepts
Should have worked on web service - JSON Parsing (must) + Xml","Prismetric
4.3",Gandhinagar,,
iOS Developer,"Strong Objective-C/Cocoa, Xcode / Interface Builder experience.
Knowledge of iPhone SDK with SQLite database.
Experience in working on the latest IOS available.
Understanding of building App that utilize web-services in order to tie applications to server-side APIs.
Experience in In-app purchase and push notification.
Handy experience in wire-frames.
Willing to work independently or in a team on iPhone projects.
Excellent problem solving,Analysis skills.
Location
Rajkot, Gujarat (India)","Arity infoway
5.0",Rajkot,,
iOS Developer,"We are hiring iOS Developer for our organization with 6 month to 2 years of experience.

Position - iOS Developer
Experience -6 month to 2 years.
Location - D-185 Prosperity Square, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 160055

Skills Required:
Experience with Core Data, Core Animation, SpriteKit, REST/SOAP/JSON based architecture.
Candidate should be hands on with coding on Swift 3/Swift4/Objective C, APN, REST.
Experience with offline storage, threading, and performance tuning
Familiarity with APIs to connect iOS applications to back-end services
Frameworks and APIs like Foundation, UIKit, and CocoaTouch
Familiarity with iOS 10 and newer OS versions.
Knowledge of other web technologies and UI/UX standards
Understanding of Apples design principles and interface guidelines.
Knowledge of low-level C-based libraries is preferred
Experience with performance and memory tuning with tools
Familiarity with cloud message APIs and push notifications
Knack for benchmarking and optimization.
Proficient understanding of code versioning tools
Familiarity with continuous integration",Web Perfection Technology,SAS Nagar,,
iOS Developer,"Job Description:
We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications. Your primary focus will be developing high-end iOS applications for the latest Apple mobile devices. Your duties may include collaborating with the design team for new application features, identifying and fixing application bottlenecks, maintaining the core code, and updating applications published on the App Store.

To ensure success as an iOS Developer, you should have a strong working knowledge of iOS Frameworks, be proficient in Swift, and be able to work as part of a team. Ultimately, an outstanding iOS Developer should be able to create functional, attractive applications that perfectly meet the needs of the user.

Responsibilities:
Designing and building mobile applications for Apple’s iOS platform.
Designing and building mobile applications for Apple’s iOS platform.
Ensuring Collaborating with the design team to define app features.
Ensuring quality and performance of application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before final release.
Publishing application on App Store.
Maintaining the code and atomization of the application.
Designing and implementing application updates

Skills and Qualifications:
Bachelor’s degree in Computer Science or Software Engineering.
Proven experience as an app developer.
Proficient in Objective-C, Swift, and Cocoa Touch.
Extensive experience with iOS Frameworks such as Core Data and Core Animation.
Knowledge of integration of back-end services.
Knowledge of Apple’s design principles and application interface guidelines.
Proficient in code versioning tools including Mercurial, Git, and SVN.
Knowledge of Cocoa pods
Familiarity with push notifications, APIs and cloud messaging.
Experience with continuous integration.","W3villa Technologies
4.5",Kanpur Nagar,,
iOS Developer,"Technical Skills - Essential: Software development experience - Objective C
Experience in Mobile Application development using iOS operating system
Familiar with iOS SDK (UIKit, Cocoa touch etc)
Technical Skills - Preferred: Experience of development using web technologies
HTML5, CSS3, JavaScript & other mobile web framework such as JQuery mobile and
Andoid /iPhone/ iPad Interfacing would be an asset.
Good knowledge of xml, layouts designing, Database implementation and SQL Queries.
Adaptable technical abilities
Qualifications: B.E: IT/ Electronics/Computer Science
Desirable Experience: Minimum 2.5-5 yrs of experience
No of Positions: 2-4 Years
Location: Gurgaon",Valley Telegence,Gurgaon,,
iOS Developer,"Proficient with Swift 3 and onwards, Objective C and Cocoa Touch.
Experience with Core Data and other frameworks.
Experience in Google Map, Firebase and social login.
Expertise in designing user interface with AutoLayout / Size Classes.
Familiarity with RESTful APIs/ multipart form data to connect iOS applications to back-end services.
Understanding of Apples design principles and interface guidelines.
Familiarity with push notifications.
Proficient understanding of code versioning tools such as Git.
Experience on handling JSON, XML, SOAP and iOS design patterns.
Ensure the performance, quality, and responsiveness of applications.
Collaborate with a team to define, design, and ship new features.
Experience with offline storage, threading, and performance tuning.
Write reusable, testable, and efficient code.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Knowledge of other web technologies like angular JS, React JS is a value add.
Knowledge on cross platform development tools like ReactNative , Flutter will be most preferable.","Kliento Technologies
4.9",Noida,,
iOS Developer,"Job Description:
About Us:

MediaAgility is a premier global digital consultancy on a mission to engineer solutions to help innovators succeed. The company is headquartered in Princeton, NJ with a presence in 5 countries. We are committed to -

a. Delivering exceptional services to our clients

b. Building a people-first company

c. Being global, diverse, and inclusive in all our operations

As a premier Google Cloud partner, we take our clients from idea to impact with Strategic Thought Partnership and Intelligence Solutions. We offer a full spectrum of services from Digital Advisory (consulting), Digital Transformation (implementation), and Digital Operations (continuous improvement). We do this through a unique Braintrust engagement model, Agile development, and deep expertise on the latest technologies.

Job Description:
Work on variety of different application development for Consumer/Enterprise using Swift and Objective C
Build SDK for highly scalable loads/performance for enterprises
Build apps for iPhone/iPad and watch
Work closely with Customer and other members of the Development Team to both develop detailed specification documents with clear project deliverable and timelines, and to ensure timely completion of deliverable.
Work with clients to build and refine code in iOS application.
Determine appropriate architecture, and other technical solutions, and make relevant recommendations to clients.
Communicate to the coach with efficiency and accuracy any progress and/or delays. Engage in outside-the-box thinking to provide high value-of-service to clients.
Collaborate within team to emerging technologies or applications and the opportunities to integrate them into operations and activities.
Required Skills:
2 - 4 years of strong hands on experience in mobile application development.
Work experience with core data
Must have experience on Swift 4.0 and above
Have an idea of objective c
Push Notification
Have knowledge of REST & SOAP paradigm, service-oriented architecture and distributed systems
Desired Skills:
At Least 4-5 apps published on app store.
2+

Qualifications:
Qualification
B. Tech/B.E./BCA/MCA/M. Tech/M. Sc or relevant experience
Excellent verbal and written communication skills.

Skills Required:
Swift, ObjectiveC

Good to have Skills:","MediaAgility
3.9",Gurgaon,,
iOS Developer,"Location : Pune

Position : iOS Developer

Experience : 3 Years

We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications. Your primary focus will be developing high-end iOS applications for the latest Apple mobile devices. Your duties may include collaborating with the design team for new application features, identifying and fixing application bottlenecks, maintaining the core code, and updating applications published on the App Store.

Requirements:
3 year of hands-on iOS development experience
Knowledge of iOS back-end services.
Knowledge of Apple’s design principals and application interface guidelines.
Familiarity with push notifications, APIs and cloud messaging.
Design and build advanced applications for the iOS platform
Collaborate with cross-functional teams to define, design, and ship new features.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.

Industry : IT-Software, Software Services
Functional Area : IT Software - Application Programming , Maintenance
Role Category : iOS Developer
Employment Type : Full Time, Permanent","Imuons
2.4",Pune,,
iOS Developer,"iOS Developer Responsibilities:
Designing and building mobile applications for Apple’s iOS platform.
Collaborating with the design team to define app features.
Ensuring quality and performance of application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before final release.
Publishing application on App Store.
Maintaining the code and atomization of the application.
Designing and implementing application update.
*
iOS Developer Requirements:
*
Bachelor’s degree in Computer Science or Software Engineering.
Proven experience as an app developer.
Proficient in Objective-C, Swift, and Cocoa Touch.
Extensive experience with iOS Frameworks such as Core Data and Core Animation.
Knowledge of iOS back-end services.
Knowledge of Apple’s design principals and application interface guidelines.
Proficient in code versioning tools including Mercurial, Git, and SVN.
Knowledge of C-based libraries.
Familiarity with push notifications, APIs and cloud messaging.
Experience with continuous integration.
Job Type: Full-time

Salary: ₹40,000.00 - ₹50,000.00 per month

Experience:
3: 2 years (Preferred)","Ivan Infotech Pvt. Ltd
4.4",Kolkata,,
iOS Developer,"Category: Programmer.
Eligibility: Fresher/experience in iOS development.
Skillset: Native iOS development using Swift/Objective-C. Knowledge of PhoneGap or Xamarin or Ionic should be awesome.
Send us your CV or Resume to jobs@colorbracket.com","ColorBracket Technologies
4.5",Faridpur Durgapur,,
iOS Developer,"Experience

Min 2 Years of Experience

Location

Mumbai

iOS Developer
Job Description

We are looking for an iOS Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.

Location

Mumbai

Responsibilities

Design and build advanced applications for the iOS platform
Collaborate with cross-functional teams to define, design, and shape new features.
Work with outside data sources and API’s
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.

Skills

Min Bachelor’s degree in Computer Science, Engineering or a related subject
Proven software development experience
Proven working experience in iOS development
Proven Experience in Objective C and Swift
Have published NATIVE iOS Mobile app
Experience with X-Code
Hands on experience of core data
Good understanding of Data Structures.
Experience in integrating Social Media and Other Third-Party API
Experience working with remote data via REST and JSON
Should have Prior experience in Team Management
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
Solid understanding of the full mobile development life cycle.","Blue Tie Global Private Limited
4.0",Mumbai,,
iOS Developer,"Qualification : BE / B.Tech / M.Tech / MCA
Experience : 1-2 years
Job Description
Design and build applications for the iOS platform
Ensure the performance, quality, and responsiveness of applications
Identify and correct bottlenecks and fix bugs
Maintain code quality, and standards
Ideal Profile
Proficient with Swift, and Cocoa Touch
Experience working with iOS frameworks such as Core Data, Sqlite, Core Animation, Core Graphics and Core Text etc.
Experience with offline storage, threading, and performance tuning
Experience with third-party libraries and APIs
Familiarity with RESTful APIs to connect iOS applications to back-end services
Strong sense of elegant and usable mobile UI, object-oriented programming, multithreaded
programming, unit tests, session management, object relational mapping
Working knowledge of the general mobile architectures, trends, and emerging technologies
Understanding of Apple’s design principles and interface guidelines
Experience with performance and memory tuning with tools
Familiarity with push notifications
Familiarity with continuous integration
Able to manage team
To apply for any of the above position, email your resume / updated CV to career@peerbits.com","peerbits
4.3",Ahmedabad,,
