Title,Location,Company,Salary,Description
Machine Learning Engineer,"Pune, Maharashtra",Foghorn Systems,None,"Job Location
Mountain View, California or Pune, India
Role and Responsibilities
Engineering core machine learning capabilities in our IoT platform by building tools and high-performance infrastructure for running ML models at the edge.
Creating supervised and semi-supervised ML models for the platform.
Core Qualifications
Candidates must meet ALL of the following qualifications.
Experience in Agile software development with strong programming experience in C++ or Python.
Experience in building and using high-speed data processing infrastructure and tools.
Have used or developed high performance C++ packages (e.g. LAPACK, BLAS, YOLO etc.)
Some experience with real-time stream processing data systems.
Training in data mining or statistics, enough to understand the context of developing software to be used by data scientists.
Algorithm experience in the families of predictive algorithms (regression, neural nets, decision trees) and clustering algorithms (k-means or other).
Bonus Qualifications
Any of the following extra qualifications will make a candidate more competitive.
Strong experience with C++ development and high-performance computing.
Cython programming or written python wrapper for C++.
Experience developing Machine Learning software infrastructure, algorithms and libraries.
Training or experience in Deep Learning, such as Keras, TensorFlow, convolutional neural networks (CNN) or Long Short Term Memory (LSTM) neural network.
Experience with PMML or PFA or TFR is of interest (see www.DMG.org).
How To Apply
To apply, submit resume and cover letter to HR at jobs@foghorn.io.
Indicate how you meet core and bonus qualifications including two to four detailed paragraphs of three data mining projects you have deployed."
Machine Learning Science Leader,India,CareerXperts,None,"Passionate about Big Data, Machine Learning and Predictive Software? Interested in leading new state-of-the-art solutions using Machine Learning and Data Mining techniques on Terabytes of Data?
We are looking for a dynamic Machine Learning science leader to found and head the Data Science function in Bengaluru. As Head of Data Sciences, you will lead a high performing team of scientists and engineers in the development of innovative and rigorous Machine Learning techniques that advance Machine Learning technology for advertising and convert to high impact solutions for the business.
Major responsibilities:
Recruit, coach, and manage a team of scientists and data science engineers, lead cutting-edge research projects, and influence the technical direction of the Ads business.
Innovate and leverage machine learning, data mining and statistical techniques to create new, scalable solutions for business problems
Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation
Formulate and test hypotheses, extract signals from peta-byte scale, unstructured data sets, and ensure that our display advertising business delivers the highest standards of performance
Collaborate with distributed cross-functional teams on common goals.
Experience
6 + years , Start-up / Entrepreneurial experience preferred.
Qualification
MSc or PhD in CS, Machine Learning, Operational research, Statistics or in a highly quantitative field. (PhD preferred).
4+ years of industrial experience in machine learning and predictive modeling, including 2+ years experience in leading junior team members and guiding them on machine learning and data modeling applications.
Proficient in Java, C/C++, or Python (or similar scripting language).
Proficient in R, Matlab, or another statistical software.
Strong communication and data presentation skills.
Preferred Qualifications:
7+ years of industrial experience in predictive modeling and analysis, predictive software development.
Experience handling gigabyte and terabyte size datasets.
Experience working with advertising, retail or e-commerce data.
Experience working with distributed systems and grid computing.
Experience working with distributed teams.
Publications or presentation in recognized Machine Learning and Data Mining journals/conferences."
Scientific Research – Data Scientist – R&D,"Bengaluru, Karnataka",CareerXperts,None,"We are looking for self-motivated scientists & engineers to join a supercharged workplace and build a first-generation analytical product. If you are a geek about anything – algorithms, math, machine learning, data wrangling/visualizing, high performance computing, scientific computing & tools, or anything else you can convince us about – we want to talk to you!
Experience
4 - 7 Years of Experience
Qualification
Bachelors or Masters in CS / Electronics from a premier institute with 4-7 years of industry experience
Solid design, excellent programming and debugging skills on a Unix-based OS (Ubuntu, Fedora, OSX) and fluency with a DVCS like Git.
Programming Languages: Python, C++
Deal-clinchers
Any of these – more the better!
Skilled with python packages: scikit-learn, pandas, numpy and scipy
Understanding of common algorithms and their application in solving real-world problems
Strong mathematical background in linear algebra, optimization and descriptive & inferential statistics
Understanding of machine learning concepts like generalization, regularization, linear models, neural network and expertise with using data to build systems based on machine learning techniques
Responsibilities
Individual technical contributor with self-drive to understand problem statements and make design decisions – ‘own’ what you do, make your calls, and defend them
Build a first generation analytical software product – design, code, test (unit & functional) and maintain the software, while proving that your implementations ‘work’
Implement software engineering processes and discipline for fast and reliable development of high-quality software product – make the software ‘elegant’
Work as a team player in a high performance environment that rewards ownership – make your opinion count within the team and the organization
Write to deepa.m@careerxperts.com to get started!
Job Location
Bengaluru"
Data Engineer,"Bengaluru, Karnataka",The SAAS Group,None,"Responsibilities:
Writing reusable, testable, and efficient code
Contribute to R&D for future
Design and implementation of low-latency, high-availability, and performance applications
Testing, debugging and deploying data (Machine Learning and Computer Vision) applications
Assess and prioritize feature requests
Coordinate with internal teams to understand user requirements and provide technical solutions
Integration of user-facing elements developed by front-end developers with server-side logic
Skills and Qualifications:
1-2 years of work experience as a data engineer/ML engineer/Data Scientist
Understanding of common computer vision and image processing techniques
Working experience of SQL.
Familiarity with common front-end technologies (like JavaScript, CSS and HTML5)
Good problem-solving skills
Demonstrated ability to integrate multiple data sources and databases into one system
Good understanding of server-side templating languages such as Jinja2, Mako, etc.
C, C++ and Python programming. GPGPU computing a strong plus (Cuda C and C++/OpenCL, PyCUDA/PyOpenCL).
Understanding of fundamental design principles behind a scalable application
Familiarity with event-driven, asynchronous and multithreaded programming in Python and C++.
Understanding of the differences between multiple delivery platforms, such as mobile vs desktop, and optimizing output to match the specific platform
Able to create database schemas that represent and support business processes
Proficient understanding of Git
Experience:
CS/Math/EE/Physics — B.Tech/M.Sc. with 2 years of experience,
M.Tech. with 0-1 years ofexperience
Ph.D.
Location: Bangalore
Please send your resume to hello@tsaasg.com"
Data Scientist,"Pune, Maharashtra",Nitor Infotech,None,"Experience : 3 – 8 Years
Location : India – Pune
Hands-on experience as a Data Scientist
Through understanding of Machine Learning and Statistical models
Experience in R and Python
Experience in one or more areas of predictive modelling, text mining, time series analysis and unsupervised learning methods
Innovative thinking in building complex learning models
Identify and extract interesting pattern from structured and unstructured data
Experience in building state of the art solutions with structured, semi structured and unstructured data
Collaborate with a cross-functional team including data scientists, business analysts and software engineers
Experience with machine learning frameworks e.g., Theano, KERAS,Tensorflow
Additional programming skills like Java and Scala would be a plus"
Data Scientist,"Mumbai, Maharashtra",BPrise,None,"Domain
Big Data
Open Positions
Open until deleted
Experience
2 to 7 yrs
Location
Mumbai
Job Description:
BPRISE Private Limited is looking for candidates in with a Degree in Applied Statistics / Mathematics / Physics / Data Science / Machine Learning and hands on experience in Data Wrangling, Analysis and Solutions. The candidate should possess an entrepreneurial spirit that will allow them to be successful in a dynamic “start-up” culture.
The Data Scientist will have a deep understanding of statistical and predictive modelling concepts, machine learning approaches, clustering and classification techniques and recommendations & optimization algorithms. The Data Scientist will be passionate about asking and answering questions in large datasets and equally passionate about communicating that passion to product managers and software engineers. S/he will have a keen desire to solve business problems, and live to find patterns and insights within structured and unstructured data. S/he can propose analytical strategies and solutions that challenge and expand the thinking of everyone around them.
The Data Scientist will be an outstanding communicator, creative thinker, data nerd and possess strong analytical skills.
Develop and plan required analytic projects in response to business needs.
Partner with Product and Engineering teams to solve problems and identify trends and opportunities.
Processing, cleansing, and verifying the integrity of data used for analysis
Apply expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with both our consumer and business products.
Design and evaluate experiments
Data mining using state-of-the-art methods
Selecting features, building and optimizing classifiers using machine learning techniques
Enhancing data collection procedures to include information that is relevant for building analytic systems
Extending company’s data with third party sources of information when needed
Doing ad-hoc analysis and presenting results in a clear manner
Building and fine tuning analytical answers
Visualise the data with charts and graphs
Assist in building and analysing dashboards and reports
Contribute to data mining architectures, modelling standards, reporting, and data analysis methodologies
Work with application developers to extract data relevant for analysis
Propose what to build in the next roadmap
Understand ecosystems, user behaviours, and long-term trends
Identify new levers to help move key metrics
An attitude that ensures safe and secure operations. A security & privacy first approach to dealing with everything.
Ability to lead initiatives and people toward common goals.
Should possess good analytical and interpersonal communication skills. Able to write and communicate effectively.
Motivated to work in start-up environment.
Requirements:
3+ years of overall experience in Data Science
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, Neural Networks etc.
Experience with common data science toolkits, such as Python, NumPy, Pandas etc.
Experience with data visualisation tools, such as D3.js, GGplot, etc.
Automating analysis and authoring pipelines via SQL, NoSQL and python based ETL frameworks
Proficiency in using query languages such as SQL, Hive, Pig
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Knowledge of Java and Big Data technologies such as Spark / Storm / Flink will be a plus."
Dev Ops Engineer II - Machine Learning,"Bengaluru, Karnataka",ADCI - Karnataka,None,"Bachelor's Degree in Computer Science or related field
3+ years of hands on experience in software development, including design, implementation, debugging, and support, building scalable system software and/or Services
Ability to program to solve problems and automate repetitive tasks in a common scripting or programming language such as Python, Perl, Java, or Ruby with. a solid understanding of the UNIX/Linux operating systems
Proven ability to troubleshoot, problem solve and identify the root cause(s) with skill and passion for operational excellence.
Shows interest in improving self-service tools and effectiveness.
Detail-oriented with a high degree of organization with excellent verbal, and written communication skills.
Comfortable with ambiguity, prioritizing needs, and delivering measurable results in a dynamic environment working across multiple teams and organization

Interested in Alexa AI? We’re building the AI & ML based language solutions behind Amazon Echo and other Amazon products and services. Come join us!

The Applied Modeling and Data Science team is seeking a talented, self-directed System Development Engineer to join a team owning a wide array of highly impactful Natural Language Understanding applications in every language, providing thousands of customers the ability to interact with Alexa in the most natural way possible.

Key Responsibilities:
Responsible for building automated solutions for the Build, Test and Release of production ready NLU (natural language understanding) models.
Work closely with Research Scientists, Data Scientists & Product Managers to investigate design approaches, evaluate technical feasibility & implement production ready AI & ML solutions leveraging recent advances in Deep Learning, Cloud Infrastructure and automated DevOps pipelines.
Responsible for on-call duties during peak and non-peak hours, deploying fixes, and handling high-sev issues with Research Scientists
Work in an Agile/Scrum environment to deliver high quality software against tight schedules.

Systems Engineering experience in a large, distributed environment.
Track record of building and delivering mission critical, 24x7 production software systems.
Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system.
Experience with statistical modelling / machine learning with a willingness to be an early adopter of emerging ML and big data applications.
Fundamental Computer Science knowledge, including experience in applying common algorithms, data structures and design patterns.
Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations.

Amazon is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation"
Machine Learning Engineer,"Gandhinagar, Gujarat",Kshatrainfotech pvt ltd,None,"A prominent AI/Image processing and App Development Company based in India. Kshatrainfotech was founded in the year 2015, focusing on bridging the gap between the business-related goals and reality.
We take a challenging task so we required people who love to take challenge.
1. Please describe your experience in Machine learning?
2. How many years of experience do you have in ML?
3. Scale your skill in between 1-10. 1 low to 10 experts.
- Artificial intelligence
- NLP
- Object detection
- Tensorflow
- Python(Please share if you know any framework)
- Keras
- Sci-learn
4. What is the difference between Machine learning and artificial intelligence?(Copied answer will be auto-deleted from selection)
5. Why you choose AI/ML over another tech?
6. Please share some of your projects in ML?
Job Types: Full-time, Contract, Walk-In
Experience:
AI: 2 years (Required)
Machine Learning: 2 years (Preferred)
Image processing : 2 years (Required)
Education:
Master's (Required)"
Tech Department: ML/AI software engineer intern,"Indore, Madhya Pradesh",Cognera Incorporation,"₹6,00,000 - ₹10,00,000 a year","Functional Area Other
Industry Type Other
Keywords Mining,Internship,Linux,GIT,Machine learning,Neural networks,Python,deep learning,Software Engineer Intern,Testing
Tech Department: ML/AI software engineer intern :
Responsibilities :
Mining, cleaning and organizing data to be used by various models
Building highly scalable and generic deep-learning models
Reading and Sorting of research papers based on relevance
Implementing and experimenting with various cutting-edge deep-learning models
Building efficient and multi-threaded applications
Automating the build system
Contributing to the testing framework
Skills required :
Experience with classical machine-learning algorithms
Experience with vanilla neural-networks, CNN and/or RNNs
Experience with Jupyter notebooks
Experience utilizing virtual environments in Python
Working experience with Git
Bonus points if:
Experience with audio-analysis
Implemented sophisticated neural-networks on a problem
Understanding of Deep-belief and Generative adversarial networks
Experienced using Docker containers
Experienced using Google Colab
Experienced using Linux based OS
Experienced Vim user
Perks and Benefits :
Pre-Placement Offers for bright students
NFS, Counter Strike and Dota marathons on non-working days
Collaborating on pet-projects on weekends.
Attractive compensation
Bonus and recommendation letters for star performers
Other details :
The internship will be 8 weeks long
Location : Indore, Madhya Pradesh, India
Desired Candidate Profile
Profile Description
NA
Under Graduate Qualification
PG Qualifications Any PG Course (Any Specialization)
Note: Candidate should have either UG or PG qualifications"
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month","Company:
R.grid is an early-stage start-up that streamlines administrative medical research processes by using deep learning.
Job Overview:
We are looking for a Machine Learning Engineer who has skills in Natural Language Processing.
The job responsibilities include working with a team of software engineers building an app that utilizes deep learning-based natural language processing and data science combined with a user-friendly UX.
You should have a strong problem-solving ability and a background in mathematical modeling and statistical analysis.
Responsibilities and Duties:
Build and expand NLP algorithms, analytic systems, and other predictive models
Plan and manage data projects
Collaborate with a team of software engineers and data scientists
Lead data mining and collection procedures
Ensure data quality and integrity
Interpret and analyze data problems
Conceive, plan and prioritize data projects
Test performance of data-driven products
Visualize data and create reports
Experiment with new models and techniques
Align data projects with organizational goals
Requirements:
Excellent spoken and written English and comprehension
Proven experience as an NLP Engineer, Data Scientist, Machine Learning Engineer
Solid understanding of machine learning and neural networks
Knowledge of data management and visualization techniques
Expertise in statistical analysis and predictive modeling
Good knowledge of Python, R, and MATLAB
Experience with AWS
Strong organizational and leadership skills
Excellent communication skills
A business mindset
Degree in Computer Science, Data Science, Mathematics, Statistics or similar field
Benefits:
*
Monthly pay
No Saturday work
Business casual dress
Small team
Start-up environment
Job Types: Full-time, Contract
Salary: ₹50,000.00 per month
Experience:
Data Science: 4 years (Required)
AWS: 2 years (Required)
Machine Learning: 4 years (Required)
statistical analysis and predictive modelling: 3 years (Required)
Python: 4 years (Required)
NLP: 3 years (Required)
Education:
Master's (Preferred)
Location:
Coimbatore, Tamil Nadu (Preferred)
Language:
English (Required)"
AI/Machine Learning Engineer (Premium Institute only),"Mumbai, Maharashtra",Zycus,None,"Share this job

Description

Requirements

We are looking for applicants with a strong background in Analytics and Data mining (Web, Social and Big data), Machine Learning and Pattern Recognition, Natural Language Processing and Computational Linguistics, Statistical Modelling and Inferencing, Information Retrieval, Large Scale Distributed Systems and Cloud Computing, Econometrics and Quantitative Marketing, Applied Game Theory and Mechanism Design, Operations Research and Optimization, Human Computer Interaction and Information Visualization. Applicants with a background in other quantitative areas are also encouraged to apply.

We are looking for someone who can create and implement AI solutions. If you have built a product like IBM WATSON in the past and not just used WATSON to build applications, this could be the perfect role for you.

All successful candidates are expected to dive deep into problem areas of Zycus’ interest and invent technology solutions to not only advance the current products, but also to generate new product options that can strategically advantage the organization.

Skills:
Experience in predictive modelling and predictive software development
Skilled in Java, C++, Perl/Python (or similar scripting language)
Experience in using R, Matlab, or any other statistical software
Experience in mentoring junior team members, and guiding them on machine learning and data modelling applications
Strong communication and data presentation skills
Classification (svm, decision tree, random forest, neural network)
Regression (linear, polynomial, logistic, etc)
Classical Optimization(gradient descent, newton raphson, etc)
Graph theory (network analytics)
Heuristic optimisation (genetic algorithm, swarm theory)
Deep learning (lstm, convolutional nn, recurrent nn)

Must Have:
Experience: 3-9 years
The ideal candidate must have proven expertise in Artificial Intelligence (including deep learning algorithms), Machine Learning and/or NLP
The candidate must also have expertise in programming traditional machine learning algorithms, algorithm design & usage
Preferred experience with large data sets & distributed computing in Hadoop ecosystem
Fluency with databases
Benefits"
Senior Data Scientist,"A F Rajokari, Delhi",IHS Markit,None,"Who we are:

automotiveMastermind (aM) provides U.S. automotive dealers with behavior prediction analytics software and marketing solutions to improve the efficiency of the vehicle sales process. The company’s cloud-based technology helps dealers more precisely predict automobile-buying behavior and automates the creation of microtargeted customer communications, leading to increased sales and customer retention. aM was acquired by IHS Markit in 2017.

IHS Markit serves more than 50,000 key customers in more than 140 countries, including 80 percent of the Fortune Global 500. They help decision makers apply higher-level thinking to daily tasks and strategic issues across a host of industries and disciplines including energy, finance, automotive, engineering, technology, maritime and trade, aerospace and defense, chemical, and economics and country risk.
What you will do:
Work closely with product owners, designers, data engineers, marketing teams and others across the company to solve challenging business problems with technical expertise, curiosity and creativity
Establish necessary business and domain knowledge to correctly interpret data and results
Weave together disparate data sets and extract actionable insights to guide decisions and improve business outcomes
Bring analytical rigor and statistical methods to the challenges of measuring data quality, product performance, anticipating and interpreting the behavior of end-users
Communicate data-driven insights and recommendations to non-technical stakeholders
Own and lead projects, design and implement experiments, write production-quality code
Automate workflows and apply scientific methods to solve business and engineering problems
Who you are:
You enjoy learning new techniques and sharing your knowledge with others
You are able to work independently but have great collaboration skills
You possess a Master of Science or PhD in a quantitative discipline (e.g., statistics, operations research, computer science, mathematics, physics, electrical engineering, industrial engineering)
You claim 5+ years of related work experience in data analysis and machine learning (such as logistic regression, random forest, gradient boosting, clustering) on large datasets
You are able to demonstrate experience with the following:
Designing and implementing machine learning pipelines in production environments
Designing and implementing production-quality processes
Python and/or R, SQL, and Apache Airflow
Presenting results, insights and recommendations to executives and non-technical audiences
Other desirable experience:
Developed and implemented experimentation pipeline
Developed and implemented recommendation engine in production
Worked with micro-service architecture
Expected Hours of Work:
This is a full-time position. Generally, work is performed Monday through Friday, though holidays and weekends may be required.
We believe in equal employment opportunities:
The company provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, the company complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. The company expressly prohibits any form of workplace harassment based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, genetic information, disability, or veteran status. Improper interference with the ability of the company’s employees to perform their job duties may result in disciplinary actions up to and including discharge.
-
IHS Markit is committed to providing equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by the laws and regulations in any of our locations.
We are proud to provide reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position, please contact or call +1 212 849 0399. Determination on requests for reasonable accommodation are considered on a case-by-case basis. This contact information (email and phone) is intended for application assistance and accommodation requests only. We are unable to accept resumes or provide information about application status through the phone number or email address above. Resumes are only accepted through the online application process, and only qualified candidates will receive consideration and follow-up.
IHS Markit maintains a substance-free workplace; employees may be asked to submit to a drug test (where permitted by law). In addition, as a federal contractor in the United States, the company participates in the E-Verify Program to confirm eligibility to work.
For information please click on the following links:
IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency Statement
-
Current Colleagues
If you are currently employed by IHS Markit, please apply internally via the Workday internal careers site."
Advanced Analytics -- Hadoop Engineer,"Bengaluru, Karnataka",Merck KGaA,None,"Job Location- Bangalore (Electronic City)
Shift Timings: 10:30 am – 7:30 pm or 1:30 pm – 10:30 pm
We are looking for savvy Data Engineer to join our growing team, as part of Advanced Analytics team, you will impact the business of Healthcare, Life Sciences and Performance Materials. Together we build solutions that will enable a seamless, highly scalable omni-channel experience for a multi-billion-dollar enterprise. You will work closely with Project Delivery Managers, Data Scientists, Architects and Business Stakeholders to design and develop world class data platform and solving business problems by leveraging the power of data.
Key Accountabilities-
Design, build, test and deploy cutting edge solutions at scale, impacting millions of customers worldwide drive value from data at the organization's Scale.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability.
Identify right open source tools to deliver product features by performing research, POC/Pilot and interacting with various open source forums.
Interact with the engineering teams across geographies to leverage expertise and contribute to the tech community.
Engage with Project Management and Business to drive the agenda, set your priorities and deliver solutions by leveraging the power of data.
Assemble large and complex data sets that meet functional / non-functional business requirements
Building and optimizing data pipelines, architectures and data sets.
Flexibility to support project issues during weekend and non-working hours.
Work Experience-
2 to 8 years of experience in software development/Data Engineering and minimum 2+ years of experience in Big Data engineering.
Hands on experience in any one of the programming languages – Python (preferred), Java, Scala and non-procedural language such as SQL.
Experience working with Big data Ecosystem like (MapReduce, Hive, Spark, Oozie, Sqoop, Kafka and Any NoSQL databases).
Experience in Unix/Linux shell scripting.
Experience working with large data sets in distributed computing to perform Massive parallel processing which Contributes to build analytics pipeline at M-Cloud System.
Experience with data science and machine learning is a plus.

Job Requisition ID: 206341
Location: Bangalore SBS
Career Level: C - Professional (1-3 years)
Working time model: full-time
US Disclosure
The Company is an Equal Employment Opportunity employer. No employee or applicant for employment will be discriminated against on the basis of race, color, religion, age, sex, sexual orientation, national origin, ancestry, disability, military or veteran status, genetic information, gender identity, transgender status, marital status, or any other classification protected by applicable federal, state, or local law. This policy of Equal Employment Opportunity applies to all policies and programs relating to recruitment and hiring, promotion, compensation, benefits, discipline, termination, and all other terms and conditions of employment. Any applicant or employee who believes they have been discriminated against by the Company or anyone acting on behalf of the Company must report any concerns to their Human Resources Business Partner, Legal, or Compliance immediately. The Company will not retaliate against any individual because they made a good faith report of discrimination.

North America Disclosure
The Company is committed to accessibility in its workplaces, including during the job application process. Applicants who may require accommodation during the application process should speak with our HR Services team at 855 444 5678 from 8:00am to 5:30pm ET Monday through Friday."
Reinforcement Learning Engineer,"Bengaluru, Karnataka",Swiss base company,"₹4,00,000 - ₹7,00,000 a year","1+ years of hand-on experience in AI research or application development specifically in Reinforcement Learning
JD & SKILLS
Good knowledge and hands-on experience in Reinforcement Learning with on-policy, off-policy, Deep Q learning, Actor-critic methods.
Proven track record of experience in applying machine learning methods towards solving real-world problems
A solid foundation in AI Methodologies like ML, DL, NLP, Neural Networks, Information Retrieval and Extraction, NLG, NLU
Good knowledge in latest AI system design and architecture.
Experience in development of end-to-end AI based products
Very good python programming skills."
Sr.Machine Learning Engineer,"Hyderabad, Telangana",Aizant Global Analytics,None,"Industry Type
: IT/Software
Functional Area
: IT Software
Role
: Senior Machine Learning Engineer
Employment Type
: Full Time / Permanent
Experience
: 5-8 yrs
Job Description :
Aizant Global Analytics is looking for an expert in Machine Learning to help us extract value from our data. You will lead all the processes from data collection, cleaning, and preprocessing, to training models and deploying them to production.
The ideal candidate will be passionate about artificial intelligence and stay up-to-date with the latest developments in the field.
Responsibilities :
Understanding business objectives and developing models that help to achieve them, along with metrics to track their progress
Managing available resources such as hardware, data, and personnel so that deadlines are met
Analyzing the ML algorithms that could be used to solve a given problem and ranking them by their success probability
Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world
Verifying data quality, and/or ensuring it via data cleaning
Supervising the data acquisition process if more data is needed
Finding available datasets online that could be used for training
Defining:
a. validation strategies
b. the preprocessing or feature engineering to be done on a given dataset
c. data augmentation pipelines"
Data Scientist,"Mumbai, Maharashtra",NOVIQUE HEALTH,None,"Novique is a revolutionary online clinic startup that reverses type 2 diabetes safely and sustainably, without the risks, costs, or side effects of medications or surgery. Our innovations in nutritional biochemistry, data science and digital tools combined with our clinical expertise are shifting the diabetes treatment paradigm from management to reversal. Our mission – to reverse type 2 diabetes in 10 million people by 2030.
As a full stack health care company of physicians, engineers, scientists, marketers and more under one roof – Novique collects comprehensive data on our patients’ experience. The Data Science & Engineering team leverages this data and our growing compute resources to build the next generation of health care for chronic diseases. Data scientists at Novique drive science and algorithmic solutions into the fabric of Novique’s products, operations, and decision making. You will be an evidence-based partner to our department leaders and executive team as we scale our operation to reverse type 2 diabetes in millions of people.
Responsibilities:
2+ years experience applying statistical or machine learning models to real business problems
A strong ability to break down vague business problems into component parts that can be solved algorithmically
Experience with Python’s open source data ecosystem (e.g. numpy, pandas, sklearn, tensorflow, statsmodels, spacy etc.)
Familiarity with SQL
Bonus Points for:
Complex data domains, especially: natural language, health data e.g. insurance claims
Recommender systems
Sequential decision-making: reinforcement learning, bandit algorithms, adaptive clinical trials
Probabilistic programming: e.g. mc-stan, pymc3, or edward
Responsibilities:
Translate nebulous, mission-critical business problems into the language of science and algorithms. Then, build high-performance systems to solve those problems
Partner closely with our product, sales, and clinical leaders to set company priorities, define data-driven cross-functional initiatives, and drive execution.
Work autonomously on your projects, supported by a growing and ambitious team of data scientists and engineers

Apply to careers@noviquehealth.com with subject line: Data Scientist"
Machine Learning Engineer,"Chandigarh, Chandigarh",CrossML,None,"We are looking for highly motivated Machine Learning Engineer who can help us to generate usefule insights from hightly volatiled data of Finance, Healthcare, Real Estate etc. One should be quick learner to build machine-learning solutions to communicate with complex data to make future decisions.
Responsibilities
Work closely with experienced machine learning engineers on detailed requirements and implementation of end-to-end solutions in production.
Conduct hands-on data analysis of complex data, build large-scale machine-learning models and pipelines.
Establish scalable, efficient, automated processes for large-scale data analysis, machine-learning model development, model validation and deployments.
Skills and Experience
M.S. or Bachelor in Computer Science, Machine Learning, Statistics, Applied Mathematics or related discipline
Should be aware with Python, Tensorflow, Pandas, Numpy, Matplotlib or other machine learning tools
Education in computation or other applied mathematics is a big plus
Good communication skills and ability to work with a team
Domain knowledge of Finance, Healthcare, Retail or Real Estate is also a plus.
Are you ready ?
What are you waiting for, if above mentioned job details match to skills, send us your updated resume at hello@crossml.com"
Application Engineer - Data Analytics,"Bengaluru, Karnataka",MathWorks,None,"As an Application Engineer for the Data Analytics / Data Science application areas, you will partner with our most innovative customers to establish MATLAB as a platform for data analytics by
Developing data analytics and machine learning algorithms in MATLAB
Integrating algorithms developed in MATLAB into full-fledged applications
Deploying applications developed in MATLAB to enterprise-wide systems
You will work in a pre-sales manner with our customers to first identify and understand their technical and business challenges and then develop compelling demonstrations of solutions that help them appreciate how the adoption of MathWorks products add value towards enhancing their workflows.
Using your technical expertise as well as your excellent interpersonal, communication, and presentation skills, you will engage customers and prospects in seminars, conference calls, meetings, and through product evaluations to develop a shared vision for success.
Responsibilities
Provide technical pre-sales support and guidance to the India sales organization, prospects, and customers in the domains of statistics, data analytics, machine learning, distributed computing, handling Big Data, and application deployment by:
Preparing and delivering presentations, demonstrations, and application examples in customer meetings, seminars, and other public events
Managing product evaluations and developing adoption plans that assist customers in adopting MathWorks products
Partnering with sales representatives to help develop account and territory level selling strategies
Identify new trends and application areas and provide feedback to development and marketing teams. Collaborate with the worldwide team on developing compelling messages and demonstrations.
Advocate for the future direction of MathWorks products based on customer interactions.
Establish rapport and credibility with our customers across multiple hierarchy levels to build champion users and supporters of our solutions.
Minimum Qualifications
A bachelor's degree and 7 years of professional work experience (or a master's degree and 5 years of professional work experience, or a PhD degree) is required.
Candidates must be willing to travel 25% to 50% of the time
Additional Qualifications
Masters degree in Math, Science, or Engineering is preferable.
Suitably above 4 years of relevant industry experience
Strong knowledge of data analytics, data science, statistics, and algorithm development principles
Strong knowledge of analytics software (such as MATLAB, R, Python) with an enthusiasm for MATLAB
Experience in developing technical software in a professional environment using programming languages such as C / C++, Python, and Java.
Experience with enterprise-scale deployment of computational applications, with knowledge of AWS or Azure frameworks is a plus.
Strong verbal and written communication skills.
Highly motivated toward working directly with customers.
This position is based in Bangalore with travel generally throughout India specific to various customer visits and seminars. Travel time can be expected to amount to approximately 30-40% with trips generally no longer than five days. Though far less frequent, some international travel is expected."
