Job Title,Job Description,Company Name,Location
Software Developer- Granite,"Job ID: 63235
Required Travel :Minimal
Managerial - No
Who are we?

If you’re a smartphone user then you are part of an ever more connected and digital world. At Amdocs, we are leading the digital revolution into the future. From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are continually evolving our business to help you become more connected. We make sure that when you watch a video on YouTube, message friends on SnapChat or send your images on Instagram, you get a great service anytime, anywhere, and on any device. We are at the heart of the telecommunications industry working with giants such as AT&T, Vodafone, Telstra and Telefonica, helping them create an amazing new world for you where technology is being used in amazing new ways every single day.

In one sentence

Responsible for design, develop, modify, debug and/or maintain software systems.

Responsible for one or more specific modules within a large software system scope

What will your job look like?
Design, configure, install and upgrade environments through the product life cycle
Ongoing troubleshooting environment operability problems and services in critical and non-critical paths by using internal and external knowledge bases to ensure maximum environment availability
Ongoing automating existing processes, through batch files and shell scripting in order to remove team from critical path and increase efficiency.
24/7 support of applications to ensure the highest standards of availability, resilience, integrity, security and performance required by our business systems.
Provide a high level of standard deliverables and work according to company methodology.
All you need is...
Knowledge of Ericson Granite application is a MUST
Expertise in administration and maintenance of at least one middleware area – Weblogic & Tomcat
8+ years of total experience in Middleware Technologies
Able to work in shifts and on-call on weekends
Strong in troubleshooting and process oriented
Experience with DevOps Tools and methodology
Customer facing capabilities, coordinate with site counterparts
Good interpersonal skills, ability to share knowledge with other team members, ability to acquire knowledge within the team, well suited to team work.
Ability to work under pressure
Flexible to work in Shifts / Long hrs as per business needs
Why you will love this job?
You will be challenged with design and develop new software applications
You will have the opportunity to work in a growing organization, with ever growing opportunities for personal growth
You will have the opportunity to work with the industry most advanced technologies","Amdocs
3.8",Gurgaon
Software Engineer - Fullstack Developer,"Job Requisition ID #
20WD40736

Job Title: Software Engineer - Fullstack Developer
Location: Pune
Job ID: 20WD40736

Position Overview
This is an exciting opportunity to be part of a dynamic team at Autodesk Pune, India. We are looking for Engineers who love finding efficient, scalable and thoughtful solutions to a variety of technical and product challenges. As Full Stack Engineer you are expected to deliver top quality Web and Cloud Solutions to meet a set of functional requirements. You will be working in a Full Stack Engineer in self-sufficient scrum team comprised of highly functional individuals. You are expected to design and build highly reliable, available and scalable services & web components with a platform focus

Responsibilities :
Candidate should be able to visualise & ideate high-level designs for cloud software and implement highly scalable web and cloud solutions
Candidate is expected to collaborate with architects, product designers, product managers and other engineers to implement high-quality solutions
Candidate is expected to be able to conceptualise, develop and quickly prototype backend & front-end solutions. They are expected to take full ownership of feature and implement end to end solution as per directions / ideation done in collaboration with Senior Developers or Architects and should ask right questions in context of a requirement, and should be able to brainstorm solution based on inputs and map it to our existing architecture
Candidate is expected to collaborate with other front-end developers and rest of team members to establish objectives and design more functional & cohesive code
Candidate should be able to Identify bottlenecks and bugs, and devise solutions to these problems
Candidate should be able to design & expose Rest Endpoints on Back-end Cloud-based data management service and should also be able to design UI Components in Front End Web Application as and when needed
Minimum Qualifications :
Bachelor’s or Master’s degree in any Engineering discipline from reputed engineering college
4+ Years of experience as a Full Stack Developer
Candidate should have strong hands-on in Java.
Candidate is expected to be well-versed in designing Rest APIs (JAX-RS, JSON, etc) as per the functional specification
Candidate should have strong hands-on on some of the database technology such as MySQL, Oracle, MongoDB etc
Candidate should have clear understanding of Data Structures and Algorithms. He should be able to map and apply them appropriately in Problem Solving
Candidate is expected to be well versed in designing cloud solutions. They should have clear understanding of differentiators that go into decision making process whenever developing solutions to address functional requirements such as Caching, Logging, Traceability, Scalability, Resiliency etc
Candidate should have clarity of Design Patterns, OOPS Principles, SOLID Principles and as well as in-depth understanding of design paradigms in Cloud Services
Candidate should have good Hands-on in JavaScript. Familiarity with JavaScript, prototype based inheritance, scopes, variable and function hoisting, ES6 Standard, etc
Candidate Should have Strong Communication and Analytical skills
Candidate Should be able to clearly communicate complex technical nuances to Leads, Scrum Masters and be able to facilitate inter-team coordination
Candidate Should be willing to continuously learn new technologies and driven to adopt best practises. Should be Passionate, adaptable, flexible, independent and self-motivated individual who take initiative and ownership of projects are desired
Ideal Candidate:
Hands-on with Node.js & AWS Stack is highly preferred
Hands-on with Frameworks like Spring, SpringBoot, etc is a highly preferred
Hands-on with ORM's like Hibernate, JPA, etc is highly preferred
Familiarity with writing UT's & TDD Based Development approach is highly preferred
Hands-on knowledge of schema less databases such as Elastic search, Redis, etc is preferred
Familiarity with modern tooling in Java-based micro service architecture such as Gradle, etc is good to have
Familiarity with Docker, Jenkins, etc. is good to have
Hands-on with any one of the JavaScript frameworks viz. AngularJS, Angular, React, Vue, etc is good to have
Hands-on with CSS3 is good to have
Familiarity with any of the frameworks like Jasmine, Protractor, Cypress, Jest, JUnit, JBehave, Serenity, etc is good to have
#LI-POST

At Autodesk, we're building a diverse workplace and an inclusive culture to give more people the chance to imagine, design, and make a better world. Autodesk is proud to be an equal opportunity employer and considers all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic. We also consider for employment all qualified applicants regardless of criminal histories, consistent with applicable law.

Are you an existing contractor or consultant with Autodesk? Please search for open jobs and apply internally (not on this external site). If you have any questions or require support, contact Autodesk Careers.","Autodesk
4.0",Pune
Front End Software Developer,"Position Overview:

Front end engineers at H2O.ai collaborate with experts in data science, machine learning, data visualization, and product design to design, build and ship new features in Driverless AI, our flagship automatic data science platform. Driverless AIs user interface is highly interactive and information-dense, with real-time visualizations and information displays for visualizing large datasets and live monitoring of machine learning processes and systems.

This position offers the opportunity to work directly with Leland Wilkinson, author of The Grammar of Graphics.

Requirements:
Experience in Javascript (Typescript), HTML, CSS3, GIT, and Linux.
Experience with D3.js or some visualization library is a plus
We usually use Typescript and ReactJS. Experience with one of Vue.js, Angular, React, Knockout, or Ember is a plus.
Experience with Jade, Stylus, Haml, SASS, SCSS, or similar framework is a plus.
Experience with prototyping ideas in Sketch, Photoshop, or Illustrator is a plus.
You will:
Collaborate with stakeholders across the organization such as experts in data science, product, design, infrastructure, and operations to build new features for Driverless AI related to machine learning model construction, evaluation, deployment, and monitoring
Collaborate on improving and extending Driverless AI user interface
You may be fit for this role if you:
Can put yourself in the shoes of your users and be a steward of crafting great experiences.
Thrive in a collaborative environment involving different customers, stakeholders, and subject matter experts who treat their colleagues exceptionally well.
Enjoy working with a diverse group of people with different expertise.
Uphold best practices in engineering, design, and operations.
Work with engineers across the company to build new features.
Bonus points for:
Experience with other languages or backend development, especially Python, C++, Go, or Java. However, languages can be learned: we care much more about your general engineering skills than knowledge of a particular language or framework.
Enjoy being a generalist working on both the frontend, backend, and anything it takes to solve problems and improve the product.
Hold yourself and others to a high bar when working with production systems.
Thrive in a collaborative environment involving different customers, stakeholders, and subject matter experts who treat their colleagues exceptionally well.
H2O.ai perks:
Flexible work hours
H2O.ai is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, sexual orientation, gender identity, disability, or veteran status.

Work Location - Across India

Powered by JazzHR","h2o.ai
4.1",India
Software Engineer CAMS,"As Software Engineer you will be working on the Centralized Appliance Management Service (CAMS). It allows to optimize existing Qualys products and create innovative way of delivering those to a customer. This opening is your chance to create significant impact on a product improvement and delivery options..

Responsibilities:
Design, develop and deliver Linux services and automation behaviors using C/C++ (shell scripts and Python appreciated)
Design, develop and deliver micro-services using JAVA (GoLang appreciated)
Conceive and deliver new features and improvements in a fast paced environment as a part of a growing engineering team
Develop capacity and monitoring plans for the services you write
Collaborate across the company to define, design, build and improve various products
Qualifications
Experience in object oriented software development using JAVA (Spring boot, JPA/ hibernate/ maven)
Experience in Linux system oriented software development using C/C++ (Makefile, RPMBuild, Docker, Kubernetes/Swarm)
Experience in developing micro-services for private and public clouds
Hands on experience with DevOps tools like Puppet and/or Ansible is must
Hands on experience with hypervisor (VMWare ESXi, HyperV, etc.) is must
Good knowledge of networking and Linux system services (systemd, etcd).
Understanding of HTTP (0.9/1.0, HTTPs, TLS/SSL, Certificates, HTTP proxy/reverse proxy architecture and behavior understanding appreciated).
Ability to think out-of-box and zeal to continuously improve design and implementation.
Excellent communicator and team player
BS/MS in Computer Science or related field
Preferred Skills
Hands on experience with Qemu, Packer, Terraform (VMWare, Hyper-V, AWS, Azure, GCE, Alibaba cloud appreciated)
Knowledge of CoreOS, Kubernetes, Docker, Swarm
Knowledge of Kafka, Casandra, Elastic Search
Good understanding how distributed systems","Qualys
3.0",Pune
Software Developer,"Software Developer-20000AZJ
Preferred Qualifications


Oracle CGBU

Oracle CGBU (Oracle Global
Business Unit) focuses on building world class products and solutions for the
communications industry. The top telecom service providers across the globe use
our products and solutions.

Expectation from Students:

We are looking for bright and
energetic individuals with keen interest in making a difference in the
communication industry. These individuals should demonstrate ability to solve
problems, take initiative to learn and positively contribute in building our
products and making our customers successful.

Job profile:

Work within engineering teams
that build market leading enterprise solutions using best of breed product
development practices and technologies. Some key areas where people would work
are server side ,UI/UX product development, testing, test automation, SaaS
development, deployment and integrations.

Job Description:

Analyze, design develop,
troubleshoot and debug software programs for commercial or end user
applications.

Writes code, completes
programming and performs testing and debugging of applications.

As a member of the software
engineering division, you will

· develop software according to provided design
specifications

· Analyze system specifications and existing business
processes and information systems.

· Build enhancements and resolve bugs.

· Build and execute unit tests and unit test plans.

·
Work involves some problem solving with
assistance and guidance in understanding and applying company policies and
processes.

·
Gaining competence in own area and acquiring a
higher level understanding of role, processes and procedures.

·
BS degree or equivalent experience relevant to
functional area.

Detailed Description and Job Requirements
Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.

As a member of the software engineering division, you will use basic knowledge of software architecture to perform tasks associated with developing, debugging or designing software applications or operating systems according to provided design specifications. Build enhancements within an existing software architecture.

Work involves some problem solving with assistance and guidance in understanding and applying company policies and processes. Gaining competence in own area and acquiring a higher level understanding of role, processes and procedures. BS degree or equivalent experience relevant to functional area. 0-2 years of previous software engineering or related experience.
Job
: Product Development
Location
: IN-IN,India-Bengaluru
Organization
: Oracle
Job Type
: Regular Employee Hire","Oracle
3.7",Bengaluru
Java Software Engineer,"We are looking for innovative and enthusiastic technologists with passion for writing high quality code to join our Engineering team at Chandigarh.
You will be part of a dynamic and talented technology global team delivering and supporting Fintech product platform built with latest technology stack to meet the growth needs of the business. As part of the engineering team, you will have the opportunity to work on a leading edge technology solutions platform primarily on web and server side applications.
You will be working on solutions based on Java/AJAX/Web-Services/Spring/Angular and other UI frameworks/AWS and a host of other cutting edge enterprise strength technologies. You will be responsible for independently analyzing problems and providing solutions by leveraging technology that fits the best. Out of box thinking is expected.
You will be collaborating with the Product, Quality and Operational teams to ensure the designed service is fully operational with streamlined process and procedures for ongoing supportand maintenance.

Responsibilities:
Strong Development Skills in Java (JDK 1.7 OR 1.8)
Java 7 Features: Enums, Annotations, Generics, Auto boxing, Loops, Concurrent APIs etc.
Strong experience with J2EE, Core Java (Serialization, Synchronization, Concurrency,
Reflection), Frameworks/ORM tools (Struts/Springs/Hibernate/toplink/JPA/Ibatis etc),
Presentation Layer (JSP/Servlet), Databases, Build and Release, Systems Integration, Agile.
Strong in software development process, test driven development.
Strong OO design skills/implementation of design patterns.
Experience with Multithreading/Data Structures and Algorithms is highly preferred.
Experience with AWS or other cloud-based solution is highly preferred.
Expected to stay updated of new technologies and of changes in technologies that affect back-end and front-end web development.
Good communication skills and ability to work with global teams to define and deliver on projects.
Self driven and fast learner with high sense of ownership
Skills & Qualifications Required:
**Should have scored 70% & above in 10th and 12th grade.
A Minimum of a Bachelor’s degree in Computer Science or related software engineering
discipline, or equivalent
Ability to learn quickly and independently
Strong and innovative approach to problem solving and finding solutions
Excellent communicator (written and verbal, formal and informal)
Flexible and proactive/self-motivated working style with strong personal ownership of
problem resolution
Ability to multi-task under pressure and work independently.
Ability to prioritize when under pressure
Business Knowledge on financial services domain experiences would be a plus.","Finxera
4.3",Chandigarh
"Software Engineer, Python Developer","Ciena may well be the most important technology company youve never heard of. The innovations that wow us (driverless cars), and those we now take for granted (the ability to mobile-stream your favorite show) are the products of ingenuity from some brilliant and forward-thinking companies. But those companies rely on Ciena, another vanguard of innovation, to create and advance the underlying networks that bring their breakthroughs to our doorsteps. VR, AI, IOT, 5G literally none of it would be possible without the mind-boggling technology that makes the internet itself work. For more than 25 years, Ciena has been the global leader in networking strategy, and our technology has been part of the critical infrastructure running within the most advanced companies in the world.


Cienas Blue Planet division is seeking a Software Engineer to develop extended capabilities of our leading automation platform. This is an exciting opportunity to be involved with Blue Planets Intelligent Automation Solution and showcase our platform thru solution demos. The suite of solution demos provides demonstration capabilities for our sales teams and partners to experience our orchestration, assurance, service order management, and inventory solutions.

As part of the Solution Development and Demo team, you will be responsible for developing extended SW capabilities thru our platforms APIs and SDK. If you have experiences on software development & scripting and have passion to build leading-edge automation solution demos, we would like to talk to you!

Role & Responsibilities
You will work within an agile development environment with our Engineering team to design, develop, and deliver SW extensions for solution demos.
Develop new software micro-services, libraries, and features for Resource Adapters (RAs), NETCONF/YANG based device simulators, and tool to auto generate data models and RA pipelines
Participate in all phases of solution demo development cycle plan, design, implement, document, and testing.
You are a motivated self-starter who is highly results driven, takes enormous pride in your work & demonstrates a high degree of enthusiasm for demo excellence & ongoing self-development.
Required Experience
Bachelors/Masters in Computer Science or equivalent experience
Strong understanding of Computer Science fundamentals, algorithms & design patterns
5+ years of development experience preferably on languages such Java / GoLang / Python
Basic understanding of networking including L0/L1/L2/L3 Switching & Routing, NETCONF, YANG
Interest and ability to quickly learn and ramp-up on new languages, frameworks, and technologies
Ability to write understandable, reliable and testable code with minimum supervision
Desirable knowledge or experience in (a plus not mandatory)
Distributed, Highly-Available systems running at large scale
Distributed platforms and stream processing using Kafka or similar systems
Cloud environments (e.g., Docker, AWS, Openstack etc)
Fundamentals of SDN and NFV (Network function virtualization)
Rewarding experience. Meaningful outcomes.

Making a difference in people's lives through design and implementation of leading network technologies. That's what motivates us.

A distinct way to work

Free thinking, free discussion, and collaboration are the norm. Expect more satisfying outcomes - both personal and professional.

Ciena values the diversity of our workforce and respects its employees as individuals, regardless of race, nationality, religion, sexual orientation, gender or age.

Ciena is also committed to developing inclusive, barrier-free selection processes and work environments. If contacted in relation to a job opportunity, you should advise Ciena in a timely fashion of the specific needs / accommodation measures which must be taken to enable you to be assessed in a fair and equitable manner. Information received relating to any specific needs / accommodation measures will be addressed confidentially.

What you can expect from us
You will receive notification of your successful application
Successful applicants will be contacted by Talent Acquisition for an initial discussion
If suitable you will be considered for the short list and our formal interview process","Ciena
4.3",Pune
Software Engineering- Java Developer,"As a member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally.

This role requires a wide variety of strengths and capabilities, including:

BS/BA degree or equivalent experience
Advanced knowledge of application, data, and infrastructure architecture disciplines
Understanding of architecture and design across all systems
Working proficiency in developmental toolsets
Knowledge of industry-wide technology trends and best practices
Ability to work in large, collaborative teams to achieve organizational goals
Passionate about building an innovative culture
Proficiency in one or more modern programming languages
Understanding of software skills such as business analysis, development, maintenance, and software improvement
JPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.

We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.","JPMorgan Chase Bank, N.A.
3.9",Bengaluru
Software Developement Engineer,"The role will challenge with unique opportunity to collaborate on cross service, design changes to propose new architecture and/or modify existing architecture, and drive the right technical trade-offs between short-term and long-term concerns. You will have to deal with significant complexity while building features due to changes necessary in various services/pages such as eBooks discovery, search, list, product detail page, payment services and so on. The complexity manifests further as those features will have to be scalable and work seamlessly on different surfaces like PC Web Browser, Mobile Web browser, Amazon Android application, Kindle Reader on Android & IOS, Kindle for IOS and Amazons Eink. Building solutions in BR Kindle store team offers you to develop your skills as full stack developer by allowing you to work in variety of technologies such as REST/RPC services, website frameworks, and variety of AWS technologies like NoSQL DBs, lambdas, and so on.
As a Software engineer you will have unique opportunity to work with Amazons best Principal engineers and SDE3 on other teams thus providing opportunities to influence software architecture and design of variety for systems. Your responsibility will also include also include growing/guiding junior engineers.

Basic Qualifications

· Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design
B.E/B.Tech/MCA/M.E/M.Tech/Ph.D degree in computer science or related fields
* 1+ years of experience as a developer or SDET
* Computer Science fundamentals in algorithm design, problem solving, and complexity analysis
* Proficiency in, at least, one modern programming language such as Java, C#, and knowledge of Python or Perl
Equally important to these specific skills are a candidate's ability to:


Preferred Qualifications

BS/MS/PhD in Computer Science/Math or equivalent
· BS in computer science or related field.
· 2+ years of relevant professional software development experience: designing, developing, and delivering software written in Java, C#, or C++, web development.
· Knowledgeable in object-oriented design patterns.
· Experience building highly scalable and distributed systems.","Amazon
4.3",Chennai
Full Stack Senior Software Engineer,"Company Overview:

H2O.ai is the open source leader in AI with a mission to democratize AI for everyone. H2O.ai is transforming the use of AI with software with its category-creating visionary open-source machine learning platform, H2O. More than 18,000 companies use open-source H2O in mission-critical use cases for Finance, Insurance, Healthcare, Retail, Telco, Sales and Marketing. H2O Driverless AI uses ""AI to do AI"" in order to provide an easier, faster and cost-effective means of implementing data science. H2O.ai partners with leading technology companies such as NVIDIA, IBM, AWS, Intel, Microsoft Azure and Google Cloud Platform and is proud of its growing customer base which includes Capital One, Progressive Insurance, Comcast, Walgreens and Marke tAxess.

For more information and to learn more about how H2O.ai is driving an AI Transformation, visit www.h2o.ai.

Job Summary

Full stack engineers at H2O.ai bridge the gap between backend, frontend and operations systems to solve technical challenges quickly and effectively. You will work on improving and extending Driverless AI, our flagship automatic data science platform, using technologies that span Python, Go, Typescript, and Java where you will design, test, and ship concise, precise code every day. In this cross-functional role, you will collaborate with experts in data science, machine learning, data visualization, and product design to build and ship new features in Driverless AI.

What will you be doing:
Design, build, configure, and test application software. Our architecture consists of a growing number of microservices, data visualization, enterprise services that drive our platform. Working on a small, dedicated service team, you will ensure your product and services are able to scale while maintaining high-performance in a 99.99% up-time environment.
Collaborate with stakeholders across the organization such as experts in data science, product, design, infrastructure, and operations to build new features for Driverless AI related to machine learning model construction, evaluation, deployment, and monitoring.
Work with a wide range of systems and technologies to own and solve problems from end-to-end
Uphold our high engineering standards and bring consistency to the many codebases and operations you will encounter
You may be fit for this role if you:
Can put yourself in the shoes of your users and be a steward of crafting great experiences
Enjoy being a generalist working on both the frontend, backend, and anything it takes to solve problems and improve the product
Can stitch together many different services and processes together even if you have not worked with them before
Enjoy working with a diverse group of people with different expertise
Thrive in a collaborative environment involving different customers, stakeholders and subject matter experts who treat their colleagues exceptionally well.
Take pride in working on projects to successful completion involving a wide variety of technologies and systems
Uphold best practices in engineering, design, and operations
Work with engineers across the company to build new features
Improve engineering standards, tooling, and processes
Hold yourself and others to a high bar when working with production systems
Think about systems and services and write high-quality code. We work mostly in Java, Python, Go, and Typescript with some Scala. However, languages can be learned: we care much more about your general engineering skills than knowledge of a particular language or framework
Debug production issues across services and multiple levels of the stack
Have built distributed systems and services, distributed messaging, and know your way around different storage systems including RDBMS and Redis.
Education and Experience
3-10 years of previous experience in Product Development and Software Engineering
Excellent programming ability
Write high-quality code. We work mostly in Java, Python Go, and Typescript with some Scala. However, languages can be learned.
*We care much more about your general engineering skills than knowledge of a particular language or framework

*Its not expected that any single candidate would have expertise across all of these areas.

Work Location - Across India

Powered by JazzHR","h2o.ai
4.1",India
CPQ Developer,"Job Description
•Perform hands-on technical design, prototyping, proof-of-concepts, and development tasks as required in support of current and new Oracle CPQ (BigMachines) Cloud projects
•Ensure solution is scalable and meets overall business requirements and identify/document technical gaps
•Perform tasks as identified by Project Manager for CPQ (BigMachines) implementations
•Be recognized as a Technical expert in CPQ
•Conduct code reviews with Technical Leads to ensure developed code meets customers’ business requirements
•Coordinate with onshore/offshore teams alike, manage personal task assignments, and take ownership of assigned deliverables
•Keep on top of tracking assigned tasks/deliverables, risks & issues and report to Management as needed
•Monitor and drive issues to resolution
•Participate in validation/testing and release activities as needed
•Document design, code consistently throughout the design/development process
•Prepare and deliver demonstrations/presentations to client audiences, professional seniors/peers
•Adhere to best practices constantly around code/data source control, ticket tracking, etc. during the course of an assignment
•Adhere to instruction/expectations around administrative activities such as time entry, HR tools, etc.

RESPONSIBILITIES
•Minimum 3 to 5 years’ experience as a team member of 2 or more successful software project implementations related to Oracle CPQ Cloud (BigMachines)
•Experience in salesforce.com
•Awareness of web, database, and object oriented software technologies, and force.com
•Strong Technical background, Analytical, and Problem-solving skills are required
•Self-motivated to self-study and attain specialization certifications as needed
•Open to learn other CPQ tools and apply domain expertize to other CPQ implementations as needed
•Must possess strong communication and interpersonal skills
•Ability to work collaboratively within a team environment of cross functional and cross vendor teams, and deliver to aggressive timelines
•Required travel 25-50%

SKILLS & EXPERIENCE
•Experience with Quote-to-Cash
•Experience with CRM or ERP
•More experience in CPQ and Contract Management domain
•APEX and Visualforce skills are desired

PEOPLE MANAGEMENT ACTIVITIES

Forward Focused Leadership – Responsible for coaching team members:
•Technical Skills Management
•Training and Development Management","Keste
3.8",Hyderabad
Software Developer,"Functional Area Other
Industry Type IT-Software-Software Services
Keywords Javascript,HTML,Ajax,Photoshop,Web development,Application programming,Software services,Programming,Web technologies,CSS

We are looking for talented UI/Web developers capable of developing highly demanding applications. As a member of Ceino s web development team, you will have the opportunity to work with highly motivated and talented team members to develop cutting edge solutions. If you'd like to be part of a fast - growing and highly innovative company, today!

Industry: IT - Software / Software Services
Functional Area: IT Software - Application Programming, Maintenance
Role Category: Programming & Design
Role: Software Developer
Employment Type: Permanent Job, Full Time Desired Candidate Profile

Education: UG - (B.Tech/B.E. - Any Specialization, Computers, B.Sc - Computers, BCA - Computers) AND (M.Tech - Computers, MCA - Computers).

Develop high - quality mobile/web applications (both product and custom applications)
Ensure the quality of work meets the standards set by the team lead.

Work hard and have fun! Requirements:
0 - 2 years of HTML, CSS, JavaScript, Ajax experience
Experience in converting Photoshop JPEGs to HTML/CSS.
Experience in designing and implementing web interfaces that are scalable, extensible, and maintainable.
Understanding of Cross - Browser Compatibility Check.
Knowledge in AngularJS and React JS is an added advantage.
Excellent problem solving and communication skills

Desired Candidate Profile

Profile Description
NA

Under Graduate Qualification

PG Qualifications Any PG Course (Any Specialization)
Note: Candidate should have either UG or PG qualifications","Ceino technologies Pvt. Ltd.
3.8",Chennai
Software Engineer,"The Opportunity:

We’re looking for a Software Engineer to help us push the boundaries of what education can offer through the power of technology. Education is our passion and our team members bring that to work each day as they aim to advance learning in every region of the world. Blackboard is the world's leading education technology company, providing dynamic products and services to the global education community. We’re focused on driving innovation in EdTech and working with our clients to create a smarter learning environment.

For more information about Blackboard Inc. and our career opportunities, please visit www.blackboard.com.

This role focuses on Blackboard Learn, where we pride ourselves on creating well-designed web and mobile solutions to support learners, instructors, and administrators. Blackboard Learn allows learners and instructors to access online educational experiences wherever and whenever they want through web and mobile devices. Our technology helps instructors breathe life into educational content, brings efficiency to day-to-day tasks, and empowers instructors with tools to engage and assess every learner. We help motivate learners by promoting collaboration, communication, and connections with their peers and instructors.

As Software Engineer, you will be responsible for web application development and demonstrating expertise with Java and REST APIs. Specific responsibilities will include:
Becoming an active member of an agile team of developers participating in daily stand-ups, design sessions, code reviews, and sprint demos
Embracing test development as an integral part of what you deliver as a software developer
Delivering and maintaining cloud-based applications including troubleshooting live production environments, minimizing downtime, and quickly responding to client-reported issues
The Candidate:

Required skills/qualifications:
Light experience designing, writing, and deploying scalable software
Familiarity with web application development and SQL databases
Light experience with the Java and JavaScript frameworks like React and Angular
Familiarity with OOD/OOP, data structure, and algorithm analysis
Strong problem-solving skills in large, scalable, complicated systems
Ability to work with cross-functional teams and communicate effectively with both technical and non-technical audiences
Fluency in written and spoken English
Preferred skills/qualifications:
Experience with single-page applications, Node, jQuery, etc.
Experience with REST APIs, Spring framework, microservices, etc.
Experience with performance tuning against large, scalable, cloud-hosted services
Ability to pick up new technologies and frameworks
The Office:

Blackboard has an office in one of the biggest cultural, economic, and educational centers in South India: Chennai.
Located on OMR, the IT corridor of South Chennai
Easy access to Velachery, Thiruvanmiyur Railway station and bus stop
Very close to Tidel Park, Ascendas, and SRP Tools – Holiday Inn
Office provides lunch Tuesday – Thursday and evening snacks Monday – Friday
Office is situated behind Hotel Turyaa on the 5th floor of Rayala Techno Park
Fun Committee, Happy Fete Team, Food Committee, and Sports Committee ensures fun at work
ISR Team actively engages employees in contributing to various local charities
This job description is not designed to contain a comprehensive listing of activities, duties, or responsibilities that are required. Nothing in this job description restricts management's right to assign or reassign duties and responsibilities at any time.

Blackboard is an equal employment opportunity/affirmative action employer and considers qualified applicants for employment without regard to race, gender, age, color, religion, national origin, marital status, disability, sexual orientation, or any other protected factor.","Blackboard
3.9",Chennai
Software Engineering - Java Developer,"As a member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally.

This role requires a wide variety of strengths and capabilities, including:

BS/BA degree or equivalent experience
Advanced knowledge of application, data, and infrastructure architecture disciplines
Understanding of architecture and design across all systems
Working proficiency in developmental toolsets
Knowledge of industry-wide technology trends and best practices
Ability to work in large, collaborative teams to achieve organizational goals
Passionate about building an innovative culture
Proficiency in one or more modern programming languages
Understanding of software skills such as business analysis, development, maintenance, and software improvement

Required:
B.S. or M.S. in computer science, information systems, math, business, or engineering
7+ years of professional experience
Excellent written and verbal communication and presentation skills
Strong business analysis skills
Agile/Scrum methodology
Strong understanding of Java fundamentals
Spring Framework - preferably with Spring boot
Strong object oriented design and modeling skills
Understanding of REST, SOAP services and micro-services architecture
Familiar with Agile methodologies such as SCRUM, LEAN, etc
Familiar with development tools such as Jenkins, Rundeck, SVN/Crucible/Jira, Git/Stash, etc
Secondary Skills:
Ability to design and implement application with response times with low latency & high throughput
Use of APM tools, profiling tools and performance tuning process
Exposure to cloud native development methodology (AWS / Pivotal or any other provider) and related aspects like API
management, scalability
Experience with dev-ops, CI-CD and Agile methodologies
Experience in load testing and performance benchmarking
Exposure with Big Data technologies like Cassandra
Understanding of caching frameworks
Strong communication skills and ability to work in a multi-location team","JPMorgan Chase Bank, N.A.
3.9",Bengaluru
