Title,Location,Company,Salary,Sponsored,Description
Trainer - Data Analytics - EXL Bangalore,"Bengaluru, Karnataka",Edubridge Learning Pvt. Ltd,"₹25,000 - ₹35,000 a month",Organic,Must have very strong concepts of Data Analytics.2 to 6 years of experience in imparting technical training/ mentoring.PG: MCA/MS/MSC – Computer Science.
Senior Data Analyst Bangalore,"Bengaluru, Karnataka",Cleartrip,None,Organic,You would be responsible for all the data & analysis requirement related to this product.(ii) Excellent analytical abilities: data driven and understanding of…
Data Analyst,"Nagar, Rajasthan",Nath Outsourcing Solutions,None,Organic,Candidate with 1-3 Years of work experience of Charges/ Payment Posting in US Healthcare with RCM Company.
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Artificial Intelligence / Machine Learning Engineer,"Pune, Maharashtra",Healthcoco Technologies,None,Organic,"Are an expert at data visualization and presentation.You need to eat, breathe and sleep data.For you, everything has to be measured and data-driven."
Creative/ Data Analytics Manager,"Mumbai, Maharashtra",Mirum Digital Pvt. Ltd.,None,Organic,Possesses well-developed analytical ability to extract insight from data and translate into creative directions.Formulate specific and actionable insights.
Data Analyst,"Ghaziabad, Uttar Pradesh",Beno Staffing,"₹30,000 - ₹40,000 a month",Organic,Support management team and the Heads of Department with data-driven analysis.The financial data will be provided to be formulated into a representational…
Associate General Manager- Clinical Data Management & Biosta...,India,Syngene,None,Organic,"Ensure data management outputs, data quality standards meet highest regulatory and good clinical and documentation standards."
Sr Quality & Data Governance Analyst I,"A F Rajokari, Delhi",IHS Markit,None,Organic,Responsible for the development and support of incoming data processing.This is an on-going operational role to ensure that the data provided to the solution…
"Analyst, Analytics and Insights, National Vector Borne Disea...","New Delhi, Delhi",Clinton Health Access Initiative,None,Organic,He/she would require bringing all the data sets together and scientifically represent data that provides for informed decision making.
Manager - Data Integration Engineer,"Mumbai, Maharashtra",Trafigura,None,Organic,"Work closely with data scientists, data engineers, research analysts, and traders in a highly commercial environment.Data interface design and development."
Statistician/Data Analyst,"Bengaluru, Karnataka",Authenu,None,Organic,Determining suitable methods for data collection.Choosing a relevant method for analyzing the collected data.
Machine Learning Interns,"Kochi, Kerala",WildHerbs,None,Organic,"An internship for recent graduates who work extra hard to learn the latest in technologies.And then, help us build efficient self-learning applications & AI…"
Data Analyst,"Bengaluru, Karnataka",Travel Centric Technology,None,Organic,New data collection from internet.String data mapping skills by joining multiple tables in SQL DB.Bachelor or Master degree in Science or Information…
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Sciences - Associate,"Bengaluru, Karnataka",TheMathCompany,None,Organic,"We are changing the way companies go about executing enterprise-wide data engineering and data science initiatives, and we’d love to have you grow with us on…"
"Consultant, Advanced Analytics Python/R","Bengaluru, Karnataka",Fractal.ai,None,Organic,"Knowledge of data conversion strategy, capturing data, creating source to target definitions for ETL/ data flow process, data quality, and database management."
"Associate Manager, Reporting & Analytics","Bengaluru, Karnataka",Standard Chartered,None,Organic,"Understand Model related uncertainty risk such as data, regulatory, business strategy, that have a direct impact on the model’s performance."
Chemist,"Pune, Maharashtra",Ecolab,None,Organic,"Provide consulting on experimental design, mentoring, and work direction for junior lab scientists.Collaborate with anchor and divisional research scientists…"
Senior Data Scientist and Machine Learning Engineer,"Bengaluru, Karnataka",McAfee,None,Organic,McAfee is seeking an experienced data scientist to work on our next-gen threat assessment platform. Able to convey “stories” told by the data and presents…
Marketing Analytics Consultant,Chhattisgarh,Analytics Quotient,None,Organic,"Perform exploratory data analysis, develop/test business hypothesis to identify opportunities and generate data driven insights, plan, and recommendations."
Machine Learning,"Mumbai, Maharashtra",Viteos Capital Market Services,None,Organic,"The role involves the following responsibilities and deliverables:Work with business to concrete definition of the business case, scope of use case and ROI."
Data Operations Analyst,"Pune, Maharashtra",Evolent Health,None,Organic,"Execute and monitor Adhoc data processing requests.Identify, ticket and triage data operations incidents.Prior data operations/support function experience a…"
SAP MDM - Master Data Management-Business Analyst,"Bengaluru, Karnataka",Wipro Limited,None,Organic,"Collaborate with Business, IT Business Partners, Architects and Tech Leads to elaborate on the requirements.""As a Senior Business Analyst, you are responsible…"
Analytics Consultant,"Borivali, Mumbai, Maharashtra",FICUS VENTURES,None,Organic,"Knowledge of data conversion strategy, capturing data, creating source to target definitions for ETL/ data flow process, data quality, and database management."
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Senior Business Analyst – Consulting & Analytics,India,DenuoSource,None,Organic,Senior Business Analyst own the client engagement and is responsible for owning the deliverable.They form the heart of the DenuoSource team to bring the best…
Data Scientist,"Bengaluru, Karnataka",WeRecruit Talent,None,Organic,"Strong knowledge of data mining, machine learning techniques and statistics.Phd/MTech/MS or equivalent degree in Computer Science or Mathematics or Statistics."
EAP Support,"Pune, Maharashtra",Deutsche Bank,None,Organic,Understand complex bank problems and work with senior data scientists to address modeling needs.Comfortable getting and preparing data; this includes using SQL…
Master Data Associate Analyst (SAP),"Bengaluru, Karnataka",SPX FLOW,None,Organic,Assist master data leadership team with ad-hoc projects to improve overall master data.Properly document all master data processes and changes.
Data Scientist,"Mumbai, Maharashtra",Mastek Limited,None,Organic,"Strong skills in data structures and algorithms.Healthcare: medical adherence, medical risk profiling, EHR data, fraud-waste-abuse."
"Sr. Analyst, Risk Adjustment and Data Quality Governance","Pune, Maharashtra",Evolent Health,None,Organic,"The Sr Analyst, Risk Adjustment and Quality Data Governance, will be working with a highly-motivated team of software engineers and data scientists on ingesting…"
PySpark Developer,India,Larsen & Toubro Infotech Limited,None,Organic,"Responsibilities Build robust Machine Learning pipeline along with Data Engineer, Data Scientist Integrate, optimize and maintain the machine learning models…"
Business Analyst,"Bengaluru, Karnataka",Factspan,None,Organic,Our dedicated team of data scientists and consultants partner with the clients to provide analytics solutions which organizations need every day to take data…
Principal Statistical Programmer,"Bengaluru, Karnataka",Navitas Life Sciences,None,Organic,Good knowledge of CDISC data structures as well as a solid understanding of the development and use of standard programs.
GS Accelerate - Louisa - Data Analyst,"Bengaluru, Karnataka",Goldman Sachs,None,Organic,You will help design data architecture to enhance existing pipelines as well as build feeds for new data sources.HOW YOU WILL FULFILL YOUR POTENTIAL.
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Manager - Data Scientist,"Bengaluru, Karnataka",RGF Professional Recruitment,None,Organic,Review data and develop visual representations of data to support management decision making.Develop incremental reporting requirements and maintain and manage…
Senior Machine Learning Engineer,"Hyderabad, Telangana",Creditvidya,None,Organic,Be ready to work on distributed programming and big data frameworks such as Spark and optimize the performance on multiple nodes.The candidate is expected to:
Sr.Business Research Scientist,"Chennai, Tamil Nadu",ADCI - Tamil Nadu,None,Organic,"Should be able to communicate effectively with business teams, tech teams as well as scientists from different groups.Key Responsibilities for this Role:-."
AIM-SBS-TTS-APAC-C10,"Bengaluru, Karnataka",CITI,None,Organic,"Responsible for documenting data requirements, data collection / processing / cleaning, and exploratory data analysis; which may include utilizing statistical…"
Software Engineer - Data Engineering,"Bengaluru, Karnataka",Walmart,None,Organic,Create data tools for analytics and data scientist team members that assist them in building and optimizing their algorithms.Make impact at a global scale.
Supply chain management-Reporting and Analytics,"Mumbai, Maharashtra",Accenture,None,Organic,"In Master Data Management, you will be working on architecting master data solutions across platforms to consolidate content, synchronize data, provide…"
CIEL/SEL/1942: Jr data scientist,"Bengaluru, Karnataka",CIEL HR Services,None,Organic,Experience with data visualization tools.Understanding of data warehousing & databases is critical.Ability to understand business use case and convert into…
Business Analyst : Consulting & Analytics,"Bengaluru, Karnataka",DenuoSource,None,Organic,Business Analyst owns the client engagement and is responsible for owning the deliverable.They form the heart of the DenuoSource team to bring the best of what…
Data Engineer (AI/ML),"Bengaluru, Karnataka",Mavenir,None,Organic,Define and implement data preparation and feature extraction for network data.Mavenir is purpose-built to redefine mobile network economics for Communication…
Associate Medical Data Review manager,"Bengaluru, Karnataka",IQVIA,None,Organic, Conduct in-stream data trend analysis in support of data quality and integrity (includes protocol compliance and targeted review of patient data).
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Machine Learning Engineer,"Bengaluru, Karnataka",Inkers,None,Organic,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.What we Expect from you?"
Machine Learning Engineer,"Bengaluru, Karnataka",Ignitarium Technology Solutions,None,Organic,"3 - 10 years’ experience developing software for Computer Vision, Machine/Deep learning.Hands on with C, C++, Python, Linux, C#."
Data Analyst,"Hyderabad, Telangana",GE Appliances,None,Organic,"The primary reporting platforms are Oracle Business Intelligence Applications (OBIA), Oracle Endeca Information discovery and Advanced planning command center,…"
Principal Data Analyst,India,Airtel India,None,Organic,Evangelize business analysis and data oriented culture in the organization to drive meaningful data driven decision making.The deep desire to succeed.
Senior Data Manager,"Chennai, Tamil Nadu",Pfizer,None,Organic,"Ensure operational excellence in collaboration with CDS for application of standards, data acquisition, proactive data review and query management, data…"
Product Manager - Data,"Bengaluru, Karnataka",BookMyShow,None,Organic,"Work with cross functional teams spanning across product, data scientists, data engineers, engineering and Product design."
Senior Research Associate,"Guwahati, Assam",The Institute of Advanced Study in Science and Tec...,"₹42,000 a year",Organic,"Desirable: (i) Good quality publications with cumulative journal impact factor (Thompson Reuter) above 5 based on first author publications, (ii) Expertise in…"
"Senior Analyst, Data Science, Global Insights Center of Exce...","Mumbai, Maharashtra",Ingredion,None,Organic,Facilitate new 2nd party/3rd party data integrations & partnerships to on-board new data into our data lake.Deep and varied technical experience in delivering…
AVP - modeling and analytics,"Mumbai, Maharashtra",Deutsche Bank,None,Organic,"Familiarity with time-series, account level, and panel data analysis.This involves leading meetings to facilitate important model-related decisions pertaining…"
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Senior Data Scientist,"Chennai, Tamil Nadu",Applied Data Finance,None,Organic,Experience with NoSQL and distributed data processing technologies such as Hadoop is also desirable.Strong with programming languages like Python and data…
Assistant Manager Analytics,"Bengaluru, Karnataka",Lymbyc Solutions,None,Organic,"Gather requirements, understand data structures, develop and deploy algorithms.Proficiency in R/Python/SQL for data processing, statistical techniques and…"
Data Analyst,"Rupnagar, Punjab",National Institute of Electronics and Information...,"₹80,000 a month",Organic,"Ability to handle large data sets.Knowledge of good data visualisation tools/dashboards.Proficiency in working on advanced Excel and at least one of Python, R…"
Data Analyst,"Ahmedabad, Gujarat",kyte Tech Consulting LLP,None,Organic,Acquiring data from primary or secondary data sources and maintaining databases.The data analyst will work to support a wide range of projects and requirements…
Data Analyst,"Pune, Maharashtra",DemandMatrix,None,Organic,Mapping business use case to data solution.We are looking for a seasoned data analyst who can understand business problems in depth with all nuances to map…
HR Analytics-Predictive Modeling and Analytics,"Bengaluru, Karnataka",Accenture,None,Organic,You will be working as a part of HR Analytics team which focusses on providing analytics solutions to help make data-driven decisions based on the worker…
"Research Scientist, Google Research","Bengaluru, Karnataka",Google,None,Organic,We are looking for exceptional research scientists to join Google Research India.From creating experiments and prototyping implementations to designing new…
Consultant - Data Science,"Bengaluru, Karnataka",Antuit,None,Organic,The data scientist will play a critical role in ensuring the products are configured to provide the best solution to the users.
Big Data Analyst,"Chennai, Tamil Nadu",ECS,None,Organic,Key Responsibilities: Team leads for small or module leads for large teams.Responsible for delivery of assigned module/ components /phases of a project.
Dev - Data Scientist,"Bengaluru, Karnataka",Diamondpick,None,Organic,Ability to understand various data structures and common methods in data transformation.Extensive background in data mining and statistical analysis.
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Lead Data Scientist,"Bengaluru, Karnataka",Walmart,None,Organic,2+ years of experience mentoring junior data scientists;The senior data scientist of ad targeting will be leading a team of data scientists and machine…
Manager,"Gurgaon, Haryana",EXL,None,Organic,"EXL Analytics provides data-driven, action-oriented solutions to business problems through statistical data mining, cutting edge analytics techniques and a…"
Data Analyst - World Refinery Database,"Hyderabad, Telangana",S&P Global,None,Organic,Experience working data with scripting languages like Python or MATLAB.5+ years of experience and strong interest in energy markets and working with data.
"Sr. Analyst, Procurement Analytics-India","Bengaluru, Karnataka",Silicon Valley Bank,None,Organic,"Solid experience in data analysis and reporting.Solid experience in data analysis and reporting.Compile data, analyze, summarize findings and provide…"
"Senior Analyst, Data Governance","Administrative Building, Andhra Pradesh",Invesco,None,Organic,"Develop a solid grasp of end-to-end investment management business processes, the required data to support these processes, and the data quality issues that may…"
Senior Manager Analytics,"Bengaluru, Karnataka",Mquest Business Solution,None,Organic,"7+ years of work experience in a related position, as a data scientist or Statistician building predictive analytics solutions for various types of business…"
Risk Analytics - Machine Learning Engineer,"Chennai, Tamil Nadu",DTCC,None,Organic,Collaborate with cross functional teams to collate data.Enhancing data collection procedures to include information that is relevant for building analytical…
Azure Data Lake Analytics-Lead,"Bengaluru, Karnataka",Wipro LTD,None,Organic,"Key skills required for the job are:Azure Data Lake Analytics-L3 (Mandatory).As a Lead, you are responsible for managing a small team of analysts, developers,…"
Data Analyst,"Hyderabad, Telangana",Impact HR Services Private Limited,None,Organic,"Roles & Responsibilities: - Provide quality, statistically valid analysis and related output - Collaborate with cross-functional internal resources Master the…"
Pricing Analytics Lead - Insurance,"Bengaluru, Karnataka",BRIDGEi2i Analytics Solutions,None,Organic,Position Description: BRIDGEi2i is looking for talented individuals with strong track record in implementing actionable analytical solutions to join their…
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Engineer - AIM,"Hyderabad, Telangana",Amazon Dev Center India - Hyd,None,Organic,"Knowledge of data management fundamentals and data storage principles.You will own many large datasets, implement new data pipelines that feed into or from…"
Senior Data Scientist- AI,"Bengaluru, Karnataka",Lymbyc Solutions,None,Organic,"We have created the world’s first data scientist, Leni, capable of understanding plain English queries from user, and autonomously being able to take decisions…"
Sr. Manager Analytics & Insights,"Jamshedpur, Jharkhand",Imurgence,None,Organic,To analyse and visualise process and business data in order to build optimisation models.Translate data speak to human speak by effectively conceptualizing…
Senior Analytics,"Hyderabad, Telangana",Saras Analytics,None,Organic,"Saras Analytics is a fast-growing data management and analytics company based out of Hyderabad, India.We are focussed on accelerating growth for e-commerce and…"
Data Scientist,"Bengaluru, Karnataka",Wipro Limited,None,Organic,"For Data Scientist Developer role:1.Strong programming skill in C++, Object orientated programming and File based Design.For QA / Automation Testing role:"
Software Engineer - Machine Learning,"Mumbai, Maharashtra",Saavn,None,Organic,"Strong understanding of algorithms, data structures and basic machine learning concepts.At least 2 year of experience in data engineering or machine learning…"
Clojure Developer,"Mangalore, Karnataka",Beyond Applications India Pvt Ltd,None,Organic,Implement model data flows to support running cutting-edge machine learning techniques on massive amounts of data.Expected Start Date: 1/8/2020.
Cloud Engineer for CVML (Computer Vision and Machine Learnin...,"Bengaluru, Karnataka",Ittiam,None,Organic,Design and development of data processing pipeline.Profile: The prospective candidate would be part of the Cognitive Media Technologies team at Ittiam that…
AI Engineer,"Chennai, Tamil Nadu",iKomet Technology Solutions,None,Organic,"Experience with data engineering, deep learning frameworks and related open-loop testing techniques is a plus.Automate processes by utilizing machine learning."
Data Analyst II,"Bengaluru, Karnataka",Synopsys,None,Organic,"3+ Years in data analyst role.Set up and maintain automated data processes.Create data dashboards, graphs and visualizations.5G. The Internet of Things."
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Machine Learning Test Engineer,"Bengaluru, Karnataka",Qualcomm,None,Organic,"Education Requirements Required: Bachelor's, Computer Engineering and/or Computer Science and/or Electrical Engineering."
Senior Analytics Manager,"Delhi, Delhi",IMMO Investment Technologies,None,Organic,"Help the company breathe data!Create tools and ""hacks"" to build a scalable data architecture schema.Create IMMO's data strategy end-to-end."
Quality and Data Governance Analyst II,"Hyderabad, Telangana",IHS Markit,None,Organic,Transferring data from various internal and external sources into the data collection application and checking existing data for discrepancies/duplicates.
Data Analyst,"Mumbai, Maharashtra",Lido Learning,None,Organic,We are looking for a data analyst to help us make better business decisions using information from our available data.Collecting data from various sources.
Data Analyst - World Refinery Database,"Hyderabad, Telangana",PLATTS,None,Organic,Experience working data with scripting languages like Python or MATLAB.5+ years of experience and strong interest in energy markets and working with data.
Data Analyst,"Vadodara, Gujarat",99Plus IT Solutions,None,Organic,Experience in data-driven problem solving.Identify and Analyze trends or patterns in complex data sets using statistical methods.
Data Analyst,"Mysore, Karnataka",Inspire Global Solutions,"₹10,000 - ₹15,000 a month",Organic,"Offerd Salary₹10,000- ₹15,000."
Project Assistant,"Shimla, Himachal Pradesh",ICAR-National Bureau of Plant Genetic Resources,"₹15,000 a month",Organic,Having good proficiency in computer (data management).Essential Qualification: 10+2 (Intermediate in any subject from any recognised Board/Institute and having…
Computational Linguistic,"Mumbai, Maharashtra",Crimson Interactive,None,Organic,"We have a passionate team of data scientists, coders, and linguists who have been working on it.We are building a world-class language-related product that has…"
Analyst - Data Science,"Bengaluru, Karnataka",Nuware Systems,None,Organic,"Data Scientist with Machine Learning, Python & R Programming Experience.Good Attitude and Communication skills, SQL, Excel Macros.Experience 3 to 6 Years."
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
