Title,Location,Company,Salary,Sponsored,Description
Developer,India,Larsen & Toubro Infotech Limited,None,Organic,"1. Around 4+ Years of experience on complex transformation using Abinitio GDE. 2. Good knowledge on PDL programming. Experience working with various Abinitio components and parallelism techniques. 3. Good working experience with all components of Ab Initio such as Scan, join, Partition by key, Partition by Round Robin, Gather, Merge, Interleave, Lookup etc. 4. Should have good understanding of business requirement. 5. Experience with various Abinitio parallelism techniques, Abinitio Graphs using Data, Pipeline & Component parallelisms 6. Excellent understanding of Continuous flow graphs and its implementation 7. Good working experience on generic graphs. 8. Expertise on SQL and Unix shell scripting. 9. Good knowledge in Data warehousing concepts. Strong Analysis skills. Good verbal and written communication skills. 10. Ability to Lead and manage team or module and Interact with customer."
Front-End Web Developer,"Gurgaon, Haryana",Pinkerton,None,Organic,"The Front-End Web Developer will produce a high-quality web portal for our internal and external customers. The Developer will build new web applications around Angular, HTML5, CSS, and other front-end technologies.
DETAILS
The Essential Functions Include:
Represent Pinkerton's core values of integrity, vigilance, and excellence.
Develop functional and appealing pages for web and mobile-based applications based on usability.
Implement responsive web design principles to ensure that our company website renders well across multiple devices and web browser.
Use a combination of markup languages to write web pages.
Create quality mockups and prototypes on tight timelines.
Create cascading style sheets (CSS) that are consistent across all browsers and platforms.
Promote the usage of UI Best practices according to the industry standard.
Assist in the development of applications and features that will be put on the website and in internal functions as well.
Monitor and rectify website performance issues during high traffic on website.
All other duties, as assigned.
Education/Experience
Bachelor's degree in Information Technology or similar field with at least four years of experience in building enterprise applications using Angular, Bootstrap, and other latest front-end technologies.
Competencies
Expertise in Angular, HTML, CSS, JavaScript, and Bootstrap.
Knowledge of responsive design, cross-browser compatibility and accessibility standards.
Creative Thinker to produce new design ideas and concepts.
Ability to work independently and with limitedinstructions.
Ability to solve problems creatively andeffectively.
Knowledgeable of the latest user interface trends, techniques, and technologies.
Excellent visual design skills with sensitivity to user-systemInteraction.
Experience with graphic design and multimedia contents.
Familiarity with Azure, Microsoft Stack, MS-SQL based application development environment.
Experience of working in agile/scrum development practices.
Experience in web and portal security and authentication mechanisms including single sign on.
Able to work independently and serve as an effective team player.

Pinkerton is an equal opportunity employer and provides equal opportunity to all applicants for all positions without regard to race/ethnicity, color, national origin, ancestry, sex/gender, gender identity/expression, sexual orientation, marital/prenatal status, pregnancy/childbirth or related conditions, religion, creed, age, disability, genetic information, veteran status or any protected status by local, state, federal or country-specific law."
"Intershop Ecommerce Developer [intershop,core Java,progressi...","Noida, Uttar Pradesh",e-Infochips,None,Organic,"Job Description
Prospect should Act as a technical expert in e-commerce, specifically ,B2B e-commerce Design and build a Java-based B2B E-commerce platform using Intershop e-commerce platform in an AGILE environment.

NOTE
Need Someone who can join in 30 days
Interviews to On-boarding - Virtual , till further notice
Work Travel: Bagmane Tech Park,Bengaluru.
Must Have Skills
5+ years of experience in Java, with at least 2 years of relevant experience in Intershop E-commerce platform
Must be excellent in Core Java
Must have at least 2+ years of hands-on experience with Intershop e-commerce platform.
Must have Excellent communication skills.
Strong knowledge and experience with integrations to back-end systems such as SAP, Oracle ERP solutions
Ability to lead and mentor teams of engineers working on the Intershop e-commerce Suite
To book your appointment Please connect at 9898791075.
Perks and Benefits
5 Days + Flexishifts + Fringe Benefits
Salary: Not Disclosed by Recruiter
Keyskills
Core JavaIntershopE - commerce
Desired Candidate Profile
Please refer to the Job description above
Education-
UG:B.Sc, B.Tech/B.E. - Computers, BCA
PG:M.Tech - Computers, MCA - Computers, MS/M.Sc(Science) - Any Specialization, Computers
Doctorate:Doctorate Not Required
Company Profile
eInfochips Limited
eInfochips, an Arrow company, is a leading global provider of product engineering and semiconductor design services. With over 500+ products developed and 40M deployments in 140 countries, eInfochips continues to fuel technological innovations in multiple verticals. The company€™s service offerings include digital transformation and connected IoT solutions across various cloud platforms, including AWS and Azure.

Along with Arrow€™s $27B in revenues, 19,000 employees, and 345 locations serving over 80 countries, eInfochips is primed to accelerate connected products innovation for 150,000+ global clients. eInfochips acts as a catalyst to Arrow€™s Sensor-to-Sunset initiative and offers complete edge-to-cloud capabilities for its clients through Arrow Connect.

Industry
Semiconductors / Electronics
Functional Area
IT Software - Application Programming, Maintenance
Role Category
Programming & Design
Role
Team Lead/Technical Lead
Employment Type
Full Time, Permanent"
Java Developer,"Jaipur, Rajasthan",Yusata Infotech,None,Organic,"Functional Area Other
Industry Type IT-Software-Software Services
Keywords Java Developer
Required Skills :

Skills in HTML, CSS, JQuery.

Knowledge of JavaScript.

Skill in Adobe Photoshop, Coral Draw, Dream weaver.

Strong problem understanding and resolution skills.

Should have good communication skills
Desired Candidate Profile
Profile Description
NA
Under Graduate Qualification
PG Qualifications Any PG Course (Any Specialization)
Note: Candidate should have either UG or PG qualifications"
Android Developer,"Ahmedabad, Gujarat",THE ITLION,"₹10,000 - ₹40,000 a month",Organic,"Responsibilities
Design and build advanced applications for the Android platform
Collaborate with cross-functional teams to define, design, and ship new features
Work with outside data sources and APIs
Unit-test code for robustness, including edge cases, usability, and general reliability
Work on bug fixing and improving application performance
Continuously discover, evaluate, and implement new technologies to maximize development efficiency
Job Types: Full-time, Walk-In
Salary: ₹10,000.00 to ₹40,000.00 /month
Experience:
total work: 1 year (Required)
Education:
Bachelor's (Required)
Programming Languages needed:
CSS (Preferred)
Work Remotely:
No"
SQL Developer,"Punjagutta, Hyderabad, Telangana",Manchukonda Prakasham Industries India,None,Organic,"Experience: 1 – 4 years, preferably in MS SQL / MySQL live projects for at least 1 year

Qualification: BSc (Computer Science) / MCA / BE (Computer Science) / Any Graduate with SQL course completion certificate from recognized training institution

Skills: Should have good communication skills, Self motivated, Learning ability, Team player and knowledge of business applications
Roles & Responsibilities:
The key responsibilities include:
UI Development
SQL programming
High Level & Low Level design
Please forward your resumes to: careers@manchukonda.com"
.net Developer,"Pune, Maharashtra",Saaki Argus And Averil Consulting,None,Organic,"Job Description

Responsibilities:
Designing, developing, testing, documenting and supporting new functionality and existing functionality following core principles, practices, processes and architectural standards of the organization
Writing well designed, testable and clean code
Contributing in all phases of the software development life-cycle
Resolving technical issues through debugging, research, and investigation
Desired Profile:
3+ years of experience in .net coding
Familiarity with the ASP.NET framework and SQL Server
Familiarity with VB.NET, Entity Framework, ASP.NET Web Forms, WCF service, SQL Server 2008
Understanding of Agile methodologies

Salary:
Not Disclosed by Recruiter
Industry:
IT-Software / Software Services
Functional Area:
IT Software - Application Programming, Maintenance
Role Category:
Programming & Design
Role:
Software Developer
Keyskills
entity framework
Html5
Debugging
SQL Server
vb.net
wcf service
Software Development
Rest
asp.net web forms
Coding
sql server 2008
ASP.Net
.Net
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Saaki Argus And Averil Consulting
Our client is one of the largest MNC IT / BPO / Consulting organisation with multi-center operations in India and a global cliente.

Contact Company:
Saaki Argus And Averil Consulting"
Sr. Ruby on Rails Developer,"Ahmedabad, Gujarat",AppLocum International,None,Organic,"Job Summary
Solid understanding of Ruby and object-oriented programming.
Experience with Ruby on Rails, along with other common libraries such as RSpec and Resque
Good understanding of the syntax of Ruby and its nuances
Experience with Ruby On Rails MVC app and REST APIs.
Basic understanding of front end technologies, such as HTML, javascript, bootstrap, CSS.
Experience working with background and Cron-jobs.
Experience in testing frameworks such as Rspec, Cucumber.
Good knowledge of relational database and have worked with PostgreSQL/MySql.
Ability to integrate multiple data sources and databases into one system
Understanding of fundamental design principles behind a scalable application
Able to create database schemas that represent and support business processes
Able to implement automated testing platforms and unit tests
Proficient understanding of code versioning tools such as Git
Familiarity with development aiding tools such as Bower, Bundler, Rake, etc
Familiarity with continuous integration
Knowledge or Experience working with Graphql API and AWS
Responsibilities and Duties
Design, build and maintain efficient, reusable, and reliable Ruby code
Integration of data storage solutions {{may include databases, key-value stores, blob stores, etc.}}
Integration of user-facing elements developed by front-end developers with server-side logic
Identify bottlenecks and bugs, and devise solutions to these problems
Help maintain code quality, organization and automatization
A knack for writing clean, readable Ruby code
Key Skills
Ruby on Rails, REST APIs, PostgreSQL/MySql, Graphql API and AWS,
Required Experience and Qualifications
4-5 Years
Job Type: Full-time
Experience:
work: 3 years (Preferred)
Industry:
IT Operations & Helpdesk
Work Remotely:
Temporarily due to COVID-19"
Dot Net Developer,"Jaipur, Rajasthan",Codunite Private Limited,"₹10,000 - ₹16,000 a month",Organic,"We have an urgent opening for ASP.Net with c# Developers in our organisation.Position : Developer, Very good knowledge for development on ASP.NET * Strong understanding of Object Oriented Programming with knowledge in Database. Hands-on experience in C#, ASP.Net MVC, Web API, Entity framework, Exposure in JQuery, AJAX & JSON or any JavaScript Libraries /JQuery/Node.JS) and SQL Server Database.* Integration of the front-end and back-end aspects of web applications. Design of the overall architecture of web applications and internal API* Strong knowledge writing and optimizing SQL queries, stored procedures, database triggers and indexes. * Experience in any Software Industries.
Job Type: Full-time
Salary: ₹10,000.00 to ₹16,000.00 /month
Experience:
Sql Dba: 1 year (Required)
C#: 1 year (Required)
DOTNET: 1 year (Required)
HTML: 1 year (Required)
Education:
Secondary(10th Pass) (Required)
Work Remotely:
Yes"
"Software Consultant (ASP.Net Core, Asp.Net MVC and MS SQL Se...","Bhubaneshwar, Orissa",ITPlusPoint Solution Pvt. Ltd.,None,Organic,"Develops code and supporting documentation
Works in a team environment to develop, test and deploy software changes
Works with clients to understand and implement new requirements
Provides operational support when necessary
Works the product backlog of features and bugs
Provides input on new designs and architecture as needed
Develops a well-tested, high performance, scalable web application
Stays current on new technologies and best practices
Strong experience with Microsoft ASP.Net Core, ASP.Net MVC and Web API
Experience with Microsoft SQL Server.
Experience with database normalization and design.
Experience with Microsoft .Net, MVC, Entity Framework, Web form, Window form/Desktop application WCF, Web API and business layer and front-end technologies.
Working experience in Agile development environment.
Experience with integration of third party API will be plus point
Experience with AJAX, HTML5, JavaScript/jQuery and CSS3.
Xml and Angular JS, node js .
Experience with Object-Oriented Design (OOD), distributed architectures.
Experience with multi-tier and cross-platform architectures.
Experience with developing of IT architecture plans and software development methodologies.
Deep knowledge of the .NET & MVC Framework, including Visual Studio, ASP.NET, ASMX and WCF, Web Services, and ADO.NET.
Strong knowledge of software implementation best practices.
Strong experience designing and working with n-tier architectures (UI, Business Logic Layer, Data Access Layer) along with some experience with service-oriented architectures (SOA).
Ability to design and optimize SQL Server stored procedures.
Experience with JQuery or similar technologies.
Ability to adapt quickly to an existing, complex environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player and exhibit exceptional relationship management skills.
Passionate about building high-quality systems with software implementation best practices while leading and mentoring a team of developers.
Remote / Work from Home - till Covid -19 pandemic situation
Work Location : Bhubaneswar, Odisha, India
Job Types: Full-time, Part-time
Experience:
ASP.Net Core, ASP.Net MVC and MS SQL Server : 2 years (Required)
total work: 2 years (Required)
Work Remotely:
Temporarily due to COVID-19"
Drupal Developer(Only from IT background) (Jr/Sr.),"Ahmedabad, Gujarat",KrishaWeb Technologies Pvt Ltd,"₹15,000 - ₹45,000 a month",Organic,"Required Qualification: B.CA, M.CA, BE, B.TECH, M.SC.IT with working experience in IT
Having Knowledge about :
Drupal CMS including D7 & D8.
Theme integration, Custom module development,
e-commerce and multilingual platform.
Drush, Composer, Drupal console.
updating core and module with migrate data form 3rd party server.
Knowledge of PHP & Twig template.
Having experience with HTML/CSS/JavaScript/JQuery.
Write Good Quality Software that Complies With Drupal Coding Standards.
Code Versioning Tool GIT, SVN.
Pantheon and Acquia environment
FTP, SFTP, and SSH to upload and download files.
Understand the client’s business needs and develops a solution with necessary validations.
Maintain Existing Web Applications and Appropriate Documentation With Code.
Undertake Quality Assurance and Testing For Functionalities Developed.
English communication skill is required.
Drupal 8, Drupal 9, Web developer
Job Type: Full-time
Salary: ₹15,000.00 to ₹45,000.00 /month
Experience:
work: 2 years (Preferred)
total work: 2 years (Preferred)
Education:
Master's (Preferred)"
Android Developer,"Chandigarh, Chandigarh",Uniyalas IT Solutions,"₹10,000 - ₹30,000 a month",Organic,"Need an Android developer to work from home on an existing project
Contact Person: - Gagan Uniyal
Contact No.-9780141785
Job Types: Part-time, Temporary
Pay: ₹10,000.00 - ₹30,000.00 per month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Programming Languages needed:
Java (Preferred)"
Cognologix Technologies hiring for Java Developers/Leads/Arc...,"Pune, Maharashtra",Cognologix technologies,None,Organic,"Job Summary:
We are urgently hiring for the following positions:
Java Developer (2+ Years)-Full-time
Java Technical Lead (6+ Years)-Full-time
Company Location: SB Road, Pune, IN
Responsibilities and Duties
Requirements:
Developer:
2 to 6 years of application development experience in Core Java Programming.
Experience with Data Structures and Algorithms, Spring & Hibernate is mandatory.
Very strong programming skills – Should be able to write optimized, modular code
Solid Agile Programming methodologies and general software development best practices.
Experience in developing unit tests and expanding unit test coverage (TDD).
Ability to work independently and proactive.
Excellent interpersonal skills to effectively interact with departmental clients and work effectively with all levels of management.
Technical Lead:
6 to 12 years of application development experience in Core Java Programming
Experience with Data Structures and Algorithms, Spring & Hibernate is mandatory.
Very strong programming skills – Should be able to write optimized, modular code.
Solid Agile Programming methodologies and general software development best practices.
Experience in developing unit tests and expanding unit test coverage (TDD).
Ability to work independently and proactive.
Excellent interpersonal skills to effectively interact with departmental clients and work effectively with all levels of management.
Benefits
About Company:
Cognologix is a technology and business development firm with a focus on emerging decentralized business models and innovative technologies related to Blockchain, Machine Learning, Conversational Bots, Big Data and Search. We help enterprises to disrupt – both large and medium – by re-imagining their business models and innovate like a start-up. The Cognologix team excels at the ideation, architecture, prototyping and development of cutting edge products. We are creative product accelerators-with the best and brightest minds to design amazing products that are innovative, disruptive and futuristic. We are equal employment opportunity provider. We firmly believe that a diverse and equitable workplace is critical to our business.
Advantage Cognologix:
People first Culture, Growth, Challenging Problems
Smart co-workers and mentors, agile and cross functional teams
Higher degree of autonomy, startup culture & small teams
Remote working options, competitive salary & family benefits
Opportunities to become expert in emerging technologies.
Performance based career advancement.
Job Type: Full-time
Salary: ₹100,000.00 to ₹18,000,000.00 /year
Experience:
java: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Java script developer,None,NÜTY Technologies,"₹30,000 - ₹40,000 a month",Organic,"NUTY Technologies is building the next generation direct-to-consumer unmanned food retail solutions. Our flagship product, Smart Retail, which includes unmanned smart kiosks powered by NUTY Smart Cloud, and combines the best of both Brick & Mortar and eCommerce. We welcome smart and talented individuals to join our multinational team of hardworking engineers driven and motivated to create an impact.
For more information, refer to www.nuty.co
Responsibilities
Create pixel-perfect mocks and code for new features across web and mobile
Work closely with the back-end developers to ensure smooth integration between web pages and back-end code
Capable of juggling multiple projects and related complexities at the same time
Programming interaction with JavaScript and/or a library such as jQuery, YUI or Prototype
Candidate should be able to develop and debug programs in an Agile environment
Requirements
Good knowledge and experience in building responsive web pages
Experience in Node.JS and React.JS. Free and Open Source Web Builder Framework and creating reusable UI components
Solid experience in writing cross-browser compatible front-end code with webpage loading performance techniques
Excellent time management skills and ability to take responsibility for deliverable
Qualification: B.Tech/B.E./MCA (only Full time)
Experience: 6+ years
Basic Mandatory Skills
HTML&HTML5;
CSS & CSS3
JavaScript
Jquery
Bootstrap
* Desired Skills - HTML, CSS, JavaScript, jQuery, Bootstrap
Job Type: Full-time
Salary: ₹30,000.00 to ₹40,000.00 /month
Experience:
total work: 6 years (Required)
java: 6 years (Required)
JSP: 6 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Android Developer,"Ahmedabad, Gujarat",THE ITLION,"₹10,000 - ₹40,000 a month",Organic,"Responsibilities
Design and build advanced applications for the Android platform
Collaborate with cross-functional teams to define, design, and ship new features
Work with outside data sources and APIs
Unit-test code for robustness, including edge cases, usability, and general reliability
Work on bug fixing and improving application performance
Continuously discover, evaluate, and implement new technologies to maximize development efficiency
Job Types: Full-time, Walk-In
Salary: ₹10,000.00 to ₹40,000.00 /month
Experience:
total work: 1 year (Required)
Education:
Bachelor's (Required)
Programming Languages needed:
CSS (Preferred)
Work Remotely:
No"
Software Developer,"Noida, Uttar Pradesh",CAAIM PVT LTD,"₹1,56,960 - ₹1,80,000 a year",Organic,"Full Stack developer with complete SDLC with good excel skills. good to have VB understanding.
Job Types: Full-time, Part-time
Pay: ₹156,960.00 - ₹180,000.00 per year
Experience:
total work: 1 year (Preferred)
full stack: 1 year (Preferred)
Education:
Diploma (Preferred)
Industry:
Education & Instruction
Work Remotely:
Yes"
Software Dev Engineer III,"Bengaluru, Karnataka",Tesco Technology,None,Organic,"Company Description

Tesco Bengaluru: We are a multi-disciplinary team creating a sustainable competitive advantage for Tesco by standardising processes, delivering cost savings, enabling agility, providing cutting-edge technological solutions and empowering our colleagues to do ever more for our customers. With cross-functional expertise in Global Business Services and Retail Technology & Engineering, a wide network of teams and strong governance we reduce complexity thereby offering high quality services for our customers. Tesco Bengaluru, established in 2004 to enable standardisation and build centralised capabilities and competencies, makes the experience better for our millions of customers worldwide and simpler for over 4,40,000 colleagues.
Tesco Technology consists of people from a number of different backgrounds, but having a common purpose to serve our shoppers a little better every day with our retail technological solutions. We shared a common interest in harnessing innovations in technology to enhance their shopping experience at Tesco stores. Whether making products, software or systems, our teams focuses on various aspects from taking strategic ownership of the architecture to delivering technological solutions such as design, testing, deployment, infrastructure, operation and security of the systems to ensure agile, smooth and safe operations. These help us to deliver the maximum business impact. Teams refine their internal processes to best fit their own needs, working to build core capabilities in application and services. We collaborate globally across teams to build end-to-end customer-facing solutions, as well as to share knowledge, experience, tools and techniques.

Job Description

Role Summary

As a Software Development Engineer - III I can demonstrate the skills required for a SDE(II) plus::
Take a business problem and come up with the technical strategy(push vs pull etc real time vs batches sync vs async) within the team high level design and lead the implementation
Need minimal directions or guidance and collaborate with SDEs across teams working on the same or similar business problem
Mentor the rest of the team
Ensure design or architectural deficiences are addressed
Consistently lead delivery of valuable features
Continually propose and drive process improvements
Propose new ways of doing things
Suggest novel ways to fulfil requirements
Help elaborate requirements where necessary

Software Development

Programming (Must be very Strong)

Demonstrate in depth knowledge of IDE language and toolset in language of choice.
Implement critical path components in a large or complex or project.
Demonstrate excellent understanding of language & framework and a good working knowledge of the abstraction layer underneath
Profile and optimise code
Understand threads threading model and concurrent programming
Comfortably test drive any feature/comfortable with TDD cycle
Demonstrate a good knowledge of other programming languages & paradigms and when to apply them
Comfortably debug/find complex problems

Design (Must be very Strong)

Identify and apply appropriate design patterns to problems
Comfortably develop large features
Understand Idempotence
Actively practice the boy scout principle leaves design code in a better state than when arrived
Demonstrate a good understanding of cohesion SOLID and how to apply
Understand importance of domain model and can coherently model a problem domain within a given context
Anticipate medium term (3-6 month) vectors of change and designs and abstracts accordingly
Understand and appreciate simplicity and the value of removing code
Understand design patterns such as CQRS and eventual consistency
Understand how to design for performance at all levels

Development Practice

Automate everything by default
Build a CI/CD pipeline
Automate security scanning and performance testing as part of build

Infrastructure

Demonstrate a good grasp of multiple operating systems
Demonstrate a good grasp of scripting techniques
Demonstrate expertise in one database & good grasp of multiple data storage paradigms and when to apply other technologies
Understand and can automate PaaS technologies
Understand when to apply appropriate infrastructure technologies

Security

Write secure code by default
Use tools to perform deep security probes
Understand server hardening

Behaviours & Collaboration

Lead group discussions on design of particular areas
Comfortably present information
Gain buy in from team and drive design
Mentor and develop those around them
Understand domain well enough to work with PO to drive value
Share knowledge with wider community

Innovation

Comfortably evaluate new tools
Produce POCs to establish usefulness of new tools
Understand when new tools may not be appropriate
Introduce new tools and methodologies when appropriate to simplify or increase efficiency of development

Technology Understanding (Must be very Strong)

Should have a wide range of technical exposure.
Understand advanced HTTP features (Caching appropriate use of verbs).
Deep understanding of distributed architecture scaling replication and sharding concepts and their applicability to the product being developed

Qualifications

Java Spring ORM SQL and NoSQL Web services Micro service architecture handling high volume data and high TPS system API best practices API security CICD TDD

Additional Information

null"
QBA and Automation developer,"Hyderabad, Telangana","JPMorgan Chase Bank, N.A.",None,Organic,"As an ER Developer within JPMC, Home Lending IT, you will be responsible for ensuring the successful design, development, testing, and implementation of business process flows from a project level. You will provide high quality technology solutions that address business needs by developing applications/configuring workflows within various environments. You will adhere to standards, procedures and techniques while contributing to the technical documentation. You will participate in, and lead other developers thru, project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT solution. You will be responsible for all aspects of design, development, deployment and support of applications.
Responsibilities
The person will be responsible for building workflows based on business functional and non-functional requirements.
Automate the Testing scripts using QA Automation tools.
Support QA on functional test case review, functional/system testing and UAT testing.
Perform application/database deployment employing change management policies and procedures and support through the deployment in higher environments.
Be part of the Run the Engine/L3 application support activities and incident resolutions in Production.
Achieve deliverables according to agree to terms for scope, cost, quality and schedule
Collaborate with BAs, data architects, application leads, QA analyst and production support, through Agile methodology.
, Identify and document gaps as process and enhancement opportunities.
Education
Bachelors in a technology related field, Computer Science, Electrical Engineering, Math or equivalent
Experience
A minimum of 6 years of Business analysis, QA test automation, Functional testing (Manual and/or Automated)
Worked with small and large Agile Scrum teams, covering various aspects of software development, process and methodology
A minimum of 3-4 years of experience on BA
Conduct code reviews and ensuring quality solutions are built and tested
Achieve deliverables according to agree to terms for scope, cost, quality and schedule
Collaborate with BAs, data architects, application leads, QA analyst and production support, through Agile methodology.
Experience on Agile Scrum Methodology is preferred
Identify and document gaps as process and code enhancement opportunities.
Analytical and problem solving skills
Excellent verbal and written communications with the ability to influence others.
Knowledge on Design Patterns and standard development practices.
Report/Share weekly status of application development, SDLC phase risks and opportunities with work stream leads and project managers.
Experience working with geographically distributed teams
Excellent written and verbal communication skills and demonstrated ability to mentor others
Commitment to excellence, entrepreneurial and self-motivated
Ability to work in a fast paced, cross-functional team environment
Ability to work independently and in a team
Creative Abilities and Mindset
Ability to multi-task
Commitment to excellence, entrepreneurial and self-motivated
Superior organizational and time management skills
Preferred Skills & Experience
Ability to learn quickly and see \""the big picture\""
Ability to multi-task, prioritize and manage technical issues
Prior Experience in a similar role for a Financial Services organization
Mortgage Banking or Consumer Loan industry experience a plus"
Android Developer,"Pune, Maharashtra",Inevitable Services,None,Organic,"Job Description :
We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices.
Your primary focus will be the development of Android applications and their integration with back-end services.
You will be working on different layers of the infrastructure.
Therefore, commitment to collaborative problem solving, sophisticated design, and creating quality products is essential.
A major role in designing and building our Android apps from ground up this means you'll be essential in laying down the groundwork, infrastructure and product discussion from start to finish. Technical design, implementation, debugging and testing of features for Android applications across smartphones and tablets.
You will be working on implementation of user interface and server side integration .
Provide QA with test or production builds.
Strong knowledge on owning the delivery of Android APK's to the Google Play Store per project requirements.
Identify differences and new features across Android versions and associate the benefits or risks associated with the same.
Education-
UG: Any Graduate - Android Specialization
PG: Any Graduate - Android Specialization

JOIN THE INEVITABLE TEAM!
We have the talented and experienced team in the industry and we are always looking for smart, creative, self-starters to join our team. If you are interested in joining our team, please email your resume to: hr@inevitablesoft.com"
Developer,India,Larsen & Toubro Infotech Limited,None,Organic,"1. Around 4+ Years of experience on complex transformation using Abinitio GDE. 2. Good knowledge on PDL programming. Experience working with various Abinitio components and parallelism techniques. 3. Good working experience with all components of Ab Initio such as Scan, join, Partition by key, Partition by Round Robin, Gather, Merge, Interleave, Lookup etc. 4. Should have good understanding of business requirement. 5. Experience with various Abinitio parallelism techniques, Abinitio Graphs using Data, Pipeline & Component parallelisms 6. Excellent understanding of Continuous flow graphs and its implementation 7. Good working experience on generic graphs. 8. Expertise on SQL and Unix shell scripting. 9. Good knowledge in Data warehousing concepts. Strong Analysis skills. Good verbal and written communication skills. 10. Ability to Lead and manage team or module and Interact with customer."
".Net, QT Developer","Bengaluru, Karnataka",Mphasis,None,Organic,"Role: .Net, QT/QML Developer
Location: Bangalore, Electronic City
Who are we looking for?
We are looking for a QT Developer, having overall 5-7plus years of experience in software development field
Technical Skills: 
Experience developer in QT with QML for 5-7 yrs. 
Good expertise in C++ and object-oriented design 
Sound knowledge of Production-grade Qt software development 
Developed and implemented GUI applications and library frameworks. 
Strong knowledge of UI modelling language QML and its integration with QT for user interface development
Qualification: 
Education: Graduate degree in Computer Science, Electronic Engineering, or related discipline 
Experience: 5-8 years of experience in software development

Skills: QT/QmL development Visual C++ .Net 2"
Sr. Ruby on Rails Developer,"Ahmedabad, Gujarat",AppLocum International,None,Organic,"Job Summary
Solid understanding of Ruby and object-oriented programming.
Experience with Ruby on Rails, along with other common libraries such as RSpec and Resque
Good understanding of the syntax of Ruby and its nuances
Experience with Ruby On Rails MVC app and REST APIs.
Basic understanding of front end technologies, such as HTML, javascript, bootstrap, CSS.
Experience working with background and Cron-jobs.
Experience in testing frameworks such as Rspec, Cucumber.
Good knowledge of relational database and have worked with PostgreSQL/MySql.
Ability to integrate multiple data sources and databases into one system
Understanding of fundamental design principles behind a scalable application
Able to create database schemas that represent and support business processes
Able to implement automated testing platforms and unit tests
Proficient understanding of code versioning tools such as Git
Familiarity with development aiding tools such as Bower, Bundler, Rake, etc
Familiarity with continuous integration
Knowledge or Experience working with Graphql API and AWS
Responsibilities and Duties
Design, build and maintain efficient, reusable, and reliable Ruby code
Integration of data storage solutions {{may include databases, key-value stores, blob stores, etc.}}
Integration of user-facing elements developed by front-end developers with server-side logic
Identify bottlenecks and bugs, and devise solutions to these problems
Help maintain code quality, organization and automatization
A knack for writing clean, readable Ruby code
Key Skills
Ruby on Rails, REST APIs, PostgreSQL/MySql, Graphql API and AWS,
Required Experience and Qualifications
4-5 Years
Job Type: Full-time
Experience:
work: 3 years (Preferred)
Industry:
IT Operations & Helpdesk
Work Remotely:
Temporarily due to COVID-19"
Dot Net Developer,"Jaipur, Rajasthan",Codunite Private Limited,"₹10,000 - ₹16,000 a month",Organic,"We have an urgent opening for ASP.Net with c# Developers in our organisation.Position : Developer, Very good knowledge for development on ASP.NET * Strong understanding of Object Oriented Programming with knowledge in Database. Hands-on experience in C#, ASP.Net MVC, Web API, Entity framework, Exposure in JQuery, AJAX & JSON or any JavaScript Libraries /JQuery/Node.JS) and SQL Server Database.* Integration of the front-end and back-end aspects of web applications. Design of the overall architecture of web applications and internal API* Strong knowledge writing and optimizing SQL queries, stored procedures, database triggers and indexes. * Experience in any Software Industries.
Job Type: Full-time
Salary: ₹10,000.00 to ₹16,000.00 /month
Experience:
Sql Dba: 1 year (Required)
C#: 1 year (Required)
DOTNET: 1 year (Required)
HTML: 1 year (Required)
Education:
Secondary(10th Pass) (Required)
Work Remotely:
Yes"
