Title,Location,Company,Salary,Sponsored,Description
Wordpress Developer,"Chennai, Tamil Nadu",ADD UR CO LLP,"₹18,000 - ₹20,000 a month",Organic,"- 1 to 3 Years of Experience in Wordpress Developer
- Designing and building the website front-end.
- Generating WordPress themes and plugins.
- Monitoring the performance of the live website.
- Male or Female Candidates
- Location: Mount Road, Chennai
Kindly Reach
Mariyammal
7305057837
Job Type: Full-time
Salary: ₹18,000.00 - ₹20,000.00 per month
Experience:
WordPress: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
"Sr Mgr, Software Engineering (.Net)","Bengaluru, Karnataka",Epsilon,None,Organic,"Company Description
Positioned at Publicis Groupe's core, Epsilon is a leader in interaction management, empowering brands to transform ordinary customer experiences into meaningful, human experiences. Through a connected suite of products and services, Epsilon combines leading-edge identity management, industrial strength data and technology expertise with big brand acumen gained over five decades working with the industry’s top brands. Our human-powered, data-led marketing delivers unmatched depth, breadth and scale to help brands turn meaningful human interactions into exceptional business outcomes. For more information, visit us at https://india.epsilon.com/
Follow us on social: LinkedIn, Facebook, Instagram, and Twitter

Job Description
A bit about Epsilon

Positioned at Publicis Groupe's core, Epsilon is a leader in interaction management, empowering brands to transform ordinary customer experiences into meaningful, human experiences. Our connected suite of products and services combine leading-edge identity management, industrial strength data and technology expertise with big brand acumen gained over five decades working with the industry’s top brands. Our human-powered, data-led marketing delivers unmatched depth, breadth and scale to help brands turn meaningful human interactions into exceptional business outcomes. For more information, visit www.epsilon.com . Follow us on Twitter at @EpsilonMktg .

Senior manager, software engineering
A bit about who we are looking for
Our Automotive Practice is a fast-growing unit in Epsilon and we are on the lookout for talented individuals who always raise the bar by constantly challenging themselves and are experts in building customised solutions in the digital marketing space.
So, are you someone who wants to work with cutting-edge technology and deliver positive business results for global clients by addressing the changing demands of the automotive market? Then you could be exactly who we are looking for.
Apply today and be part of a creative, innovative and talented team that’s not afraid to push boundaries or take risks. You will get to see your ideas come to life in products that support more than 50% of the automotive dealers in US.

What you will do
We are currently looking for a Senior Engineering Manager to join our Bangalore Centre to not only provide the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a Sr. Engineering Manager you manage your project goals, contribute to product strategy and help develop your team.

The position’s purpose includes, but is not limited to:
1. Manage a team of Developers and provide technical direction and manage project timelines, cost and quality
2. Efficiently and effectively collaborate with technical and non-technical internal team members as well as third party client stakeholders.
3. As needed, gather requirements and analyze, understand and translate those requirements into technical specifications.
4. Participate in design reviews and provide input to design recommendations where necessary.
5. Participate in code reviews and acceptance process in order to improve methodology and delivery.
6. Setting goals, performance reviews, coaching, training needs, hiring.

Also,
1. Provide technical leadership and people leadership to the team
2. Supports initiatives of Epsilon Auto related to engineering excellence, employee development, customer engagement etc.
3. Perform from leadership role for engineering
4. Advising and mentoring staff members to meet schedules or resolve technical or operational challenges.
5. Leading product teams working on high data volume applications
6. Lead projects consisting of different teams to deliver engineering solutions from Technical and Project Management aspects
7. Responsible for mapping business objectives to an optimum engineering structure, including correct estimation of resource allocation.
8. Responsible for key technical and product decisions. Provide direction and mentorship to the team. Setup best practices for engineering.
9. Work closely with the Product Manager and help them in getting relevant inputs from the engineering team.
10. Plan and track the development and release schedules, proactively assess and mitigate risks. Prepare for contingencies and provide visible leadership in crisis.
11. Work closely with engineers, conduct their 1:1s, understand their requirements and facilitate an environment where each engineer is happy and productive.
12. Work individually with engineers and help them with correct time estimation and scoping of tasks.
13. Understand the strengths and weaknesses of various engineers, and then map projects to career paths of various engineers.
14. Conduct regular 1:1s for performance feedback and lead their appraisals.
15. Responsible for driving good coding practices in the team like good quality code, documentation, timely bug fixing etc.
16. Be responsible for product metrics and drive them in the team.
17. Interact with other engineering teams, facilitate discussion among them and provide a framework for inter-team collaboration.
18. Build teams, hire the best talent with right dynamics. Foster a result oriented, performance driven culture by setting clear goals, career paths, core competencies, reward and recognition mechanism for the engineering team.
19. Create and maintain an open and transparent environment that values speed and innovation, motivate engineers to build innovative and effective systems rapidly.

Qualifications
What you will need:
Education: BE/B.Tech/MCA (No correspondence course)
Experience between 14 – 17 years
Must have worked with globally distributed teams.
Must have strong experience of at least 3 years in people management (i.e. appraisals, goal setting, coaching) managing 10+ direct reports.
Exceptional engineering & design focused business judgment.
Must be able to discuss technical aspects of architecture /design / code issues directly with technical teams.
Strong hands-on experience in Angular, NodeJS, Javascripts, Oracle , Web/UI technologies (HTML, CSS, Bootstrap), WebAPI, C#, RabbitMQ
Strong experience of working with REST API and Microservice architectures
Experience in following tools: Visual Studio, Jenkins, PostGre, Swagger API, Confluence, Azure Devops, Fiddler
Solid knowledge of web architectural and design patterns
Solid knowledge of design patterns, huge data operations like performance tuning
Must be an expert in Agile methodologies
Accomplish results through direct reports, colleagues in other parts of Epsilon, and partners, even when they are not direct reports.
Ability to work well with virtual teams across multiple time-zones.
Must be flexible, with a high tolerance for organizational complexity and ability to work with partners from within Epsilon and outside.
Strategic thinking and execution – must be able to effectively communicate with Technology organizations, identify capability to perform current and projected engineering work statement, conduct evaluations and assessments regarding their ability to perform these activities.
Fluent and excellent written and verbal communication skills, ability to prepare comprehensive reports, proposals, Statements of Work.
Candidate must be a self-starter with a positive attitude, high ethics, and a track record of working successfully under pressure in a time-constrained environment.
Must be able to mentor team members and partners to accomplish project and departmental goals and objectives.
Must be have experience in planning, analyzing requirements, designing solutions and developing code
The ability to display strong problem solving skills and perform under pressure is required.

Preferred qualifications
Prior experience with enterprise class application/web development as developer or manager strongly preferred.

Additional Information

null"
Jr. iOS Developer (Mohali),"Mohali, Punjab",AppCrunk Technologies Pvt. Ltd.,"₹15,000 - ₹30,000 a month",Organic,"Required Experience: 1 year - 2 years (max)
Candidates must be based in Mohali/ Chandigarh region
Required Skills:
Swift, MVC, MVVM, Firebase, MySQL
Must have published app on the App store
Experience working with frameworks like Core Data, Core Animation, Core Graphics, and Core Text.
Flutter and React Native will be a benefit.
Please note: The interview will be conducted in-house only.
Thank you.
Job Type: Full-time
Salary: ₹15,000.00 - ₹30,000.00 per month
Experience:
iOS: 1 year (Required)
Programming Languages needed:
Swift (Required)"
PHP & Wordpress Developer,"Mohali Sas Nagar, Chandigarh",Esferasoft Solutions Pvt Ltd,"₹15,000 - ₹22,000 a month",Organic,"We at Esferasoft are looking forward to add more dedicated and experienced web developer in our team.
Location: Mohali
Salary: 15k-22k per month
Experience: Around 1 year
Skills:
-Web programming using HTML and CSS (JavaScript, PHP, and other languages is a plus).
-Programming, developing, website coding, and producing data-driven web applications, websites using WordPress
-Should be well versed with custom WordPress features.
Job Type: Full-time
Salary: ₹15,000.00 - ₹22,000.00 per month
Experience:
WordPress: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Senior Full Stack Developer,"Pune, Maharashtra",TIBCO,None,Organic,"Product Overview:
TIBCO Cloud provides users with easy access to a unified set of capabilities with no hardware to manage and no software to install.

Role Overview:
TIBCO User Experience team is seeking a Full Stack Developer who combines a passion for technology with the skills and aptitude to build TIBCO’s next generation cloud platform
We work in a collaborative, open environment where innovation and participation is not only encouraged, but expected
You’ll be working with a high performance, energetic, globally distributed and diverse team
You must be a problem-solver with exceptional hands-on technical skills
Our current systems are predominantly JavaScript, TypeScript, HTML5, CSS, Angular, React, D3 and many web UI Toolkits along with NodeJS and Golang backends
You will be part of the team responsible for determining the strategic and tactical direction of our architecture
You will develop new cloud products from the ground up in a collaborative environment
You will design and implement features that wow and excite our users
You will contribute to the implementation of our highest profile projects
You will mentor junior engineers, which may include performing code reviews
You will collaborate with your team in brainstorming, designing and implementing new solutions
You will suggest tools, technologies, and best practices to improve our stability, performance and site quality
You will help us to staff, grow and maintain a world class engineering team
Bachelors with 6 yrs of work experience in front end and server side technologies or Masters with 5 yrs exp
Candidates with less experience may be considered if they do a good technical interview and demonstrate they have the required technical skills
Very good understanding of fundamental design principles behind a scalable application, design patterns, UI architecture frameworks is a must
A rich portfolio of full stack development projects (minimum 4)
Clearly understands the concepts of MVC, databases, and RESTful/SOAP Services
Good understanding of browsers, HTML, CSS, JavaScript, NodeJS is extremely important
Hands-on experience on a variety of web and mobile front end frameworks such as Angular, React, BackboneJS, Twitter Bootstrap, Foundation etc
Familiar with Server side technologies such as, NodeJS/Golang
Working knowledge of various end to end and unit testing tools
Very good team player and proactive communication is a must
Experience in writing technical specifications and ability to share knowledge
Passion to explore new web tools, frameworks, utilities is desired"
Hiring for Full Stack Developer,"Ahmedabad, Gujarat",Unipath Solutions LLP,"₹25,000 - ₹35,000 a month",Organic,"1. Full stack developer with Excellent Programming Skill using .NET Framework, OOPs, C#,Data Structures.
2. Should have expertise in AngularJS, Typescript and javascript standards, NodeJS along with good hands on experience with HTML 5 CSS SCSS and excellent debugging skills.
3. Have working experience in Test-driven Development and Test Automation
4. Experience in third party control like DevExpress, Telerik.
5. Delivering status updates to the management and stakeholders regularly.
Job Type: Full-time
Salary: ₹25,000.00 - ₹35,000.00 per month
Experience:
work: 1 year (Preferred)
developer: 3 years (Preferred)
total work: 3 years (Preferred)
Angular / Node JS: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Jr. Front End Developer,"Coimbatore, Tamil Nadu",Shlok Information System Pvt Ltd,"₹25,000 - ₹35,000 a month",Organic,"Job Description:
 Knowledge of HTML5, SASS, CSS and JavaScript, Jquery
 Good Knowledge in Frontend Frameworks NodeJS/AngularJS/ReactJS and hands-on with code.
 Technical knowledge in Microsoft Technologies like C#, ASP .NET MVC with MS SQL Server
2008.
 Proficiency with ReactJS an asset
 Strong knowledge of web development tools and programming languages
 At times when needed Flexible to work on client time zone.
 Should possess Excellent Communication skills with good interpersonal skills.
 Knowledge in GIT, TFS, JIRA is an added advantage
Skill Sets:
 Frontend framework ReactJS.
 C#, MVC, JQuery.
 MS SQL Server, GIT, SASS, TFS.
Experience - 2 to 3 Years of Experience
Job Type: Full-time
Salary: ₹25,000.00 - ₹35,000.00 per month
Experience:
React: 2 years (Preferred)
total work: 2 years (Preferred)
AngularJS: 1 year (Preferred)
Work Remotely:
Temporarily due to COVID-19"
PHP Developer,"Coimbatore, Tamil Nadu",X-R SOFTWARES,"₹12,000 - ₹18,000 a month",Organic,"Proven software development experience in PHP with codeigniter framework
Demonstrable knowledge of web technologies including HTML, CSS, Javascript, AJAX, MYSQL,JQuery,Bootstrap ,Web services etc
Good knowledge of relational databases, version control tools and of developing web services
Experience in common third-party APIs (Google, Facebook, Ebay etc)
Passion for best design and coding practices and a desire to develop new bold ideas
Experience in Object oriented PHP programming, Understanding of MVC design patterns.
WAMP & LAMP development environment and version control GIT/SVN
Job Type: Full-time
Pay: ₹12,000.00 - ₹18,000.00 per month
Experience:
software development: 2 years (Required)
total work: 2 years (Required)
Education:
Bachelor's (Preferred)
Licence:
codeigniter (Preferred)
Programming Languages needed:
PHP (Required)
Work Remotely:
No"
Front End Developer,"Coimbatore, Tamil Nadu",Shloklabs Information System Pvt Ltd,"₹22,000 - ₹35,000 a month",Organic,"Job Description:
 Knowledge of HTML5, SASS, CSS and JavaScript, Jquery
 Good Knowledge in Frontend Frameworks NodeJS/AngularJS/ReactJS and hands-on with code.
 Technical knowledge in Microsoft Technologies like C#, ASP .NET MVC with MS SQL Server
2008.
 Proficiency with ReactJS an asset
 Strong knowledge of web development tools and programming languages
 At times when needed Flexible to work on client time zone.
 Should possess Excellent communication skills with good interpersonal skills.
 Knowledge in GIT, TFS, JIRA is an added advantage
Skill Sets:
 Frontend framework ReactJS.
 C#, MVC, JQuery.
 MS SQL Server, GIT, SASS, TFS.
Job Type: Full-time
Salary: ₹22,000.00 - ₹35,000.00 per month
Experience:
web development: 2 years (Preferred)
total work: 2 years (Preferred)
AngularJS: 1 year (Preferred)
Work Remotely:
Temporarily due to COVID-19"
GFT Data Services- Java Spark Developer – Pune - Officer/C11...,"Pune, Maharashtra",Citi,None,Organic,"Overview of Citi:
Citi, the world leading global bank, has approximately 200 million customer accounts and a presence in more than 160 countries and jurisdictions worldwide. Citi provides consumers, corporations, governments and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management. Citi enables clients to achieve their strategic financial objectives by providing them with cutting-edge ideas, best-in-class products and solutions, and unparalleled access to capital and liquidity.
Job Purpose
Define ETL framework, methods, guidelines and principles. Apply subject matter expertise to Informatica and Python ETL processes to make improvements and recommendations for change then implement said changes
Ensure that integrity and manage the change control process of the ETL code repository
Collaborate with source system technical owners, BI Architect, and AWS resources to create data stream solutions to move data from on premise and cloud-based system to the data lake and data warehouse environment
Create data flow blueprints that illustrate how information flows through the Agency to create ETL processes
Work with application owners and reporting owners to create data feed process to support B2B integrations
Work with application project teams to assess source system change impact to ETL processes
Collaborate with Data Analysts and BI Architect to create and update source to target mappings (STM)
Provide data integration subject matter expertise during Program Increment (PI) planning sessions
Maintain ETL/Data integration agile management stories with delivery to dates to ensure Safe Agile processes are adhered to
Provide guidance to ETL project team members, ETL support team, and other users of the Informatica production across the enterprise
Collaborate with others to document and socialize ETL/Data integration standards and processes
Remain current on industry specific knowledge and emerging technology
Other duties as assigned
This role will involve the require good knowledge of Java/python. Willing to learn Spark and Hadoop. Understand Java 8 concepts - such as functional programming with lambda
Be a part of development team to develop, enhance, support and maintain solutions for GFT Data Services applications.
Participate in technical discussions/brainstorming sessions and define ideas and strategies for existing and future platforms
Gain exposure to Wholesale, Retail business across data, risk and finance
Work across diverse set of data platforms and have an opportunity to be part of re-architecture and re-platforming initiatives on modern Big Data technologies
GFT Data Services platform is a global Data Repository of Contracts, Position and Balances for all of Citi’s assets and liability. This data repository is build on Enterprise Data Standards and anchored to the financials, for the use of Finance and Risk regulatory and management reporting. The team is working on an exciting modernisation and simplification program, aligned with latest technologies.
Team is responsible for formulating and managing the Site and Delivery strategy. The team is responsible for ensuring the organisation is operating, performing and delivering in a productive and efficient manner.
Responsibilities
Assists in the development, testing, and implementation of software solutions.
Assists with designing software solutions.
Writes code, tests and deploys software.
Prepares technical and procedural documentation required for software.
Maintains and debugs software.
Works in a DevOps environment
Must have skills
Bachelor’s degree preferred, in Computer Science or related field.
Proficiency with Java and or Python
Good understanding of Big Data Concepts and the Hadoop ecosystem including Spark and how to optimize spark jobs is a major benefit
Minimum 4years’ experience programming with object-oriented programming languages
Experience developing complex programs using C, C#, C++, Java, or other comparable language
Understand object Oriented concepts and programming
Experience working with Linux
Knowledge and experience of AGILE and DevOps.
Strong communication skills, with a customer first focus and ability to work as a part of a team.
Demonstrated ability to execute on tasks and meet deadlines.
Knowledge of Devops process – including Docker, DevOps with Kubernetes
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN
-
Time Type :Full time
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting ."
Magento Developer,"Indore, Madhya Pradesh",Zehntech Technologies Private Limited,"₹20,833 - ₹37,500 a month",Organic,"About Zehntech
Zehntech Technologies Private Limited is one of the fast-growing IT solution and product development organization in central India; Zehntech offers a wide range of software development, maintenance, and support services to global clients from Indore development center. We believe that an organization’s real strength comes from its People. We strive to support our associates with best environment and working infrastructure.
Job Description:
Zehntech is looking to hire a skilled Magento Developer to build and maintain eCommerce websites for our clients. As a Magento Developer, you will be responsible for liaising with the design team, setting up Magento 1x and 2x sites, building modules and customizing extensions, testing the performance of each site, and maintaining security and feature updates after the installation is complete.
To ensure success as a Magento Developer, you should have excellent object-orientated programming knowledge, certifications for Magento development will be added advantage, and be able to manage project. Ultimately, an asset to the organization as Magento Developer, who can build and maintain a user-friendly eCommerce platform that perfectly meets the needs of the client.
You will be designated as Magento Developer.
Responsibilities
*Meeting with the design team to discuss the needs of the company.
*Building and configuring Magento 1x and 2x eCommerce websites.
*Coding of the Magento templates.
*Developing Magento modules in PHP using best practices.
*Designing themes and interfaces.
*Setting performance tasks and goals.
*Troubleshooting integration issues.
*Updating website features and security patches.
Skills
*Advanced knowledge of Magento, JavaScript, HTML, PHP, CSS and MySQL.
*Advanced knowledge of Less CSS will be an added advantage.
*Knowledge of GIT version control system
*Experience with complete eCommerce lifecycle development.
*Understanding of modern UI/UX trends.
*Knowledge of Google Tag Manager, SEO, Google Analytics, PPC, and A/B Testing.
*Strong attention to detail.
*Ability to manage the project and work with strict deadlines.
*Ability to work in a team environment.
*Magento2 Integration with CMS/CRM/ERP/Payment/Shipping
*Knowledge of REST API and tools like Postman
*Must be a self-starter & be able to work with minimum supervision
*Have strong organizational skills and manage multiple priorities
Qualification
*
Bachelor’s/Master’s degree in Computer Science or related field.
What you will love about us:
Great company culture | Work that stays at work | Preparing for future | Learning & Development
5 Days working | Certification Allowance | Best in Class Holiday Policies
Compensation:
2.5 LPA to 4.5 LPA
Quick link to Apply:
https://www.zehntech.com/jobs/magento-developer/
Job Type: Walk-In
Salary: ₹20,833.00 - ₹37,500.00 per month
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Network Infrastructure,"Pune, Maharashtra",Accenture,None,Organic,"Job Description
About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive, technology and operations, with digital capabilities across all of these services. We combine unmatched experience and specialized capabilities across more than 40 industries — powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. With 513,000 people serving clients in more than 120 countries, Accenture brings continuous innovation to help clients improve their performance and create lasting value across their enterprises. Visit us at www.accenture.com

Role :Technology Products & Offering Developer
Role Description :Use in-depth industry knowledge and a solid foundation of Software Engineering, to deliver market-leading software, platforms, products, offerings and/or assets for Accenture or its clients.
Must Have Skills :Network Infrastructure,Networker Backup Administration
Good To Have Skills :
Job Requirements :

Key Responsibilities : 1 Support activities regarding shifting work to support global coverage and weekend and holiday support 2 Change INC management support 3 Network management in private DC public cloud infrastructures Network access, NSX V, FW, VPN, SDN, performance,IP, Load Balancer, SSL, Bkp restore, configuration, patch update, release upgrade management 4 Cloud Platform management Documentation and maintain SOPs and Troubleshooting Guide based on input Devops, scripting Skills

Technical Experience : 1 Providing security and network support for physical networking and firewall services 2 Ensuring network reliability and availability through well-planned and implemented solutions 3 Delivering network and security infrastructures 4 Developing, maintaining, and supporting networks in NSX 5 Implementing networking and VXLAN technologies 6 Monitoring the automation of network deployment and configuration, along with the integration of infrastructure computer/storage automation

Professional Attributes : 1 Good Communication 2 Documentation skill

Educational Qualification : 15 years of full time education

Qualifications
15 years of full time education"
PHP Developer,"Chennai, Tamil Nadu",IT/computers-Software,"₹3,00,000 - ₹6,00,000 a year",Organic,"JOB DESCRIPTION
1. 3-5 years of experience in imparting technical training / mentoring. 2. Experience on training of PHP Frameworks like MYSQL, or Code Igniter, Laravel, Zend, Cake PHP. 3. Advanced knowledge of PHP with strong focus on MVC and programming workflows. 4. Must have good knowledge on MS Office (Excel/Word/PPT) 5. Basic knowledge of software development methods. 6. Self motivate and passionate about technology. 7. Excellent analytical & logical skills. 8. Must have exceptional communication and presentation skills. 9. Good aptitude skills are preferred. 10. Should be able to explore to the entire group on developments. 11. Ability to resolve all technical queries of the employees 12. Educate to write the programs in a multiple ways of the same program. 13. Work independently without the supervision of a senior person 14. Actively participate in all sort of organizational developments and review of the employee’s performance after the completion of training period
ADDITIONAL SKILLS REQUIRMENT
PHP Frameworks like MYSQL, or Code Igniter, Laravel, Zend, Cake PHP.
Fine to work as a team
Experience: 3-5 Years
Interested candidates can contact SOWMIYA (HR Executive) : 8870711009. (Note: please don't make a call, send a message through SMS / Whatsapp). The details to be filled and sent are
Name:
Current Company:
Designation:
Experience:
Resume:
Thank you!
Job Type: Full-time
Salary: ₹300,000.00 - ₹600,000.00 per year
Experience:
PHP developer: 3 years (Preferred)
Education:
Bachelor's (Required)
Programming Languages needed:
PHP (Required)"
Web Designer & Developer,"Nashik, Maharashtra",Mojoes Technologies,"₹2,00,000 - ₹3,00,000 a year",Organic,"Hello
Mojoes Technologies is hiring Web Designer at Nashik location.
Immediate Joiners will be preferred.
Experience : 1.5+ years
Skills Needed:
1. HTML
2. CSS
3. Bootstrap
4. Material design
5. Angular
Thanks
Job Type: Full-time
Salary: ₹200,000.00 - ₹300,000.00 per year
Experience:
Wordpress: 1 year (Preferred)
web designing: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Higher Secondary(12th Pass) (Preferred)
Technical skills needed:
HTML (Preferred)
Javascript (Preferred)
Photoshop 7 (Preferred)
CSS (Preferred)
Bootstrap (Preferred)
Java Script (Preferred)
jQuery (Preferred)
Work Remotely:
No"
PHP Developer with WordPress and Hosting Capailities,"Rajkot, Gujarat",Caramel IT Services Pvt Ltd,"₹15,000 - ₹25,000 a month",Organic,"Job Summary
We are looking for a PHP Developer who is dedicated to the craft, writes code that they are proud of and can hit the ground running.
Responsibilities and Duties
Write “clean”, well-designed code
Thorough with CodeIgnitor kind of frame works
Expert in Wordpress and plugin creations
Produce detailed specifications
Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality
Contribute in all phases of the development lifecycle
Follow industry best practices
Develop and deploy new features to facilitate related procedures and tools if necessary
Required Experience and Qualifications
Proven software development experience in PHP
Understanding of open source projects like Joomla, Drupal, Wikis, osCommerce, etc
Demonstrable knowledge of web technologies including HTML, CSS, Javascript, AJAX etc
Good knowledge of relational databases, version control tools and of developing web services
Exposure to deployment in AWS, Azure, Google Could will be an advantage
working with GIT, Docker, Jira, etc are must
Should be thorough with all kind of Wordpress themes and creating plugins for the same
excellent skills in integration, creating web services
Experience in common third-party APIs (Google, Facebook, Ebay etc)
Passion for best design and coding practices and a desire to develop new bold ideas
BS/MS degree in Computer Science, Engineering or a related subjects
Job Types: Full-time, Temporary, Contract
Salary: ₹15,000.00 - ₹25,000.00 per month
Experience:
software development: 1 year (Required)
total work: 2 years (Required)
Education:
Bachelor's (Required)
Licence:
PHP CI/Laravel (Required)
Work Remotely:
Yes"
Magento Developer,"Mohali, Punjab",Ghrix Technologies Pvt. Ltd.,"₹20,000 - ₹40,000 a month",Organic,"Roles and Responsibility:
1) Depth knowledge of Magento CMS, PHP5, AJAX, JQuery, Javascript, OOPs. HTML5, CSS3.
2) Excellent at MYSQL Queries & Stored procedures. LAMP
3) Exposure to Web Services, WCF, WPF & LINQ.
4) Have Done at least 3+ Dynamic projects independently
5) Magento theme integration & Customization.
6) Extension development& customization.
7) Magento website performance, security and speed monitoring.
8) Develop complex and high end international web applications.
9) Expert in writing quality code following web standards and unit testing.
10) Should be able to work on new and support projects.
11) Ensure timely delivery of projects.
12) Experience on any E-commerce CMS like Magento, Shopify, OSCommerce, CS-cart, wordpress
,Virtuemart, Magento, Oscommerce, Opencart.
13) Hands on experience on customization of Magento Themes, Magento Modules
Development, Extension Development.
14) Excellent command over, MySQL (advance level), MVC Architecture, Zend Framework.
Skills Required :
Magento, LAMP, PHP, Open Source, eCommerce, Magento Certified, magento certification, HTML, Magento, PHP, CSS, Content Management System, Front End, Graphic Designing, Project Development, Quality Control,Javascript,,JQuery,Ajax, MySQL, LINQ, WPF, WCF, Web Services, Zend, Stored Procedures, UI Developer, Magento Developer
Desired Candidate profile :
* Excellent coding skills in Magento.
* Sound knowledge of database designing and application architecture planning for MVC projects.
* Excellent knowledge of SQL scripting and My SQL database administration.
* Sound understanding of OOP and MVC development.
* GoodHTML and CSS skills.
* Good JavaScript/J-Query skills.
* Good debugging skills with browser extensions & server tools.
* Knowledge on internet security techniques and coding best practices.
* Experience in creating and managing listings and selling products on various online marketplaces.
* Experience in managing order fulfilment process (from order creation to product shipment).
* Experience in customizing Magento's front-end components using layout XML, blocks, and templates
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
Magento 2: 1 year (Required)
Magento: 3 years (Required)
Education:
Diploma (Required)"
Software Developer,"Mysore, Karnataka",SVG Placements,"₹40,000 - ₹50,000 a month",Organic,"Skills Required:
· C#, .Net Framework, .Net Core
· WPF/MVVM (visualization of large data sets is preferred), ASP.NET/MVC
· MSSQL, MYSQL
· Entity Framework, MVC, WEB API, LINQ, HTML5, CSS3, JavaScript, JQuery, Ajax
· Software Development Lifecycle (SDLC), Agile methodology
· Angular would be an added advantage
· Excellent communication & presentation skills
Qualification: Any graduate/post graduate in Computer Science or related degree
Experience: Minimum 3 Years’ experience is preferred
Job Types: Full-time, Walk-In
Salary: ₹40,000.00 - ₹50,000.00 per month
Experience:
.Net: 3 years (Preferred)
software development: 3 years (Preferred)
Java: 3 years (Preferred)
Education:
Bachelor's (Required)
Work Remotely:
No"
PHP Web Developer,"Mohali, Punjab",Cybrain Software Solutions,"₹15,000 - ₹45,000 a month",Organic,"Job Summary
A full understanding and knowledge and of the following technologies:
Knowledge in Ajax, MySQL & Jquery. Expert in Core PHP, REST,SOAP API
Open Source MVC architecture (Codeigniter or similar)
MYSQL, MSSQL (Manipulation & Management)
Client side technologies: JS / HTML5 / CSS3 and cross browser compatibility
Understanding of Mobile Technologies and Interfaces
Exposure to Word press, Prestashop & Drupal.
Additional skills:
Understanding of User Interfaces and Wire-frame generation
Working Knowledge of JQuery, Bootstrap
Understanding of Social Media Platforms
Understanding of responsive design
Excellent communication skills written and verbal
Excellent organizational and time management skills
Ability to lead a project using own initiative and working as part of a team
Creative thinking
Understanding of online and live communications
Responsibilities and Duties
Must be very good in Database MSSQL and MySQL
Graduation in Computer Science stream
Job Type: Full-time
Salary: ₹15,000.00 - ₹45,000.00 per month
Experience:
PHP: 2 years (Preferred)
total work: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
ReactJS Developer,"Ahmedabad, Gujarat",maruti placement services,"₹20,000 - ₹40,000 a month",Organic,"Designing, developing, and testing UI for mobile and web applications
Build reusable code and libraries for future use
Accurately translate user and business needs into functional frontend code.
Thorough knowledge of HTML, LESS, JavaScript
Proven experience in React JS
Bachelor's degree or equivalent in Computer Science
1+ years' experience in frontend development
Familiarity using Scrum/Agile development methodologies
Experience building object-oriented web applications in JavaScript, HTML5, and CSS3
Experience with CI/CD Processe
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
front end development: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Connector Developer,"Pune, Maharashtra",Podium Systems Pvt. Ltd,"₹8,00,000 - ₹12,00,000 a year",Organic,"Job title : - Connector Developer
Job location : - Pune, Maharashtra
Job brief
We are looking for a qualified Connection developer to join our IT team. You will be responsible for building the ‘client-side’ of our web applications. You should be able to translate our company and customer needs into functional and appealing interactive applications.
If you’re interested in creating a user-friendly environment by writing code and moving forward in your career, then this job is for you. We expect you to be a tech-savvy professional, who is curious about new digital technologies and aspires to combine usability with visual design.
Ultimately, you should be able to create a functional and attractive digital environment for our company, ensuring great user experience
Requirements
Experience with Java, SQL, XQuery, JSON, Some exposure to AWS, GCP and Azure.
Job Type: Full-time
Salary: ₹800,000.00 - ₹1,200,000.00 per year
Experience:
SQL, XQuery, JSON, Some exposure to AWS, GCP and Azure.: 1 year (Preferred)
software development: 2 years (Preferred)
total work: 3 years (Preferred)
java: 2 years (Preferred)
Education:
Bachelor's (Preferred)"
